scenario,blocks,events_latest,events_variant,lift_latest,lift_variant,diff_lift,diff_lift_ci_lo,diff_lift_ci_hi,benefit_latest,benefit_variant,diff_benefit,diff_benefit_ci_lo,diff_benefit_ci_hi,blocks_by_window,diff_lift_ci_lo_by_window,diff_lift_ci_hi_by_window,diff_benefit_ci_lo_by_window,diff_benefit_ci_hi_by_window,verdict_lift,verdict_lift_by_window,verdict_benefit,verdict_benefit_by_window
BUY_NOW,55,645,649,1.0408172315365805,1.051945539084504,0.0111283075479236,-0.00029965904336856083,0.02592741936973387,34.25731206598712,38.955701277531446,4.698389211544324,1.0604275159344767,9.433604719277918,11,0.0014626894933154003,0.023809458922840036,1.4992128702606236,8.225048612987962,разницы нет,вариант,вариант,вариант
WINDOW_CLOSING,22,90,88,1.106607938706009,1.0515937050902548,-0.05501423361575419,-0.14025103252192275,0.0,-26.552353629577343,-39.95199978748979,-13.399646157912446,-47.95044632741932,2.7094643875191404,10,-0.17382126993385136,0.0,-44.51632182047993,3.199710892391443,разницы нет,разницы нет,разницы нет,разницы нет
all,55,735,737,1.0474663409853064,1.0519109816541317,0.004444640668825217,-0.008885622635320872,0.018691723288874383,26.811230552244535,29.533886224991605,2.72265567274707,0.08161642262365672,6.212165585701596,11,-0.009149410009133113,0.017822466900758886,0.09399811102478532,5.894017706424546,разницы нет,разницы нет,вариант,вариант
