indicator,corridor,split,window,scenario,speed,h,tol_bps,n_events,n_scored,hit_rate,base_rate,lift,lift_ci_lo,lift_ci_hi,hit_mean,base_mean,lift_mean,benefit_fwd_bps,benefit_random_day_bps,benefit_excess_bps,benefit_excess_ci_lo,benefit_excess_ci_hi,benefit_fwd_ci_lo,benefit_fwd_ci_hi,benefit_fwd_block_ci_lo,benefit_fwd_block_ci_hi,benefit_sym_bps,vs_wait5_bps,freq_per_week,clump_share_series,clump_cv_gaps,longest_gap_days,empty_month_share,hit_mean_trunc,base_mean_trunc,n_scored_trunc,lift_mean_trunc,benefit_excess_trunc,base_mean_month_trunc,benefit_excess_month_trunc
momentum,TJS,0,2021-01…2021-06,BUY_NOW,fast,10,10.0,19,19,0.2631578947368421,0.17796610169491525,1.4786967418546366,0.5840852130325819,2.661654135338346,0.5789473684210527,0.4661016949152542,1.2421052631578948,24.068043285899265,0.06389764753973065,24.004145638359535,-23.943870833762773,76.23544387300099,-23.879973186223044,76.29934152054072,-24.184738660147996,88.52135452797603,56.9995246057154,20.298270624048435,0.7348066298342542,0.16666666666666666,0.4624762669809784,16.0,0.0,,,,,,,
momentum,TJS,0,2021-01…2021-06,BUY_NOW,fast,10,25.0,19,19,0.3157894736842105,0.22033898305084745,1.4331983805668016,0.47773279352226716,2.388663967611336,0.6842105263157895,0.559322033898305,1.2232854864433813,24.068043285899265,0.06389764753973065,24.004145638359535,-23.943870833762773,76.23544387300099,-23.879973186223044,76.29934152054072,-24.184738660147996,88.52135452797603,56.9995246057154,20.298270624048435,0.7348066298342542,0.16666666666666666,0.4624762669809784,16.0,0.0,,,,,,,
momentum,TJS,0,2021-01…2021-06,BUY_NOW,fast,10,50.0,19,19,0.3684210526315789,0.3050847457627119,1.2076023391812865,0.5175438596491228,1.8976608187134503,0.7368421052631579,0.635593220338983,1.159298245614035,24.068043285899265,0.06389764753973065,24.004145638359535,-23.943870833762773,76.23544387300099,-23.879973186223044,76.29934152054072,-24.184738660147996,88.52135452797603,56.9995246057154,20.298270624048435,0.7348066298342542,0.16666666666666666,0.4624762669809784,16.0,0.0,,,,,,,
momentum,TJS,0,2021-01…2021-06,BUY_NOW,fast,20,0.0,19,19,0.05263157894736842,0.11016949152542373,0.47773279352226716,0.0,1.4331983805668016,0.47368421052631576,0.4830508474576271,0.9806094182825484,21.08505204369297,-2.594269522656172,23.67932156634914,-33.950071323992354,89.56877700599524,-36.544340846648524,86.97450748333907,-54.40441050754455,119.81374074900438,61.635539274247705,20.298270624048435,0.7348066298342542,0.16666666666666666,0.4624762669809784,16.0,0.0,,,,,,,
momentum,TJS,0,2021-01…2021-06,BUY_NOW,fast,20,10.0,19,19,0.10526315789473684,0.1271186440677966,0.8280701754385965,0.0,2.070175438596491,0.47368421052631576,0.4915254237288136,0.9637023593466424,21.08505204369297,-2.594269522656172,23.67932156634914,-33.950071323992354,89.56877700599524,-36.544340846648524,86.97450748333907,-54.40441050754455,119.81374074900438,61.635539274247705,20.298270624048435,0.7348066298342542,0.16666666666666666,0.4624762669809784,16.0,0.0,,,,,,,
momentum,TJS,0,2021-01…2021-06,BUY_NOW,fast,20,25.0,19,19,0.15789473684210525,0.15254237288135594,1.0350877192982455,0.0,2.070175438596491,0.5263157894736842,0.5338983050847458,0.985797827903091,21.08505204369297,-2.594269522656172,23.67932156634914,-33.950071323992354,89.56877700599524,-36.544340846648524,86.97450748333907,-54.40441050754455,119.81374074900438,61.635539274247705,20.298270624048435,0.7348066298342542,0.16666666666666666,0.4624762669809784,16.0,0.0,0.47058823529411764,0.47959183673469385,17.0,0.9812265331664581,38.850182111715085,0.45560597444719514,47.06005230003323
momentum,TJS,0,2021-01…2021-06,BUY_NOW,fast,20,50.0,19,19,0.21052631578947367,0.19491525423728814,1.0800915331807779,0.27002288329519447,2.1601830663615558,0.5263157894736842,0.5508474576271186,0.9554655870445344,21.08505204369297,-2.594269522656172,23.67932156634914,-33.950071323992354,89.56877700599524,-36.544340846648524,86.97450748333907,-54.40441050754455,119.81374074900438,61.635539274247705,20.298270624048435,0.7348066298342542,0.16666666666666666,0.4624762669809784,16.0,0.0,,,,,,,
level,TJS,0,2021-01…2021-06,BUY_NOW,medium,1,0.0,14,14,0.35714285714285715,0.4745762711864407,0.7525510204081632,0.3010204081632653,1.3545918367346939,0.35714285714285715,0.4745762711864407,0.7525510204081632,-11.403701838252106,-1.6952910407747044,-9.708410797477402,-25.561200087606313,6.113584985207128,-27.25649112838102,4.418293944432423,-21.715957220818396,5.01253405796114,10.310791516323954,35.60154214194406,0.5414364640883977,0.6153846153846154,1.3212836889089588,64.0,0.16666666666666666,,,,,,,
level,TJS,0,2021-01…2021-06,BUY_NOW,medium,1,10.0,14,14,0.6428571428571429,0.5338983050847458,1.2040816326530612,0.6689342403628118,1.605442176870748,0.6428571428571429,0.5338983050847458,1.2040816326530612,-11.403701838252106,-1.6952910407747044,-9.708410797477402,-25.561200087606313,6.113584985207128,-27.25649112838102,4.418293944432423,-21.715957220818396,5.01253405796114,10.310791516323954,35.60154214194406,0.5414364640883977,0.6153846153846154,1.3212836889089588,64.0,0.16666666666666666,,,,,,,
level,TJS,0,2021-01…2021-06,BUY_NOW,medium,1,25.0,14,14,0.6428571428571429,0.6271186440677966,1.0250965250965252,0.5694980694980695,1.3667953667953667,0.6428571428571429,0.6271186440677966,1.0250965250965252,-11.403701838252106,-1.6952910407747044,-9.708410797477402,-25.561200087606313,6.113584985207128,-27.25649112838102,4.418293944432423,-21.715957220818396,5.01253405796114,10.310791516323954,35.60154214194406,0.5414364640883977,0.6153846153846154,1.3212836889089588,64.0,0.16666666666666666,,,,,,,
level,TJS,0,2021-01…2021-06,BUY_NOW,medium,1,50.0,14,14,0.9285714285714286,0.8050847457627118,1.1533834586466167,0.9759398496240602,1.2421052631578948,0.9285714285714286,0.8050847457627118,1.1533834586466167,-11.403701838252106,-1.6952910407747044,-9.708410797477402,-25.561200087606313,6.113584985207128,-27.25649112838102,4.418293944432423,-21.715957220818396,5.01253405796114,10.310791516323954,35.60154214194406,0.5414364640883977,0.6153846153846154,1.3212836889089588,64.0,0.16666666666666666,,,,,,,
level,TJS,0,2021-01…2021-06,BUY_NOW,medium,3,0.0,14,14,0.2857142857142857,0.2966101694915254,0.963265306122449,0.24081632653061225,1.926530612244898,0.5714285714285714,0.4406779661016949,1.2967032967032968,9.547223478000534,-1.753943134230494,11.301166612231029,-18.453014819918618,39.8018856333429,-20.20695795414911,38.0479424991124,-7.99960815869048,54.20956500132,23.14343490104477,35.60154214194406,0.5414364640883977,0.6153846153846154,1.3212836889089588,64.0,0.16666666666666666,,,,,,,
level,TJS,0,2021-01…2021-06,BUY_NOW,medium,3,10.0,14,14,0.42857142857142855,0.3220338983050847,1.330827067669173,0.443609022556391,2.218045112781955,0.5714285714285714,0.4830508474576271,1.1829573934837092,9.547223478000534,-1.753943134230494,11.301166612231029,-18.453014819918618,39.8018856333429,-20.20695795414911,38.0479424991124,-7.99960815869048,54.20956500132,23.14343490104477,35.60154214194406,0.5414364640883977,0.6153846153846154,1.3212836889089588,64.0,0.16666666666666666,,,,,,,
level,TJS,0,2021-01…2021-06,BUY_NOW,medium,3,25.0,14,14,0.5,0.3983050847457627,1.2553191489361701,0.5379939209726443,1.972644376899696,0.7857142857142857,0.5932203389830508,1.3244897959183675,9.547223478000534,-1.753943134230494,11.301166612231029,-18.453014819918618,39.8018856333429,-20.20695795414911,38.0479424991124,-7.99960815869048,54.20956500132,23.14343490104477,35.60154214194406,0.5414364640883977,0.6153846153846154,1.3212836889089588,64.0,0.16666666666666666,,,,,,,
level,TJS,0,2021-01…2021-06,BUY_NOW,medium,3,50.0,14,14,0.7142857142857143,0.559322033898305,1.2770562770562772,0.893939393939394,1.6601731601731604,0.7857142857142857,0.7288135593220338,1.0780730897009967,9.547223478000534,-1.753943134230494,11.301166612231029,-18.453014819918618,39.8018856333429,-20.20695795414911,38.0479424991124,-7.99960815869048,54.20956500132,23.14343490104477,35.60154214194406,0.5414364640883977,0.6153846153846154,1.3212836889089588,64.0,0.16666666666666666,,,,,,,
level,TJS,0,2021-01…2021-06,BUY_NOW,medium,5,0.0,14,14,0.21428571428571427,0.2033898305084746,1.0535714285714284,0.0,2.1071428571428568,0.5714285714285714,0.4491525423728814,1.2722371967654984,20.038727289459448,-1.8278022888000809,21.86652957825953,-17.498063777460764,62.79035469111576,-19.325866066260847,60.96255240231568,-7.715104132870501,82.72702788507351,33.832522149205296,35.60154214194406,0.5414364640883977,0.6153846153846154,1.3212836889089588,64.0,0.16666666666666666,,,,,,,
level,TJS,0,2021-01…2021-06,BUY_NOW,medium,5,10.0,14,14,0.2857142857142857,0.2288135593220339,1.2486772486772486,0.31216931216931215,2.497354497354497,0.5714285714285714,0.4745762711864407,1.2040816326530612,20.038727289459448,-1.8278022888000809,21.86652957825953,-17.498063777460764,62.79035469111576,-19.325866066260847,60.96255240231568,-7.715104132870501,82.72702788507351,33.832522149205296,35.60154214194406,0.5414364640883977,0.6153846153846154,1.3212836889089588,64.0,0.16666666666666666,,,,,,,
level,TJS,0,2021-01…2021-06,BUY_NOW,medium,5,25.0,14,14,0.35714285714285715,0.288135593220339,1.2394957983193278,0.49579831932773105,2.23109243697479,0.7142857142857143,0.5932203389830508,1.2040816326530612,20.038727289459448,-1.8278022888000809,21.86652957825953,-17.498063777460764,62.79035469111576,-19.325866066260847,60.96255240231568,-7.715104132870501,82.72702788507351,33.832522149205296,35.60154214194406,0.5414364640883977,0.6153846153846154,1.3212836889089588,64.0,0.16666666666666666,,,,,,,
