indicator,corridor,windows,silent_windows,events,lift_min_median,lift_mean_median,share_lift_mean_ge_1_3,share_lift_mean_lt_1,hit_mean_pooled,base_mean_pooled,benefit_excess_median_bps,benefit_fwd_median_bps,benefit_sym_median_bps,freq_per_week_median,empty_month_share_mean,lift_mean_pooled
dip_vs_trend,AMD,11,3,84,1.2810150375939848,1.1847199675324676,0.5,0.375,0.4166666666666667,0.4121777456710523,57.90339568628001,99.7097492234138,148.16284900937617,0.2282608695652174,0.6818181818181818,1.0108907408096623
dip_vs_trend,KGS,11,3,84,1.1921615536166619,1.4080155138978667,0.75,0.25,0.44047619047619047,0.39812784478600627,76.79022005036374,114.2044442030153,137.87997007667852,0.2282608695652174,0.6818181818181818,1.10636871106804
dip_vs_trend,KZT,11,3,84,0.9004329004329004,1.0492605480643757,0.375,0.5,0.39285714285714285,0.375116291450725,10.383616695768492,32.66646921781672,118.58432006314978,0.2282608695652174,0.6818181818181818,1.0472942706322002
dip_vs_trend,TJS,11,3,84,1.1682117224880382,1.371028117992065,0.5,0.375,0.4880952380952381,0.4848516428916583,89.09548615566757,114.18572889341169,150.58753016175956,0.2282608695652174,0.6818181818181818,1.0066898715331456
dip_vs_trend,UZS,11,3,84,1.3147321428571428,1.2566401971522452,0.5,0.375,0.39285714285714285,0.4011228011843333,85.5851850374378,87.70987563337323,143.38384669588385,0.2282608695652174,0.6818181818181818,0.9793936961379764
level,AMD,11,1,142,1.1117857142857144,1.2452586659663865,0.5,0.3,0.5563380281690141,0.4626684855793457,90.49376056014756,89.21063178407056,100.62744392403587,0.4230769230769231,0.4393939393939394,1.2024549877702972
level,KGS,11,1,142,1.0870032223415682,1.1495676454692847,0.4,0.4,0.5,0.42676683408408445,63.974302725617434,71.7859036698379,86.36106423851945,0.4230769230769231,0.4393939393939394,1.171599946544784
level,KZT,11,1,142,0.918409090909091,1.1846567930159262,0.4,0.3,0.49295774647887325,0.4176382027456441,53.79784058319976,56.120822761822026,85.53371228167299,0.4230769230769231,0.4393939393939394,1.180346393692105
level,TJS,11,1,142,1.2626373626373626,1.1992709045340624,0.4,0.3,0.6056338028169014,0.49529382129333555,67.35952083328084,71.52946884203442,84.97100587147918,0.4230769230769231,0.4393939393939394,1.2227768180823266
level,UZS,11,1,142,1.386591478696742,1.184300769488123,0.2,0.3,0.49295774647887325,0.43685390943959185,75.43306444763331,56.677855208540755,89.77955283622546,0.4230769230769231,0.4393939393939394,1.1284270000267433
