threshold_bps,gated,corridor,split,window,h,tol_bps,n_events,n_scored,hit_rate,base_rate,lift,lift_ci_lo,lift_ci_hi,hit_mean,base_mean,lift_mean,benefit_fwd_bps,benefit_random_day_bps,benefit_excess_bps,benefit_excess_ci_lo,benefit_excess_ci_hi,benefit_fwd_ci_lo,benefit_fwd_ci_hi,benefit_fwd_block_ci_lo,benefit_fwd_block_ci_hi,benefit_sym_bps,vs_wait5_bps,freq_per_week,clump_share_series,clump_cv_gaps,longest_gap_days,empty_month_share
25.0,False,KGS,2,2022-01…2022-06,20,25.0,11,11,0.0,0.10256410256410256,0.0,,,0.2727272727272727,0.39316239316239315,0.6936758893280632,-326.2729334004897,-134.33666686632213,-191.93626653416757,,,,,,,267.6957271414689,-86.11781757490029,0.42541436464088395,0.0,0.4043003539619174,78.0,0.3333333333333333
25.0,False,KGS,3,2022-07…2022-12,20,25.0,20,20,0.35,0.2846153846153846,1.2297297297297296,,,0.65,0.5769230769230769,1.1266666666666667,141.7448819904204,92.68431984896502,49.06056214145538,,,,,,,54.4947699941283,40.272249567041115,0.7608695652173914,0.0,0.5449432832326119,27.0,0.0
25.0,False,KGS,4,2023-01…2023-06,20,25.0,12,12,0.5,0.5508474576271186,0.9076923076923077,,,0.9166666666666666,0.8389830508474576,1.0925925925925926,248.82024979853767,231.7318649254994,17.08838487303828,,,,,,,31.65805582269911,115.05794286173607,0.46408839779005523,0.0,0.4319065336701735,22.0,0.0
25.0,False,KGS,5,2023-07…2023-12,20,25.0,11,11,0.18181818181818182,0.20155038759689922,0.9020979020979021,,,0.45454545454545453,0.5271317829457365,0.8622994652406416,-94.18388691339759,-26.704775666556326,-67.47911124684126,,,,,,,-133.08076051576916,25.053880030220355,0.41847826086956524,0.0,0.6630757283203808,40.0,0.16666666666666666
25.0,False,KGS,6,2024-01…2024-06,20,25.0,6,6,0.5,0.23931623931623933,2.0892857142857144,,,0.8333333333333334,0.5726495726495726,1.455223880597015,227.8326460907737,31.12319280205631,196.70945328871738,,,,,,,190.1128654598666,242.12877007521118,0.23076923076923078,0.0,0.7107674102114455,72.0,0.16666666666666666
25.0,False,KGS,7,2024-07…2024-12,20,25.0,11,11,0.45454545454545453,0.3282442748091603,1.3847780126849893,,,0.6363636363636364,0.7557251908396947,0.8420569329660238,137.83567585340322,99.54663906237663,38.28903679102659,,,,,,,51.33544833800322,169.28750524143481,0.41847826086956524,0.0,1.0247663647709733,57.0,0.3333333333333333
25.0,False,KGS,8,2025-01…2025-06,20,25.0,3,3,0.0,0.02564102564102564,0.0,,,0.0,0.15384615384615385,0.0,-470.7223228729847,-221.43511533665657,-249.28720753632814,,,,,,,-40.42591414746573,-221.28348288312634,0.11602209944751381,0.0,0.125,136.0,0.6666666666666666
25.0,False,KGS,9,2025-07…2025-12,20,25.0,16,16,0.125,0.2076923076923077,0.6018518518518519,,,0.5,0.5230769230769231,0.9558823529411764,8.396944615823784,-6.366992636140395,14.76393725196418,,,,,,,33.42199176584675,9.265486292196481,0.6086956521739131,0.0,0.07692307692307691,48.0,0.16666666666666666
25.0,False,KGS,10,2026-01…2026-06,20,25.0,7,7,0.14285714285714285,0.23931623931623933,0.596938775510204,,,0.42857142857142855,0.5384615384615384,0.7959183673469388,-139.04062951601597,5.753419433060342,-144.7940489490763,,,,,,,-100.22081997343143,-91.41958182209957,0.27071823204419887,0.0,0.7271190036253508,54.0,0.3333333333333333
25.0,True,KGS,0,2021-01…2021-06,20,25.0,9,9,0.2222222222222222,0.1440677966101695,1.5424836601307188,,,0.8888888888888888,0.5,1.7777777777777777,101.94889119237875,-8.151508733265231,110.10039992564398,,,,,,,124.08264983095958,4.9948815875001795,0.34806629834254144,0.0,1.3876852540197828,90.0,0.3333333333333333
25.0,True,KGS,1,2021-07…2021-12,20,25.0,1,1,0.0,0.16279069767441862,0.0,,,1.0,0.5348837209302325,1.8695652173913044,239.4278998002375,25.66914672872073,213.75875307151676,,,,,,,248.91775938707727,133.3151146086764,0.03804347826086957,0.0,,116.0,0.8333333333333334
25.0,True,KGS,2,2022-01…2022-06,20,25.0,10,10,0.0,0.10256410256410256,0.0,,,0.4,0.39316239316239315,1.0173913043478262,-123.75222145590006,-134.33666686632213,10.584445410422077,,,,,,,434.9217584780687,45.171480090189014,0.3867403314917127,0.0,0.4269323961881042,87.0,0.5
