indicator,corridor,windows,silent_windows,events,lift_min_median,lift_mean_median,share_lift_mean_ge_1_3,share_lift_mean_lt_1,hit_mean_pooled,base_mean_pooled,benefit_excess_median_bps,benefit_fwd_median_bps,benefit_sym_median_bps,freq_per_week_median,empty_month_share_mean,lift_mean_pooled
dip_vs_trend,AMD,11,2,47,1.04,1.026315789473684,0.2222222222222222,0.4444444444444444,0.5319148936170213,0.544799795820054,-10.058493343570685,-2.838149813086204,93.13105108658348,0.19021739130434784,0.696969696969697,0.9763492895887784
dip_vs_trend,KGS,11,1,54,0.8231584629729598,0.9223417627920734,0.1,0.6,0.48148148148148145,0.5354796921488595,14.348628656949032,0.22741654805249123,87.68995126995834,0.19021739130434784,0.6666666666666666,0.8991591810873625
dip_vs_trend,KZT,11,2,56,0.8113207547169811,1.164179104477612,0.3333333333333333,0.2222222222222222,0.5535714285714286,0.5135859565689306,12.220547639700133,-15.996729901427788,74.68068829254054,0.19337016574585636,0.6212121212121212,1.0778554621501444
dip_vs_trend,TJS,11,1,52,0.8318381180223287,0.8509461966604823,0.1,0.6,0.5384615384615384,0.5721396543832769,-35.92433824391987,-44.0447663301253,73.07881274796645,0.19230769230769232,0.6363636363636364,0.9411365465341834
dip_vs_trend,UZS,11,1,51,0.7927350427350427,1.135979513444302,0.3,0.4,0.5490196078431373,0.5221188234043862,15.136565916256812,7.951735541193315,91.69825326951431,0.19021739130434784,0.6212121212121212,1.0515223417216586
level,AMD,11,3,63,1.1916666666666664,1.2448110606895968,0.375,0.25,0.6031746031746031,0.5298391347812584,49.25564442069043,57.230990791978115,69.8007840955185,0.19230769230769232,0.6515151515151515,1.138410818641437
level,KGS,11,2,73,1.3170731707317074,1.3183098591549298,0.5555555555555556,0.0,0.6164383561643836,0.5181312159511747,44.52416133074108,29.063305943523883,67.8090971919428,0.2282608695652174,0.5757575757575757,1.1897340619262606
level,KZT,11,2,73,0.6964285714285714,1.0985915492957747,0.1111111111111111,0.4444444444444444,0.4931506849315068,0.505062055968183,10.04654382629559,0.7616437397462809,70.9215769744772,0.19021739130434784,0.6363636363636364,0.9764160247321637
level,TJS,11,4,59,1.04,0.9176470588235294,0.0,0.7142857142857143,0.5084745762711864,0.5584504365889331,27.284309767272358,34.55181473066138,44.94438723560889,0.19021739130434784,0.6515151515151515,0.9105097658746515
level,UZS,11,1,84,1.2409090909090907,1.1975882352941176,0.4,0.3,0.5595238095238095,0.5178960557415154,22.025211334263503,18.97428770543543,48.43987017517071,0.34615384615384615,0.5151515151515151,1.080378588175753
ml_localmin,AMD,11,3,41,0.92625,1.0370384917517674,0.125,0.375,0.5121951219512195,0.49966732047934714,19.226890654357916,-4.892973168710736,50.241462875195296,0.07608695652173914,0.7424242424242423,1.0250722850152658
ml_localmin,KGS,11,1,63,0.9299869337979094,1.1562091503267973,0.3,0.3,0.5873015873015873,0.5167167554777493,9.25415169376218,12.666675634327033,61.82437646179095,0.19230769230769232,0.5454545454545454,1.1366025604464407
ml_localmin,KZT,11,2,56,0.6084905660377359,0.8506493506493507,0.0,0.5555555555555556,0.44642857142857145,0.5147869495930032,-4.569053699771022,-17.405369947232906,75.26173940085145,0.2282608695652174,0.6212121212121212,0.8672103513531633
ml_localmin,TJS,11,2,53,0.7413793103448275,1.0323529411764705,0.3333333333333333,0.4444444444444444,0.5283018867924528,0.548746743258197,12.143947507100235,20.71311379253704,42.05317204831949,0.1141304347826087,0.6666666666666666,0.9627426372604012
ml_localmin,UZS,11,2,59,0.7878787878787878,0.7528735632183908,0.1111111111111111,0.7777777777777778,0.4406779661016949,0.5071936835455085,-5.857914502198344,-30.087938152549544,28.281893070969957,0.15217391304347827,0.5909090909090909,0.8688553907476937
momentum,AMD,11,0,60,0.8666666666666666,0.8602941176470588,0.09090909090909091,0.6363636363636364,0.48333333333333334,0.5667196015488464,-21.127231195102176,-14.441212139296166,102.99723798684452,0.2282608695652174,0.4242424242424242,0.8528615068410937
momentum,KGS,11,0,67,0.46428571428571425,0.8958333333333334,0.0,0.7272727272727273,0.47761194029850745,0.5502732190368368,8.28458954297384,13.899248846145072,97.75009174289703,0.2282608695652174,0.36363636363636365,0.8679541794428757
momentum,KZT,11,0,58,0.9285714285714285,0.9347826086956522,0.18181818181818182,0.5454545454545454,0.5,0.5319138666859002,18.332292423016224,4.107310903373091,95.85945003509067,0.15469613259668508,0.3333333333333333,0.9400018147961808
momentum,TJS,11,0,61,0.7485714285714287,0.9616438356164383,0.09090909090909091,0.7272727272727273,0.5081967213114754,0.5878468392597489,7.035988238680616,-5.915732223534809,105.85681291536875,0.19337016574585636,0.3939393939393939,0.8645053224262061
momentum,UZS,11,0,68,1.0076923076923077,0.9397590361445783,0.0,0.5454545454545454,0.47058823529411764,0.5421318948984223,13.14740348594069,6.017455495247618,107.92102660517186,0.19337016574585636,0.36363636363636365,0.868032742073385
reversal,AMD,11,5,29,1.1687134502923977,1.1687134502923977,0.5,0.3333333333333333,0.5517241379310345,0.4374150169591432,50.006094207086704,46.100334827258905,1.2686062644381204,0.07734806629834254,0.7575757575757575,1.261328753106271
reversal,KGS,11,3,39,0.86328125,0.86328125,0.25,0.625,0.41025641025641024,0.4303596191228465,25.91345906317388,10.341779105358382,-10.16287404041353,0.07734806629834254,0.6818181818181818,0.9532874183051598
reversal,KZT,11,2,36,0.9435483870967741,0.9435483870967741,0.2222222222222222,0.6666666666666666,0.4444444444444444,0.4220698786312688,2.1889115315596968,-33.844847886839915,8.817332632492667,0.1141304347826087,0.6969696969696969,1.0530115200016976
reversal,TJS,11,5,34,1.1030447542186352,1.1030447542186352,0.16666666666666666,0.5,0.5294117647058824,0.45786264739869037,34.35226722795211,24.235024018186753,13.983776371687073,0.07608695652173914,0.7575757575757575,1.156267644267757
reversal,UZS,11,2,45,1.2486772486772486,1.2486772486772486,0.3333333333333333,0.3333333333333333,0.5111111111111111,0.4362095198095723,68.39950057594675,26.728768789360892,14.634931201171764,0.15217391304347827,0.6515151515151515,1.171710125295379
seasonality,AMD,11,1,13,0.6499999999999999,0.8950228832951945,0.3,0.6,0.5384615384615384,0.5914155265509539,24.348052650089144,0.527167679341134,37.24151837145362,0.03867403314917127,0.8030303030303031,0.9104622964529946
seasonality,KGS,11,4,7,0.0,1.7333333333333334,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.5666687361602616,20.90852518410753,1.777909875100292,68.10543329052842,0.03804347826086957,0.893939393939394,1.26049959827624
seasonality,KZT,11,1,10,0.9365079365079365,1.7219298245614034,0.8,0.2,0.8,0.5591959706206562,74.16079138777212,69.19520164664239,32.06992655984897,0.03804347826086957,0.8484848484848485,1.4306254730556687
seasonality,TJS,11,4,8,2.096774193548387,1.6883116883116882,0.7142857142857143,0.2857142857142857,0.75,0.6107365820462748,48.38156958329553,10.161507572483686,52.19265298080033,0.03804347826086957,0.8787878787878789,1.2280253419356717
seasonality,UZS,11,10,1,2.6530612244897958,1.7105263157894737,1.0,0.0,1.0,0.5846153846153846,379.0779380412042,392.0436431194285,198.755180678436,0.0,0.9848484848484849,1.7105263157894737
