date,corridor,indicator,indicator_label,scenario,direction,strength,speed,split,rate,params,facts,decision,push_scenario
2026-05-12,AMD,level,"level(pct=0.1,rearm=5,stall_days=0,window=120)",BUY_NOW,down,0.75,medium,10,0.200173,"{""window"": 120, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""pct_rank"": 0.025, ""window"": 120.0, ""days_since_min"": 100.0}",thinned,
2026-05-12,AMD,ml_localmin,"ml_localmin(fp_cost=3.0,gate_pct=0.2,gate_window=120,h=10,min_pos_rate=0.25,rearm=5,seed=0,tol_bps=10.0)",BUY_NOW,down,0.38033924439524724,medium,10,0.200173,"{""threshold"": 0.0919, ""_fitted"": true}","{""proba"": 0.38033924439524724, ""pct_rank"": 0.025, ""window"": 120.0}",cooldown,
2026-05-14,AMD,momentum,"momentum(n=4,rearm=3)",BUY_NOW,down,0.875,fast,10,0.198326,"{""n"": 4, ""rearm"": 3, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""streak"": 7.0, ""drop_pct"": -2.5233461122579404}",cooldown,
2026-05-19,AMD,dip_vs_trend,"dip_vs_trend(pct=0.1,rearm=5,span=40,window=120)",BUY_NOW,down,0.9166666666666666,medium,10,0.193619,"{""span"": 40, ""window"": 120, ""pct"": 0.1, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""dev_pct"": -5.691479445158876, ""pct_rank"": 0.008333333333333333, ""window"": 120.0, ""span"": 40.0}",muted,
2026-05-19,AMD,level,"level(pct=0.1,rearm=5,stall_days=0,window=120)",BUY_NOW,down,0.9166666666666666,medium,10,0.193619,"{""window"": 120, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""pct_rank"": 0.008333333333333333, ""window"": 120.0, ""days_since_min"": 0.0}",thinned,
2026-05-19,AMD,ml_localmin,"ml_localmin(fp_cost=3.0,gate_pct=0.2,gate_window=120,h=10,min_pos_rate=0.25,rearm=5,seed=0,tol_bps=10.0)",BUY_NOW,down,0.24205434662825284,medium,10,0.193619,"{""threshold"": 0.0919, ""_fitted"": true}","{""proba"": 0.24205434662825284, ""pct_rank"": 0.008333333333333333, ""window"": 120.0}",sent,BUY_NOW
2026-05-21,AMD,momentum,"momentum(n=4,rearm=3)",BUY_NOW,down,0.5,fast,10,0.192438,"{""n"": 4, ""rearm"": 3, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""streak"": 4.0, ""drop_pct"": -3.098815662262322}",cooldown,
2026-05-22,AMD,reversal,"reversal(max_days_since_min=10,rearm=5,rise_bps=50,window=120)",WINDOW_CLOSING,up,0.5612197175194122,slow,10,0.193518,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 10, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""rise_pct"": 0.5612197175194122, ""min_rate"": 0.192438, ""days_since_min"": 1.0, ""window"": 120.0}",cooldown,
2026-05-26,AMD,level,"level(pct=0.1,rearm=5,stall_days=0,window=120)",BUY_NOW,down,0.5,medium,10,0.194888,"{""window"": 120, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""pct_rank"": 0.05, ""window"": 120.0, ""days_since_min"": 3.0}",sent,BUY_NOW
2026-05-27,AMD,dip_vs_trend,"dip_vs_trend(pct=0.1,rearm=5,span=40,window=120)",BUY_NOW,down,0.5,medium,10,0.19264,"{""span"": 40, ""window"": 120, ""pct"": 0.1, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""dev_pct"": -4.625223642933751, ""pct_rank"": 0.05, ""window"": 120.0, ""span"": 40.0}",muted,
2026-06-01,AMD,reversal,"reversal(max_days_since_min=10,rearm=5,rise_bps=50,window=120)",WINDOW_CLOSING,up,0.9431609141645758,slow,10,0.194253,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 10, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""rise_pct"": 0.9431609141645758, ""min_rate"": 0.192438, ""days_since_min"": 7.0, ""window"": 120.0}",sent,WINDOW_CLOSING
2026-06-02,AMD,level,"level(pct=0.1,rearm=5,stall_days=0,window=120)",BUY_NOW,down,0.0,medium,10,0.19689,"{""window"": 120, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""pct_rank"": 0.1, ""window"": 120.0, ""days_since_min"": 8.0}",cooldown,
2026-06-09,AMD,level,"level(pct=0.1,rearm=5,stall_days=0,window=120)",BUY_NOW,down,0.16666666666666674,medium,10,0.194685,"{""window"": 120, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""pct_rank"": 0.08333333333333333, ""window"": 120.0, ""days_since_min"": 13.0}",sent,BUY_NOW
2026-06-24,AMD,seasonality,"seasonality(from_day=24,min_share=0.7,min_years=4,rearm=20)",BUY_NOW,down,0.7272727272727273,slow,10,0.203228,"{""min_share"": 0.7, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""k_years"": 8.0, ""n_years"": 11.0, ""target_month"": 7.0}",sent,BUY_NOW
2021-01-14,KGS,level,"level(pct=0.1,rearm=5,stall_days=0,window=120)",BUY_NOW,down,0.16666666666666674,medium,0,0.880126,"{""window"": 120, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""pct_rank"": 0.08333333333333333, ""window"": 120.0, ""days_since_min"": 17.0}",sent,BUY_NOW
2021-01-14,KGS,ml_localmin,"ml_localmin(fp_cost=3.0,gate_pct=0.2,gate_window=120,h=10,min_pos_rate=0.25,rearm=5,seed=0,tol_bps=10.0)",BUY_NOW,down,0.025202170824593664,medium,0,0.880126,"{""threshold"": 0.0249, ""_fitted"": true}","{""proba"": 0.025202170824593664, ""pct_rank"": 0.08333333333333333, ""window"": 120.0}",thinned,
2021-01-15,KGS,momentum,"momentum(n=4,rearm=3)",BUY_NOW,down,0.5,fast,0,0.870079,"{""n"": 4, ""rearm"": 3, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""streak"": 4.0, ""drop_pct"": -2.963471852482169}",cooldown,
2021-01-21,KGS,level,"level(pct=0.1,rearm=5,stall_days=0,window=120)",BUY_NOW,down,0.5833333333333334,medium,0,0.864928,"{""window"": 120, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""pct_rank"": 0.041666666666666664, ""window"": 120.0, ""days_since_min"": 22.0}",sent,BUY_NOW
2021-01-21,KGS,ml_localmin,"ml_localmin(fp_cost=3.0,gate_pct=0.2,gate_window=120,h=10,min_pos_rate=0.25,rearm=5,seed=0,tol_bps=10.0)",BUY_NOW,down,0.04701146531533104,medium,0,0.864928,"{""threshold"": 0.0249, ""_fitted"": true}","{""proba"": 0.04701146531533104, ""pct_rank"": 0.041666666666666664, ""window"": 120.0}",thinned,
2021-02-09,KGS,level,"level(pct=0.1,rearm=5,stall_days=0,window=120)",BUY_NOW,down,0.0,medium,0,0.873818,"{""window"": 120, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""pct_rank"": 0.1, ""window"": 120.0, ""days_since_min"": 35.0}",sent,BUY_NOW
2021-02-09,KGS,momentum,"momentum(n=4,rearm=3)",BUY_NOW,down,0.5,fast,0,0.873818,"{""n"": 4, ""rearm"": 3, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""streak"": 4.0, ""drop_pct"": -2.575486276337413}",thinned,
2021-02-15,KGS,ml_localmin,"ml_localmin(fp_cost=3.0,gate_pct=0.2,gate_window=120,h=10,min_pos_rate=0.25,rearm=5,seed=0,tol_bps=10.0)",BUY_NOW,down,0.15753746159347265,medium,0,0.867179,"{""threshold"": 0.0249, ""_fitted"": true}","{""proba"": 0.15753746159347265, ""pct_rank"": 0.058333333333333334, ""window"": 120.0}",sent,BUY_NOW
2021-02-16,KGS,level,"level(pct=0.1,rearm=5,stall_days=0,window=120)",BUY_NOW,down,0.33333333333333337,medium,0,0.867415,"{""window"": 120, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""pct_rank"": 0.06666666666666667, ""window"": 120.0, ""days_since_min"": 40.0}",cooldown,
2021-02-25,KGS,level,"level(pct=0.1,rearm=5,stall_days=0,window=120)",BUY_NOW,down,0.2500000000000001,medium,0,0.868033,"{""window"": 120, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""pct_rank"": 0.075, ""window"": 120.0, ""days_since_min"": 46.0}",sent,BUY_NOW
2021-02-25,KGS,ml_localmin,"ml_localmin(fp_cost=3.0,gate_pct=0.2,gate_window=120,h=10,min_pos_rate=0.25,rearm=5,seed=0,tol_bps=10.0)",BUY_NOW,down,0.04890454425206114,medium,0,0.868033,"{""threshold"": 0.0249, ""_fitted"": true}","{""proba"": 0.04890454425206114, ""pct_rank"": 0.075, ""window"": 120.0}",thinned,
2021-03-11,KGS,level,"level(pct=0.1,rearm=5,stall_days=0,window=120)",BUY_NOW,down,0.41666666666666674,medium,0,0.866463,"{""window"": 120, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""pct_rank"": 0.058333333333333334, ""window"": 120.0, ""days_since_min"": 55.0}",sent,BUY_NOW
2021-03-11,KGS,ml_localmin,"ml_localmin(fp_cost=3.0,gate_pct=0.2,gate_window=120,h=10,min_pos_rate=0.25,rearm=5,seed=0,tol_bps=10.0)",BUY_NOW,down,0.22891674609297993,medium,0,0.866463,"{""threshold"": 0.0249, ""_fitted"": true}","{""proba"": 0.22891674609297993, ""pct_rank"": 0.058333333333333334, ""window"": 120.0}",thinned,
2021-04-26,KGS,seasonality,"seasonality(from_day=24,min_share=0.7,min_years=4,rearm=20)",BUY_NOW,down,1.0,slow,0,0.881421,"{""min_share"": 0.7, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""k_years"": 6.0, ""n_years"": 6.0, ""target_month"": 5.0}",sent,BUY_NOW
2021-05-17,KGS,ml_localmin,"ml_localmin(fp_cost=3.0,gate_pct=0.2,gate_window=120,h=10,min_pos_rate=0.25,rearm=5,seed=0,tol_bps=10.0)",BUY_NOW,down,0.08431616698149778,medium,0,0.872475,"{""threshold"": 0.0249, ""_fitted"": true}","{""proba"": 0.08431616698149778, ""pct_rank"": 0.2, ""window"": 120.0}",sent,BUY_NOW
2021-06-02,KGS,momentum,"momentum(n=4,rearm=3)",BUY_NOW,down,0.5,fast,0,0.870837,"{""n"": 4, ""rearm"": 3, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""streak"": 4.0, ""drop_pct"": -1.5565121647377556}",sent,BUY_NOW
2021-06-04,KGS,level,"level(pct=0.1,rearm=5,stall_days=0,window=120)",BUY_NOW,down,0.2500000000000001,medium,0,0.865075,"{""window"": 120, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""pct_rank"": 0.075, ""window"": 120.0, ""days_since_min"": 114.0}",cooldown,
2021-06-07,KGS,dip_vs_trend,"dip_vs_trend(pct=0.1,rearm=5,span=40,window=120)",BUY_NOW,down,0.08333333333333348,medium,0,0.861036,"{""span"": 40, ""window"": 120, ""pct"": 0.1, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""dev_pct"": -2.53021988704506, ""pct_rank"": 0.09166666666666666, ""window"": 120.0, ""span"": 40.0}",cooldown,
2021-06-07,KGS,ml_localmin,"ml_localmin(fp_cost=3.0,gate_pct=0.2,gate_window=120,h=10,min_pos_rate=0.25,rearm=5,seed=0,tol_bps=10.0)",BUY_NOW,down,0.08531127796560253,medium,0,0.861036,"{""threshold"": 0.0249, ""_fitted"": true}","{""proba"": 0.08531127796560253, ""pct_rank"": 0.025, ""window"": 120.0}",thinned,
2021-06-07,KGS,momentum,"momentum(n=4,rearm=3)",BUY_NOW,down,0.875,fast,0,0.861036,"{""n"": 4, ""rearm"": 3, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""streak"": 7.0, ""drop_pct"": -2.664463049086263}",thinned,
2021-06-11,KGS,level,"level(pct=0.1,rearm=5,stall_days=0,window=120)",BUY_NOW,down,0.9166666666666666,medium,0,0.84828,"{""window"": 120, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""pct_rank"": 0.008333333333333333, ""window"": 120.0, ""days_since_min"": 0.0}",sent,BUY_NOW
2021-06-15,KGS,dip_vs_trend,"dip_vs_trend(pct=0.1,rearm=5,span=40,window=120)",BUY_NOW,down,0.5833333333333334,medium,0,0.847735,"{""span"": 40, ""window"": 120, ""pct"": 0.1, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""dev_pct"": -3.289967532689775, ""pct_rank"": 0.041666666666666664, ""window"": 120.0, ""span"": 40.0}",cooldown,
2021-06-15,KGS,ml_localmin,"ml_localmin(fp_cost=3.0,gate_pct=0.2,gate_window=120,h=10,min_pos_rate=0.25,rearm=5,seed=0,tol_bps=10.0)",BUY_NOW,down,0.09679826711520902,medium,0,0.847735,"{""threshold"": 0.0249, ""_fitted"": true}","{""proba"": 0.09679826711520902, ""pct_rank"": 0.008333333333333333, ""window"": 120.0}",thinned,
2021-06-17,KGS,reversal,"reversal(max_days_since_min=10,rearm=5,rise_bps=50,window=120)",WINDOW_CLOSING,up,1.0,slow,0,0.857008,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 10, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""rise_pct"": 1.0938559809374304, ""min_rate"": 0.847735, ""days_since_min"": 2.0, ""window"": 120.0}",cooldown,
2021-06-23,KGS,level,"level(pct=0.1,rearm=5,stall_days=0,window=120)",BUY_NOW,down,0.33333333333333337,medium,0,0.859034,"{""window"": 120, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""pct_rank"": 0.06666666666666667, ""window"": 120.0, ""days_since_min"": 6.0}",sent,BUY_NOW
2021-06-24,KGS,ml_localmin,"ml_localmin(fp_cost=3.0,gate_pct=0.2,gate_window=120,h=10,min_pos_rate=0.25,rearm=5,seed=0,tol_bps=10.0)",BUY_NOW,down,0.13543967088322645,medium,0,0.854157,"{""threshold"": 0.0249, ""_fitted"": true}","{""proba"": 0.13543967088322645, ""pct_rank"": 0.058333333333333334, ""window"": 120.0}",thinned,
2021-06-24,KGS,reversal,"reversal(max_days_since_min=10,rearm=5,rise_bps=50,window=120)",WINDOW_CLOSING,up,0.7575480545217504,slow,0,0.854157,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 10, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""rise_pct"": 0.7575480545217504, ""min_rate"": 0.847735, ""days_since_min"": 7.0, ""window"": 120.0}",cooldown,
2021-06-30,KGS,level,"level(pct=0.1,rearm=5,stall_days=0,window=120)",BUY_NOW,down,0.0,medium,0,0.858689,"{""window"": 120, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""pct_rank"": 0.1, ""window"": 120.0, ""days_since_min"": 11.0}",sent,BUY_NOW
2021-07-30,KGS,ml_localmin,"ml_localmin(fp_cost=3.0,gate_pct=0.2,gate_window=120,h=10,min_pos_rate=0.25,rearm=5,seed=0,tol_bps=10.0)",BUY_NOW,down,0.23402821212552744,medium,1,0.862352,"{""threshold"": 0.0393, ""_fitted"": true}","{""proba"": 0.23402821212552744, ""pct_rank"": 0.15833333333333333, ""window"": 120.0}",thinned,
2021-07-30,KGS,momentum,"momentum(n=4,rearm=3)",BUY_NOW,down,0.5,fast,1,0.862352,"{""n"": 4, ""rearm"": 3, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""streak"": 4.0, ""drop_pct"": -1.9042375542036583}",sent,BUY_NOW
2021-08-04,KGS,momentum,"momentum(n=4,rearm=3)",BUY_NOW,down,0.875,fast,1,0.859006,"{""n"": 4, ""rearm"": 3, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""streak"": 7.0, ""drop_pct"": -2.284857557570763}",cooldown,
2021-09-01,KGS,momentum,"momentum(n=4,rearm=3)",BUY_NOW,down,0.5,fast,1,0.863845,"{""n"": 4, ""rearm"": 3, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""streak"": 4.0, ""drop_pct"": -1.0849402280950882}",sent,BUY_NOW
2021-09-10,KGS,level,"level(pct=0.1,rearm=5,stall_days=0,window=120)",BUY_NOW,down,0.0,medium,1,0.857744,"{""window"": 120, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""pct_rank"": 0.1, ""window"": 120.0, ""days_since_min"": 63.0}",sent,BUY_NOW
2021-09-10,KGS,ml_localmin,"ml_localmin(fp_cost=3.0,gate_pct=0.2,gate_window=120,h=10,min_pos_rate=0.25,rearm=5,seed=0,tol_bps=10.0)",BUY_NOW,down,0.05876764135624342,medium,1,0.857744,"{""threshold"": 0.0393, ""_fitted"": true}","{""proba"": 0.05876764135624342, ""pct_rank"": 0.1, ""window"": 120.0}",thinned,
2021-09-17,KGS,level,"level(pct=0.1,rearm=5,stall_days=0,window=120)",BUY_NOW,down,0.0,medium,1,0.855429,"{""window"": 120, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""pct_rank"": 0.1, ""window"": 120.0, ""days_since_min"": 68.0}",sent,BUY_NOW
2021-09-22,KGS,ml_localmin,"ml_localmin(fp_cost=3.0,gate_pct=0.2,gate_window=120,h=10,min_pos_rate=0.25,rearm=5,seed=0,tol_bps=10.0)",BUY_NOW,down,0.4117553340743648,medium,1,0.859165,"{""threshold"": 0.0393, ""_fitted"": true}","{""proba"": 0.4117553340743648, ""pct_rank"": 0.16666666666666666, ""window"": 120.0}",cooldown,
2021-09-28,KGS,level,"level(pct=0.1,rearm=5,stall_days=0,window=120)",BUY_NOW,down,0.0,medium,1,0.854782,"{""window"": 120, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""pct_rank"": 0.1, ""window"": 120.0, ""days_since_min"": 75.0}",sent,BUY_NOW
2021-09-29,KGS,ml_localmin,"ml_localmin(fp_cost=3.0,gate_pct=0.2,gate_window=120,h=10,min_pos_rate=0.25,rearm=5,seed=0,tol_bps=10.0)",BUY_NOW,down,0.08205894204987672,medium,1,0.857753,"{""threshold"": 0.0393, ""_fitted"": true}","{""proba"": 0.08205894204987672, ""pct_rank"": 0.15833333333333333, ""window"": 120.0}",cooldown,
2021-10-06,KGS,ml_localmin,"ml_localmin(fp_cost=3.0,gate_pct=0.2,gate_window=120,h=10,min_pos_rate=0.25,rearm=5,seed=0,tol_bps=10.0)",BUY_NOW,down,0.3151218011501404,medium,1,0.855483,"{""threshold"": 0.0393, ""_fitted"": true}","{""proba"": 0.3151218011501404, ""pct_rank"": 0.11666666666666667, ""window"": 120.0}",sent,BUY_NOW
2021-10-07,KGS,level,"level(pct=0.1,rearm=5,stall_days=0,window=120)",BUY_NOW,down,0.5833333333333334,medium,1,0.852149,"{""window"": 120, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""pct_rank"": 0.041666666666666664, ""window"": 120.0, ""days_since_min"": 82.0}",cooldown,
2021-10-08,KGS,momentum,"momentum(n=4,rearm=3)",BUY_NOW,down,0.5,fast,1,0.848726,"{""n"": 4, ""rearm"": 3, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""streak"": 4.0, ""drop_pct"": -1.2756879490702033}",cooldown,
2021-10-11,KGS,dip_vs_trend,"dip_vs_trend(pct=0.1,rearm=5,span=40,window=120)",BUY_NOW,down,0.0,medium,1,0.844509,"{""span"": 40, ""window"": 120, ""pct"": 0.1, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""dev_pct"": -2.012524684792194, ""pct_rank"": 0.1, ""window"": 120.0, ""span"": 40.0}",cooldown,
2021-10-13,KGS,ml_localmin,"ml_localmin(fp_cost=3.0,gate_pct=0.2,gate_window=120,h=10,min_pos_rate=0.25,rearm=5,seed=0,tol_bps=10.0)",BUY_NOW,down,0.5766409229814484,medium,1,0.847107,"{""threshold"": 0.0393, ""_fitted"": true}","{""proba"": 0.5766409229814484, ""pct_rank"": 0.016666666666666666, ""window"": 120.0}",sent,BUY_NOW
2021-10-14,KGS,level,"level(pct=0.1,rearm=5,stall_days=0,window=120)",BUY_NOW,down,0.8333333333333334,medium,1,0.846245,"{""window"": 120, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""pct_rank"": 0.016666666666666666, ""window"": 120.0, ""days_since_min"": 3.0}",cooldown,
2021-10-18,KGS,dip_vs_trend,"dip_vs_trend(pct=0.1,rearm=5,span=40,window=120)",BUY_NOW,down,0.16666666666666674,medium,1,0.839016,"{""span"": 40, ""window"": 120, ""pct"": 0.1, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""dev_pct"": -2.2425925562358007, ""pct_rank"": 0.08333333333333333, ""window"": 120.0, ""span"": 40.0}",thinned,
2021-10-18,KGS,momentum,"momentum(n=4,rearm=3)",BUY_NOW,down,0.5,fast,1,0.839016,"{""n"": 4, ""rearm"": 3, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""streak"": 4.0, ""drop_pct"": -0.9859907879783525}",cooldown,
2021-10-21,KGS,level,"level(pct=0.1,rearm=5,stall_days=0,window=120)",BUY_NOW,down,0.8333333333333334,medium,1,0.836951,"{""window"": 120, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""pct_rank"": 0.016666666666666666, ""window"": 120.0, ""days_since_min"": 2.0}",sent,BUY_NOW
2021-10-25,KGS,dip_vs_trend,"dip_vs_trend(pct=0.1,rearm=5,span=40,window=120)",BUY_NOW,down,0.6666666666666667,medium,1,0.826988,"{""span"": 40, ""window"": 120, ""pct"": 0.1, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""dev_pct"": -3.1185700351171186, ""pct_rank"": 0.03333333333333333, ""window"": 120.0, ""span"": 40.0}",cooldown,
2021-10-26,KGS,momentum,"momentum(n=4,rearm=3)",BUY_NOW,down,0.5,fast,1,0.819991,"{""n"": 4, ""rearm"": 3, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""streak"": 4.0, ""drop_pct"": -2.1156385114728837}",cooldown,
2021-10-28,KGS,level,"level(pct=0.1,rearm=5,stall_days=0,window=120)",BUY_NOW,down,0.6666666666666667,medium,1,0.831452,"{""window"": 120, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""pct_rank"": 0.03333333333333333, ""window"": 120.0, ""days_since_min"": 2.0}",thinned,
2021-10-28,KGS,reversal,"reversal(max_days_since_min=10,rearm=5,rise_bps=50,window=120)",WINDOW_CLOSING,up,1.0,slow,1,0.831452,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 10, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""rise_pct"": 1.39769826742, ""min_rate"": 0.819991, ""days_since_min"": 2.0, ""window"": 120.0}",sent,WINDOW_CLOSING
2021-11-08,KGS,reversal,"reversal(max_days_since_min=10,rearm=5,rise_bps=50,window=120)",WINDOW_CLOSING,up,1.0,slow,1,0.841684,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 10, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""rise_pct"": 2.645516841038487, ""min_rate"": 0.819991, ""days_since_min"": 7.0, ""window"": 120.0}",sent,WINDOW_CLOSING
2021-11-10,KGS,level,"level(pct=0.1,rearm=5,stall_days=0,window=120)",BUY_NOW,down,0.5,medium,1,0.833402,"{""window"": 120, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""pct_rank"": 0.05, ""window"": 120.0, ""days_since_min"": 9.0}",cooldown,
2021-12-24,KGS,momentum,"momentum(n=4,rearm=3)",BUY_NOW,down,0.5,fast,1,0.862885,"{""n"": 4, ""rearm"": 3, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""streak"": 4.0, ""drop_pct"": -1.4793764172076673}",sent,BUY_NOW
2022-02-02,KGS,momentum,"momentum(n=4,rearm=3)",BUY_NOW,down,0.5,fast,2,0.901694,"{""n"": 4, ""rearm"": 3, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""streak"": 4.0, ""drop_pct"": -3.1216794216270993}",sent,BUY_NOW
2022-02-09,KGS,momentum,"momentum(n=4,rearm=3)",BUY_NOW,down,0.5,fast,2,0.881899,"{""n"": 4, ""rearm"": 3, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""streak"": 4.0, ""drop_pct"": -2.409391903256941}",sent,BUY_NOW
2022-03-16,KGS,momentum,"momentum(n=4,rearm=3)",BUY_NOW,down,0.5,fast,2,1.03915,"{""n"": 4, ""rearm"": 3, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""streak"": 4.0, ""drop_pct"": -15.70882779990428}",storm,
2022-03-25,KGS,dip_vs_trend,"dip_vs_trend(pct=0.1,rearm=5,span=40,window=120)",BUY_NOW,down,0.6666666666666667,medium,2,0.965109,"{""span"": 40, ""window"": 120, ""pct"": 0.1, ""rearm"": 5, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""dev_pct"": -2.5160247070230346, ""pct_rank"": 0.03333333333333333, ""window"": 120.0, ""span"": 40.0}",storm,
2022-03-28,KGS,momentum,"momentum(n=4,rearm=3)",BUY_NOW,down,0.5,fast,2,0.950403,"{""n"": 4, ""rearm"": 3, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""streak"": 4.0, ""drop_pct"": -7.367225801421062}",storm,
2022-03-31,KGS,momentum,"momentum(n=4,rearm=3)",BUY_NOW,down,0.875,fast,2,0.873632,"{""n"": 4, ""rearm"": 3, ""_feasible"": null, ""_n_feasible"": 0, ""_fixed"": true}","{""streak"": 7.0, ""drop_pct"": -14.849852337742087}",sent,BUY_NOW
