country,date,name,kind,movable,source,verified
KG,2023-04-07,День народной Апрельской революции,national,no,https://cbd.minjust.gov.kg/3-22/edition/13763/ru,primary
KG,2023-04-21,Орозо айт,religious,yes,https://24.kg/obschestvo/263464_orozo_ayt_vnbspkyirgyizstane_otprazdnuyut_21nbspaprelya/,secondary
KG,2023-05-01,Праздник труда,labour,no,https://cbd.minjust.gov.kg/3-45/edition/25298/ru,primary
KG,2023-05-05,День Конституции,national,no,https://cbd.minjust.gov.kg/3-45/edition/25298/ru,primary
KG,2023-05-09,День Победы,victory,no,https://cbd.minjust.gov.kg/3-45/edition/25298/ru,primary
KG,2023-06-28,Курман айт,religious,yes,https://24.kg/obschestvo/268397_kurman_ayt_vnbspkyirgyizstane_otprazdnuyut_28nbspiyunya/,secondary
KG,2023-08-31,День независимости,national,no,https://cbd.minjust.gov.kg/3-45/edition/25298/ru,primary
KG,2023-11-07,Дни истории и памяти предков,national,no,https://cbd.minjust.gov.kg/3-22/edition/13763/ru,primary
KG,2023-11-08,Дни истории и памяти предков,national,no,https://cbd.minjust.gov.kg/3-22/edition/13763/ru,primary
KG,2024-01-01,Новый год,newyear,no,https://cbd.minjust.gov.kg/3-45/edition/25298/ru,primary
KG,2024-01-07,Рождество Христово,religious,no,https://cbd.minjust.gov.kg/3-45/edition/25298/ru,primary
KG,2024-02-23,День защитника Отечества,national,no,https://cbd.minjust.gov.kg/3-22/edition/13763/ru,primary
KG,2024-03-08,Международный женский день,womens,no,https://cbd.minjust.gov.kg/3-45/edition/25298/ru,primary
KG,2024-03-21,Народный праздник Нооруз,national,no,https://cbd.minjust.gov.kg/3-45/edition/25298/ru,primary
KG,2024-04-07,День народной Апрельской революции,national,no,https://cbd.minjust.gov.kg/3-22/edition/13763/ru,primary
KG,2024-04-10,Орозо айт,religious,yes,https://24.kg/obschestvo/290402_orozo_ayt_vnbspkyirgyizstane_otprazdnuyut_10nbspaprelya_/,secondary
KG,2024-05-01,Праздник труда,labour,no,https://cbd.minjust.gov.kg/3-45/edition/25298/ru,primary
KG,2024-05-05,День Конституции,national,no,https://cbd.minjust.gov.kg/3-45/edition/25298/ru,primary
KG,2024-05-09,День Победы,victory,no,https://cbd.minjust.gov.kg/3-45/edition/25298/ru,primary
KG,2024-06-16,Курман айт,religious,yes,https://24.kg/obschestvo/296067_teper_ofitsialno_muftiyat_kyirgyizstana_opredelil_datu_kurman_ayta/,conflict
KG,2024-08-31,День независимости,national,no,https://cbd.minjust.gov.kg/3-45/edition/25298/ru,primary
KG,2024-11-07,Дни истории и памяти предков,national,no,https://cbd.minjust.gov.kg/3-22/edition/13763/ru,primary
KG,2024-11-08,Дни истории и памяти предков,national,no,https://cbd.minjust.gov.kg/3-22/edition/13763/ru,primary
KG,2025-01-01,Новый год,newyear,no,https://cbd.minjust.gov.kg/3-45/edition/25298/ru,primary
KG,2025-01-07,Рождество Христово,religious,no,https://cbd.minjust.gov.kg/3-45/edition/25298/ru,primary
KG,2025-03-08,Международный женский день,womens,no,https://cbd.minjust.gov.kg/3-45/edition/25298/ru,primary
KG,2025-03-21,Народный праздник Нооруз,national,no,https://cbd.minjust.gov.kg/3-45/edition/25298/ru,primary
KG,2025-03-30,Орозо айт,religious,yes,https://mlsp.gov.kg/ru/2025/03/27/orozo-ajt-budet-otmechatsya-v-voskresene-30-marta-perenosov-prazdnichnyh-dnej-ne-budet/,primary
KG,2025-05-01,Праздник труда,labour,no,https://cbd.minjust.gov.kg/3-45/edition/25298/ru,primary
KG,2025-05-02,Майские каникулы,national,no,https://cbd.minjust.gov.kg/3-45/edition/25298/ru,primary
KG,2025-05-03,Майские каникулы,national,no,https://cbd.minjust.gov.kg/3-45/edition/25298/ru,primary
KG,2025-05-04,Майские каникулы,national,no,https://cbd.minjust.gov.kg/3-45/edition/25298/ru,primary
KG,2025-05-05,День Конституции,national,no,https://cbd.minjust.gov.kg/3-45/edition/25298/ru,primary
KG,2025-05-06,Майские каникулы,national,no,https://cbd.minjust.gov.kg/3-45/edition/25298/ru,primary
KG,2025-05-07,Майские каникулы,national,no,https://cbd.minjust.gov.kg/3-45/edition/25298/ru,primary
KG,2025-05-08,Майские каникулы,national,no,https://cbd.minjust.gov.kg/3-45/edition/25298/ru,primary
KG,2025-05-09,День Победы,victory,no,https://cbd.minjust.gov.kg/3-45/edition/25298/ru,primary
KG,2025-06-06,Курман айт,religious,yes,https://24.kg/obschestvo/330586_vnbspkyirgyizstane_kurman_ayt_budet_otmechatsya_6nbspiyunya/,secondary
KG,2025-08-31,День независимости,national,no,https://cbd.minjust.gov.kg/3-45/edition/25298/ru,primary
KG,2026-01-01,Новый год,newyear,no,https://cbd.minjust.gov.kg/3-45/edition/25298/ru,primary
KG,2026-01-02,Новогодние каникулы,newyear,no,https://cbd.minjust.gov.kg/3-45/edition/25298/ru,primary
KG,2026-01-03,Новогодние каникулы,newyear,no,https://cbd.minjust.gov.kg/3-45/edition/25298/ru,primary
KG,2026-01-04,Новогодние каникулы,newyear,no,https://cbd.minjust.gov.kg/3-45/edition/25298/ru,primary
KG,2026-01-05,Новогодние каникулы,newyear,no,https://cbd.minjust.gov.kg/3-45/edition/25298/ru,primary
KG,2026-01-06,Новогодние каникулы,newyear,no,https://cbd.minjust.gov.kg/3-45/edition/25298/ru,primary
KG,2026-01-07,Рождество Христово,religious,no,https://cbd.minjust.gov.kg/3-45/edition/25298/ru,primary
KG,2026-03-08,Международный женский день,womens,no,https://cbd.minjust.gov.kg/3-45/edition/25298/ru,primary
KG,2026-03-20,Орозо айт,religious,yes,https://mlsp.gov.kg/ru/2026/03/11/v-mintruda-napomnili-o-vyhodnyh-dnyah-v-svyazi-s-prazdnikami-orozo-ajt-i-nooruz/,primary
KG,2026-03-21,Народный праздник Нооруз,national,no,https://cbd.minjust.gov.kg/3-45/edition/25298/ru,primary
KG,2026-05-01,Праздник труда,labour,no,https://cbd.minjust.gov.kg/3-45/edition/25298/ru,primary
KG,2026-05-02,Майские каникулы,national,no,https://cbd.minjust.gov.kg/3-45/edition/25298/ru,primary
KG,2026-05-03,Майские каникулы,national,no,https://cbd.minjust.gov.kg/3-45/edition/25298/ru,primary
KG,2026-05-04,Майские каникулы,national,no,https://cbd.minjust.gov.kg/3-45/edition/25298/ru,primary
KG,2026-05-05,День Конституции,national,no,https://cbd.minjust.gov.kg/3-45/edition/25298/ru,primary
KG,2026-05-06,Майские каникулы,national,no,https://cbd.minjust.gov.kg/3-45/edition/25298/ru,primary
KG,2026-05-07,Майские каникулы,national,no,https://cbd.minjust.gov.kg/3-45/edition/25298/ru,primary
KG,2026-05-08,Майские каникулы,national,no,https://cbd.minjust.gov.kg/3-45/edition/25298/ru,primary
KG,2026-05-09,День Победы,victory,no,https://cbd.minjust.gov.kg/3-45/edition/25298/ru,primary
KG,2026-05-27,Курман айт,religious,yes,https://24.kg/obschestvo/374307_teper_ofitsialno_kurman_ayt_vnbspkyirgyizstane_otmetyat_27nbspmaya/,secondary
KG,2026-08-31,День независимости,national,no,https://cbd.minjust.gov.kg/3-45/edition/25298/ru,primary
KZ,2018-01-01,Новый год,newyear,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2018-01-02,Новый год,newyear,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2018-01-07,Православное Рождество,religious,no,https://adilet.zan.kz/rus/docs/K1500000414,primary
KZ,2018-03-08,Международный женский день,womens,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2018-03-21,Наурыз мейрамы,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2018-03-22,Наурыз мейрамы,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2018-03-23,Наурыз мейрамы,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2018-05-01,Праздник единства народа Казахстана,labour,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2018-05-07,День защитника Отечества,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2018-05-09,День Победы,victory,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2018-07-06,День Столицы,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2018-08-21,Курбан айт,religious,yes,https://web.archive.org/web/20180528011215/http://egov.kz:80/cms/ru/articles/calendar_2018,primary
KZ,2018-08-30,День Конституции,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2018-12-01,День Первого Президента,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2018-12-16,День Независимости,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2018-12-17,День Независимости,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2019-01-01,Новый год,newyear,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2019-01-02,Новый год,newyear,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2019-01-07,Православное Рождество,religious,no,https://adilet.zan.kz/rus/docs/K1500000414,primary
KZ,2019-03-08,Международный женский день,womens,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2019-03-21,Наурыз мейрамы,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2019-03-22,Наурыз мейрамы,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2019-03-23,Наурыз мейрамы,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2019-05-01,Праздник единства народа Казахстана,labour,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2019-05-07,День защитника Отечества,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2019-05-09,День Победы,victory,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2019-07-06,День Столицы,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2019-08-11,Курбан айт,religious,yes,https://web.archive.org/web/20190625210026/http://egov.kz:80/cms/ru/articles/calendar_2019,primary
KZ,2019-08-30,День Конституции,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2019-12-01,День Первого Президента,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2019-12-16,День Независимости,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2019-12-17,День Независимости,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2020-01-01,Новый год,newyear,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2020-01-02,Новый год,newyear,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2020-01-07,Православное Рождество,religious,no,https://adilet.zan.kz/rus/docs/K1500000414,primary
KZ,2020-03-08,Международный женский день,womens,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2020-03-21,Наурыз мейрамы,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2020-03-22,Наурыз мейрамы,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2020-03-23,Наурыз мейрамы,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2020-05-01,Праздник единства народа Казахстана,labour,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2020-05-07,День защитника Отечества,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2020-05-09,День Победы,victory,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2020-07-06,День Столицы,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2020-07-31,Курбан айт,religious,yes,https://web.archive.org/web/20200701075913/http://egov.kz:80/cms/ru/articles/calendar_2020,primary
KZ,2020-08-30,День Конституции,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2020-12-01,День Первого Президента,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2020-12-16,День Независимости,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2020-12-17,День Независимости,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2021-01-01,Новый год,newyear,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2021-01-02,Новый год,newyear,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2021-01-07,Православное Рождество,religious,no,https://adilet.zan.kz/rus/docs/K1500000414,primary
KZ,2021-03-08,Международный женский день,womens,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2021-03-21,Наурыз мейрамы,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2021-03-22,Наурыз мейрамы,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2021-03-23,Наурыз мейрамы,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2021-05-01,Праздник единства народа Казахстана,labour,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2021-05-07,День защитника Отечества,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2021-05-09,День Победы,victory,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2021-07-06,День Столицы,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2021-07-20,Курбан айт,religious,yes,https://web.archive.org/web/20210508123935/https://egov.kz/cms/ru/articles/calendar_2021,primary
KZ,2021-08-30,День Конституции,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2021-12-01,День Первого Президента,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2021-12-16,День Независимости,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2021-12-17,День Независимости,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2022-01-01,Новый год,newyear,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2022-01-02,Новый год,newyear,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2022-01-07,Православное Рождество,religious,no,https://adilet.zan.kz/rus/docs/K1500000414,primary
KZ,2022-03-08,Международный женский день,womens,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2022-03-21,Наурыз мейрамы,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2022-03-22,Наурыз мейрамы,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2022-03-23,Наурыз мейрамы,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2022-05-01,Праздник единства народа Казахстана,labour,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2022-05-07,День защитника Отечества,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2022-05-09,День Победы,victory,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2022-07-06,День Столицы,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2022-07-09,Курбан айт,religious,yes,https://web.archive.org/web/20220817002237/https://egov.kz/cms/ru/articles/calendar_2021,primary
KZ,2022-08-30,День Конституции,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2022-10-25,День Республики,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2022-12-16,День Независимости,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2023-01-01,Новый год,newyear,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2023-01-02,Новый год,newyear,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2023-01-07,Православное Рождество,religious,no,https://adilet.zan.kz/rus/docs/K1500000414,primary
KZ,2023-03-08,Международный женский день,womens,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2023-03-21,Наурыз мейрамы,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2023-03-22,Наурыз мейрамы,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2023-03-23,Наурыз мейрамы,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2023-05-01,Праздник единства народа Казахстана,labour,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2023-05-07,День защитника Отечества,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2023-05-09,День Победы,victory,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2023-06-28,Курбан айт,religious,yes,https://www.muftyat.kz/kk/news/qmdb/2023-06-19/42360-28-mausym-kurban-ait-merekesinin-birinshi-kuni/,primary
KZ,2023-07-06,День Столицы,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2023-08-30,День Конституции,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2023-10-25,День Республики,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2023-12-16,День Независимости,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2024-01-01,Новый год,newyear,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2024-01-02,Новый год,newyear,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2024-01-07,Православное Рождество,religious,no,https://adilet.zan.kz/rus/docs/K1500000414,primary
KZ,2024-03-08,Международный женский день,womens,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2024-03-21,Наурыз мейрамы,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2024-03-22,Наурыз мейрамы,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2024-03-23,Наурыз мейрамы,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2024-05-01,Праздник единства народа Казахстана,labour,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2024-05-07,День защитника Отечества,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2024-05-09,День Победы,victory,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2024-06-16,Курбан айт,religious,yes,https://kgd.gov.kz/ru/news/otmena-vyhodnogo-dnya-17-iyunya-2024-goda-1-147000,primary
KZ,2024-07-06,День Столицы,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2024-08-30,День Конституции,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2024-10-25,День Республики,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2024-12-16,День Независимости,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2025-01-01,Новый год,newyear,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2025-01-02,Новый год,newyear,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2025-01-07,Православное Рождество,religious,no,https://adilet.zan.kz/rus/docs/K1500000414,primary
KZ,2025-03-08,Международный женский день,womens,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2025-03-21,Наурыз мейрамы,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2025-03-22,Наурыз мейрамы,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2025-03-23,Наурыз мейрамы,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2025-05-01,Праздник единства народа Казахстана,labour,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2025-05-07,День защитника Отечества,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2025-05-09,День Победы,victory,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2025-06-06,Курбан айт,religious,yes,https://www.muftyat.kz/kk/news/qmdb/2025-05-28/46583-6-mausyim---rban-ajt-merekesn-brnsh-kn/,primary
KZ,2025-07-06,День Столицы,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2025-08-30,День Конституции,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2025-10-25,День Республики,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2025-12-16,День Независимости,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2026-01-01,Новый год,newyear,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2026-01-02,Новый год,newyear,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2026-01-07,Православное Рождество,religious,no,https://adilet.zan.kz/rus/docs/K1500000414,primary
KZ,2026-03-08,Международный женский день,womens,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2026-03-21,Наурыз мейрамы,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2026-03-22,Наурыз мейрамы,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2026-03-23,Наурыз мейрамы,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2026-05-01,Праздник единства народа Казахстана,labour,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2026-05-07,День защитника Отечества,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2026-05-09,День Победы,victory,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2026-05-27,Курбан айт,religious,yes,https://www.muftyat.kz/kk/news/qmdb/2026-05-18/48345-27-mamyir---rban-ajt-merekesn-brnsh-kn/,primary
KZ,2026-07-06,День Столицы,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2026-10-25,День Республики,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
KZ,2026-12-16,День Независимости,national,no,https://adilet.zan.kz/rus/docs/Z010000267_,primary
RU,2018-01-01,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2018-01-02,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2018-01-03,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2018-01-04,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2018-01-05,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2018-01-06,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2018-01-07,Рождество Христово,religious,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2018-01-08,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2018-02-23,День защитника Отечества,national,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2018-03-08,Международный женский день,womens,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2018-05-01,Праздник Весны и Труда,labour,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2018-05-09,День Победы,victory,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2018-06-12,День России,national,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2018-11-04,День народного единства,national,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2019-01-01,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2019-01-02,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2019-01-03,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2019-01-04,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2019-01-05,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2019-01-06,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2019-01-07,Рождество Христово,religious,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2019-01-08,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2019-02-23,День защитника Отечества,national,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2019-03-08,Международный женский день,womens,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2019-05-01,Праздник Весны и Труда,labour,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2019-05-09,День Победы,victory,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2019-06-12,День России,national,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2019-11-04,День народного единства,national,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2020-01-01,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2020-01-02,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2020-01-03,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2020-01-04,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2020-01-05,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2020-01-06,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2020-01-07,Рождество Христово,religious,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2020-01-08,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2020-02-23,День защитника Отечества,national,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2020-03-08,Международный женский день,womens,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2020-05-01,Праздник Весны и Труда,labour,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2020-05-09,День Победы,victory,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2020-06-12,День России,national,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2020-11-04,День народного единства,national,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2021-01-01,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2021-01-02,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2021-01-03,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2021-01-04,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2021-01-05,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2021-01-06,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2021-01-07,Рождество Христово,religious,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2021-01-08,Новогодние каникулы,newyear,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2021-02-23,День защитника Отечества,national,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
RU,2021-03-08,Международный женский день,womens,no,http://pravo.gov.ru/proxy/ips/?docbody=&nd=102074279,primary
