corridor,indicator,split,window,params,feasible,n_feasible,fitted
UZS,seasonality,9,2025-07…2025-12,"{""min_share"": 0.5, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.0292}",True,4.0,
UZS,dip_vs_trend,9,2025-07…2025-12,"{""span"": 80, ""window"": 250, ""pct"": 0.2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 6, ""_score"": 1.4996}",True,6.0,
UZS,ml_localmin,9,2025-07…2025-12,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0053, ""_fitted"": true, ""_pos_rate_val"": 0.462}",,,True
UZS,momentum,10,2026-01…2026-06,"{""n"": 2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 0.9495}",True,4.0,
UZS,level,10,2026-01…2026-06,"{""window"": 120, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 53, ""_score"": 1.1877}",True,53.0,
UZS,reversal,10,2026-01…2026-06,"{""window"": 120, ""rise_bps"": 20, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 15, ""_score"": 1.0013}",True,15.0,
UZS,seasonality,10,2026-01…2026-06,"{""min_share"": 0.5, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.0047}",True,4.0,
UZS,dip_vs_trend,10,2026-01…2026-06,"{""span"": 80, ""window"": 250, ""pct"": 0.2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 6, ""_score"": 1.3794}",True,6.0,
UZS,ml_localmin,10,2026-01…2026-06,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0407, ""_fitted"": true, ""_pos_rate_val"": 0.261}",,,True
KGS,momentum,0,2021-01…2021-06,"{""n"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.0615}",True,4.0,
KGS,level,0,2021-01…2021-06,"{""window"": 250, ""pct"": 0.3, ""stall_days"": 3, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 37, ""_score"": 1.5615}",True,37.0,
KGS,reversal,0,2021-01…2021-06,"{""window"": 60, ""rise_bps"": 30, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.5935}",True,4.0,
KGS,seasonality,0,2021-01…2021-06,"{""min_share"": 0.5, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 6, ""_score"": 1.2512}",True,6.0,
KGS,dip_vs_trend,0,2021-01…2021-06,"{""span"": 80, ""window"": 120, ""pct"": 0.1, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 18, ""_score"": 1.6009}",True,18.0,
KGS,ml_localmin,0,2021-01…2021-06,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0176, ""_fitted"": true, ""_pos_rate_val"": 1.0}",,,True
KGS,momentum,1,2021-07…2021-12,"{""n"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.0968}",True,4.0,
KGS,level,1,2021-07…2021-12,"{""window"": 60, ""pct"": 0.15, ""stall_days"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 43, ""_score"": 1.4142}",True,43.0,
KGS,reversal,1,2021-07…2021-12,"{""window"": 60, ""rise_bps"": 20, ""max_days_since_min"": 20, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 6, ""_score"": 1.4196}",True,6.0,
KGS,seasonality,1,2021-07…2021-12,"{""min_share"": 0.5, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 6, ""_score"": 1.2832}",True,6.0,
KGS,dip_vs_trend,1,2021-07…2021-12,"{""span"": 80, ""window"": 250, ""pct"": 0.15, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 13, ""_score"": 1.3799}",True,13.0,
KGS,ml_localmin,1,2021-07…2021-12,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0242, ""_fitted"": true, ""_pos_rate_val"": 0.556}",,,True
KGS,momentum,2,2022-01…2022-06,"{""n"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.0642}",True,4.0,
KGS,level,2,2022-01…2022-06,"{""window"": 250, ""pct"": 0.1, ""stall_days"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 49, ""_score"": 1.4029}",True,49.0,
KGS,reversal,2,2022-01…2022-06,"{""window"": 60, ""rise_bps"": 20, ""max_days_since_min"": 10, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 9, ""_score"": 1.5293}",True,9.0,
KGS,seasonality,2,2022-01…2022-06,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 8, ""_score"": 1.1001}",True,8.0,
KGS,dip_vs_trend,2,2022-01…2022-06,"{""span"": 80, ""window"": 120, ""pct"": 0.2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 11, ""_score"": 1.3845}",True,11.0,
KGS,ml_localmin,2,2022-01…2022-06,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0001, ""_fitted"": true, ""_pos_rate_val"": 1.0}",,,True
KGS,momentum,3,2022-07…2022-12,"{""n"": 2, ""rearm"": 2, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.0657}",True,4.0,
KGS,level,3,2022-07…2022-12,"{""window"": 250, ""pct"": 0.3, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 46, ""_score"": 1.3751}",True,46.0,
KGS,reversal,3,2022-07…2022-12,"{""window"": 60, ""rise_bps"": 30, ""max_days_since_min"": 20, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 10, ""_score"": 1.3566}",True,10.0,
KGS,seasonality,3,2022-07…2022-12,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 8, ""_score"": 1.1001}",True,8.0,
KGS,dip_vs_trend,3,2022-07…2022-12,"{""span"": 80, ""window"": 120, ""pct"": 0.15, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 12, ""_score"": 1.3465}",True,12.0,
KGS,ml_localmin,3,2022-07…2022-12,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.1524, ""_fitted"": true, ""_pos_rate_val"": 0.277}",,,True
KGS,momentum,4,2023-01…2023-06,"{""n"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.0615}",True,4.0,
KGS,level,4,2023-01…2023-06,"{""window"": 250, ""pct"": 0.15, ""stall_days"": 3, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 48, ""_score"": 1.3799}",True,48.0,
KGS,reversal,4,2023-01…2023-06,"{""window"": 120, ""rise_bps"": 20, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 9, ""_score"": 1.35}",True,9.0,
KGS,seasonality,4,2023-01…2023-06,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 8, ""_score"": 1.1001}",True,8.0,
KGS,dip_vs_trend,4,2023-01…2023-06,"{""span"": 80, ""window"": 250, ""pct"": 0.2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 11, ""_score"": 1.2667}",True,11.0,
KGS,ml_localmin,4,2023-01…2023-06,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.169, ""_fitted"": true, ""_pos_rate_val"": 0.25}",,,True
KGS,momentum,5,2023-07…2023-12,"{""n"": 3, ""rearm"": 2, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.0435}",True,4.0,
KGS,level,5,2023-07…2023-12,"{""window"": 250, ""pct"": 0.3, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 44, ""_score"": 1.3703}",True,44.0,
KGS,reversal,5,2023-07…2023-12,"{""window"": 120, ""rise_bps"": 20, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 5, ""_score"": 1.35}",True,5.0,
KGS,seasonality,5,2023-07…2023-12,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 8, ""_score"": 1.1001}",True,8.0,
KGS,dip_vs_trend,5,2023-07…2023-12,"{""span"": 80, ""window"": 250, ""pct"": 0.2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 9, ""_score"": 1.2667}",True,9.0,
KGS,ml_localmin,5,2023-07…2023-12,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.1141, ""_fitted"": true, ""_pos_rate_val"": 0.258}",,,True
KGS,momentum,6,2024-01…2024-06,"{""n"": 3, ""rearm"": 2, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.0435}",True,4.0,
KGS,level,6,2024-01…2024-06,"{""window"": 250, ""pct"": 0.3, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 41, ""_score"": 1.3703}",True,41.0,
KGS,reversal,6,2024-01…2024-06,"{""window"": 60, ""rise_bps"": 50, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.0857}",True,4.0,
KGS,seasonality,6,2024-01…2024-06,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 8, ""_score"": 1.1001}",True,8.0,
KGS,dip_vs_trend,6,2024-01…2024-06,"{""span"": 80, ""window"": 250, ""pct"": 0.2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 12, ""_score"": 1.2667}",True,12.0,
KGS,ml_localmin,6,2024-01…2024-06,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0031, ""_fitted"": true, ""_pos_rate_val"": 0.909}",,,True
KGS,momentum,7,2024-07…2024-12,"{""n"": 3, ""rearm"": 2, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.0292}",True,4.0,
KGS,level,7,2024-07…2024-12,"{""window"": 250, ""pct"": 0.3, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 37, ""_score"": 1.3703}",True,37.0,
KGS,reversal,7,2024-07…2024-12,"{""window"": 60, ""rise_bps"": 20, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.0545}",True,4.0,
KGS,seasonality,7,2024-07…2024-12,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 8, ""_score"": 1.0962}",True,8.0,
KGS,dip_vs_trend,7,2024-07…2024-12,"{""span"": 80, ""window"": 120, ""pct"": 0.2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 11, ""_score"": 1.2567}",True,11.0,
KGS,ml_localmin,7,2024-07…2024-12,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0285, ""_fitted"": true, ""_pos_rate_val"": 0.342}",,,True
KGS,momentum,8,2025-01…2025-06,"{""n"": 3, ""rearm"": 2, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.0292}",True,4.0,
KGS,level,8,2025-01…2025-06,"{""window"": 250, ""pct"": 0.15, ""stall_days"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 35, ""_score"": 1.3347}",True,35.0,
KGS,reversal,8,2025-01…2025-06,"{""window"": 60, ""rise_bps"": 20, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.0545}",True,4.0,
KGS,seasonality,8,2025-01…2025-06,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 8, ""_score"": 1.0962}",True,8.0,
KGS,dip_vs_trend,8,2025-01…2025-06,"{""span"": 80, ""window"": 120, ""pct"": 0.2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 8, ""_score"": 1.2485}",True,8.0,
KGS,ml_localmin,8,2025-01…2025-06,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.081, ""_fitted"": true, ""_pos_rate_val"": 0.28}",,,True
KGS,momentum,9,2025-07…2025-12,"{""n"": 3, ""rearm"": 2, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.0435}",True,4.0,
KGS,level,9,2025-07…2025-12,"{""window"": 120, ""pct"": 0.25, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 40, ""_score"": 1.2879}",True,40.0,
KGS,reversal,9,2025-07…2025-12,"{""window"": 60, ""rise_bps"": 20, ""max_days_since_min"": 10, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 7, ""_score"": 1.2491}",True,7.0,
KGS,seasonality,9,2025-07…2025-12,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 8, ""_score"": 1.1001}",True,8.0,
KGS,dip_vs_trend,9,2025-07…2025-12,"{""span"": 40, ""window"": 250, ""pct"": 0.15, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 12, ""_score"": 1.2806}",True,12.0,
KGS,ml_localmin,9,2025-07…2025-12,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0475, ""_fitted"": true, ""_pos_rate_val"": 0.284}",,,True
KGS,momentum,10,2026-01…2026-06,"{""n"": 3, ""rearm"": 2, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.0239}",True,4.0,
KGS,level,10,2026-01…2026-06,"{""window"": 250, ""pct"": 0.3, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 43, ""_score"": 1.3324}",True,43.0,
KGS,reversal,10,2026-01…2026-06,"{""window"": 60, ""rise_bps"": 20, ""max_days_since_min"": 10, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 10, ""_score"": 1.2491}",True,10.0,
KGS,seasonality,10,2026-01…2026-06,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 8, ""_score"": 1.0962}",True,8.0,
KGS,dip_vs_trend,10,2026-01…2026-06,"{""span"": 80, ""window"": 120, ""pct"": 0.2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 12, ""_score"": 1.2567}",True,12.0,
KGS,ml_localmin,10,2026-01…2026-06,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0591, ""_fitted"": true, ""_pos_rate_val"": 0.26}",,,True
AMD,momentum,0,2021-01…2021-06,"{""n"": 2, ""rearm"": 2, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 0.9062}",True,4.0,
AMD,level,0,2021-01…2021-06,"{""window"": 60, ""pct"": 0.15, ""stall_days"": 0, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 18, ""_score"": 1.4097}",True,18.0,
AMD,reversal,0,2021-01…2021-06,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 7, ""_score"": 1.5037}",True,7.0,
AMD,seasonality,0,2021-01…2021-06,"{""min_share"": 0.5, ""min_years"": 4, ""from_day"": 20, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 6, ""_score"": 1.0359}",True,6.0,
AMD,dip_vs_trend,0,2021-01…2021-06,"{""span"": 80, ""window"": 250, ""pct"": 0.2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 13, ""_score"": 1.3799}",True,13.0,
AMD,ml_localmin,0,2021-01…2021-06,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 1.0, ""_fitted"": true, ""_pos_rate_val"": NaN}",,,True
AMD,momentum,1,2021-07…2021-12,"{""n"": 2, ""rearm"": 2, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 0.9208}",True,4.0,
AMD,level,1,2021-07…2021-12,"{""window"": 250, ""pct"": 0.25, ""stall_days"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 25, ""_score"": 1.4469}",True,25.0,
AMD,reversal,1,2021-07…2021-12,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 11, ""_score"": 1.4888}",True,11.0,
AMD,seasonality,1,2021-07…2021-12,"{""min_share"": 0.5, ""min_years"": 4, ""from_day"": 20, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 6, ""_score"": 1.0696}",True,6.0,
AMD,dip_vs_trend,1,2021-07…2021-12,"{""span"": 80, ""window"": 120, ""pct"": 0.15, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 13, ""_score"": 1.2795}",True,13.0,
AMD,ml_localmin,1,2021-07…2021-12,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0022, ""_fitted"": true, ""_pos_rate_val"": 0.691}",,,True
AMD,momentum,2,2022-01…2022-06,"{""n"": 2, ""rearm"": 2, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 0.9208}",True,4.0,
AMD,level,2,2022-01…2022-06,"{""window"": 250, ""pct"": 0.25, ""stall_days"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 22, ""_score"": 1.3615}",True,22.0,
AMD,reversal,2,2022-01…2022-06,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 12, ""_score"": 1.441}",True,12.0,
AMD,seasonality,2,2022-01…2022-06,"{""min_share"": 0.6, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 8, ""_score"": 0.9468}",True,8.0,
AMD,dip_vs_trend,2,2022-01…2022-06,"{""span"": 80, ""window"": 120, ""pct"": 0.15, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 7, ""_score"": 1.2795}",True,7.0,
AMD,ml_localmin,2,2022-01…2022-06,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0065, ""_fitted"": true, ""_pos_rate_val"": 0.393}",,,True
AMD,momentum,3,2022-07…2022-12,"{""n"": 2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 0.974}",True,4.0,
AMD,level,3,2022-07…2022-12,"{""window"": 250, ""pct"": 0.25, ""stall_days"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 22, ""_score"": 1.3615}",True,22.0,
AMD,reversal,3,2022-07…2022-12,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 7, ""_score"": 1.4127}",True,7.0,
AMD,seasonality,3,2022-07…2022-12,"{""min_share"": 0.6, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 8, ""_score"": 0.9468}",True,8.0,
AMD,dip_vs_trend,3,2022-07…2022-12,"{""span"": 80, ""window"": 120, ""pct"": 0.15, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 13, ""_score"": 1.2795}",True,13.0,
AMD,ml_localmin,3,2022-07…2022-12,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.2861, ""_fitted"": true, ""_pos_rate_val"": 0.556}",,,True
AMD,momentum,4,2023-01…2023-06,"{""n"": 2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 0.974}",True,4.0,
AMD,level,4,2023-01…2023-06,"{""window"": 250, ""pct"": 0.25, ""stall_days"": 0, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 22, ""_score"": 1.3279}",True,22.0,
AMD,reversal,4,2023-01…2023-06,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 7, ""_score"": 1.3893}",True,7.0,
AMD,seasonality,4,2023-01…2023-06,"{""min_share"": 0.6, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 8, ""_score"": 0.9468}",True,8.0,
AMD,dip_vs_trend,4,2023-01…2023-06,"{""span"": 80, ""window"": 120, ""pct"": 0.15, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 11, ""_score"": 1.2795}",True,11.0,
AMD,ml_localmin,4,2023-01…2023-06,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0002, ""_fitted"": true, ""_pos_rate_val"": 0.889}",,,True
AMD,momentum,5,2023-07…2023-12,"{""n"": 2, ""rearm"": 2, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 0.9208}",True,4.0,
AMD,level,5,2023-07…2023-12,"{""window"": 60, ""pct"": 0.2, ""stall_days"": 0, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 17, ""_score"": 1.2813}",True,17.0,
AMD,reversal,5,2023-07…2023-12,"{""window"": 120, ""rise_bps"": 20, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 5, ""_score"": 1.3893}",True,5.0,
AMD,seasonality,5,2023-07…2023-12,"{""min_share"": 0.6, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 8, ""_score"": 0.9468}",True,8.0,
AMD,dip_vs_trend,5,2023-07…2023-12,"{""span"": 80, ""window"": 120, ""pct"": 0.15, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 8, ""_score"": 1.2795}",True,8.0,
AMD,ml_localmin,5,2023-07…2023-12,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0006, ""_fitted"": true, ""_pos_rate_val"": 0.864}",,,True
AMD,momentum,6,2024-01…2024-06,"{""n"": 2, ""rearm"": 2, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 0.9208}",True,4.0,
AMD,level,6,2024-01…2024-06,"{""window"": 250, ""pct"": 0.3, ""stall_days"": 0, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 16, ""_score"": 1.2737}",True,16.0,
AMD,reversal,6,2024-01…2024-06,"{""window"": 60, ""rise_bps"": 30, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.2094}",True,4.0,
AMD,seasonality,6,2024-01…2024-06,"{""min_share"": 0.6, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 8, ""_score"": 0.9468}",True,8.0,
AMD,dip_vs_trend,6,2024-01…2024-06,"{""span"": 80, ""window"": 120, ""pct"": 0.15, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 9, ""_score"": 1.1657}",True,9.0,
AMD,ml_localmin,6,2024-01…2024-06,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.116, ""_fitted"": true, ""_pos_rate_val"": 0.5}",,,True
AMD,momentum,7,2024-07…2024-12,"{""n"": 2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 0.974}",True,4.0,
AMD,level,7,2024-07…2024-12,"{""window"": 250, ""pct"": 0.3, ""stall_days"": 0, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 15, ""_score"": 1.2737}",True,15.0,
AMD,reversal,7,2024-07…2024-12,"{""window"": 60, ""rise_bps"": 30, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.2}",True,4.0,
AMD,seasonality,7,2024-07…2024-12,"{""min_share"": 0.6, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 8, ""_score"": 0.9468}",True,8.0,
AMD,dip_vs_trend,7,2024-07…2024-12,"{""span"": 80, ""window"": 120, ""pct"": 0.15, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 10, ""_score"": 1.1657}",True,10.0,
AMD,ml_localmin,7,2024-07…2024-12,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0004, ""_fitted"": true, ""_pos_rate_val"": 0.767}",,,True
AMD,momentum,8,2025-01…2025-06,"{""n"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 0.9832}",True,4.0,
AMD,level,8,2025-01…2025-06,"{""window"": 250, ""pct"": 0.3, ""stall_days"": 0, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 15, ""_score"": 1.2556}",True,15.0,
