date,corridor,indicator,indicator_label,scenario,direction,strength,speed,split,rate,params,facts
2025-04-24,TJS,level,"level(pct=0.2,rearm=3,stall_days=3,window=250)",BUY_NOW,down,0.5,medium,8,7.7894,"{""window"": 250, ""pct"": 0.2, ""stall_days"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 18}","{""pct_rank"": 0.1, ""window"": 250.0, ""days_since_min"": 27.0}"
2025-04-30,TJS,level,"level(pct=0.2,rearm=3,stall_days=3,window=250)",BUY_NOW,down,0.72,medium,8,7.7012,"{""window"": 250, ""pct"": 0.2, ""stall_days"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 18}","{""pct_rank"": 0.056, ""window"": 250.0, ""days_since_min"": 31.0}"
2025-05-12,TJS,level,"level(pct=0.2,rearm=3,stall_days=3,window=250)",BUY_NOW,down,0.4600000000000001,medium,8,7.766,"{""window"": 250, ""pct"": 0.2, ""stall_days"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 18}","{""pct_rank"": 0.108, ""window"": 250.0, ""days_since_min"": 35.0}"
2025-05-14,TJS,ml_localmin,"ml_localmin(fp_cost=3.0,gate_pct=0.2,gate_window=120,h=10,rearm=5,seed=0,target_precision=0.9,tol_bps=10.0)",BUY_NOW,down,0.003854375674852455,medium,8,7.71552,"{""threshold"": 0.0011}","{""proba"": 0.003854375674852455, ""pct_rank"": 0.15833333333333333, ""window"": 120.0}"
2025-05-16,TJS,level,"level(pct=0.2,rearm=3,stall_days=3,window=250)",BUY_NOW,down,0.31999999999999995,medium,8,7.77761,"{""window"": 250, ""pct"": 0.2, ""stall_days"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 18}","{""pct_rank"": 0.136, ""window"": 250.0, ""days_since_min"": 39.0}"
2025-05-22,TJS,level,"level(pct=0.2,rearm=3,stall_days=3,window=250)",BUY_NOW,down,0.4800000000000001,medium,8,7.74088,"{""window"": 250, ""pct"": 0.2, ""stall_days"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 18}","{""pct_rank"": 0.104, ""window"": 250.0, ""days_since_min"": 43.0}"
2025-05-28,TJS,level,"level(pct=0.2,rearm=3,stall_days=3,window=250)",BUY_NOW,down,0.020000000000000018,medium,8,7.86404,"{""window"": 250, ""pct"": 0.2, ""stall_days"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 18}","{""pct_rank"": 0.196, ""window"": 250.0, ""days_since_min"": 47.0}"
2025-06-16,TJS,level,"level(pct=0.2,rearm=3,stall_days=3,window=250)",BUY_NOW,down,0.4600000000000001,medium,8,7.74274,"{""window"": 250, ""pct"": 0.2, ""stall_days"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 18}","{""pct_rank"": 0.108, ""window"": 250.0, ""days_since_min"": 58.0}"
2025-06-24,TJS,seasonality,"seasonality(from_day=24,min_share=0.6,min_years=4,rearm=20)",BUY_NOW,down,0.7142857142857143,slow,8,7.91418,"{""min_share"": 0.6, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": false, ""_n_feasible"": 0}","{""k_years"": 5.0, ""n_years"": 7.0, ""target_month"": 7.0}"
2025-07-24,TJS,seasonality,"seasonality(from_day=24,min_share=0.6,min_years=4,rearm=20)",BUY_NOW,down,0.8571428571428571,slow,9,8.22897,"{""min_share"": 0.6, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": false, ""_n_feasible"": 0}","{""k_years"": 6.0, ""n_years"": 7.0, ""target_month"": 8.0}"
