scenario,blocks,events_latest,events_variant,lift_latest,lift_variant,diff_lift,diff_lift_ci_lo,diff_lift_ci_hi,benefit_latest,benefit_variant,diff_benefit,diff_benefit_ci_lo,diff_benefit_ci_hi,blocks_by_window,diff_lift_ci_lo_by_window,diff_lift_ci_hi_by_window,diff_benefit_ci_lo_by_window,diff_benefit_ci_hi_by_window,verdict_lift,verdict_lift_by_window,verdict_benefit,verdict_benefit_by_window
BUY_NOW,55,645,444,1.0408172315365805,1.0578986166387736,0.017081385102193147,-0.07445062228475857,0.10539094299955824,34.25731206598712,29.152041324252128,-5.105270741734994,-40.813119040817085,27.02466998874119,11,-0.0632576409322485,0.10241758122177833,-41.85848379806361,24.214279722575984,разницы нет,разницы нет,разницы нет,разницы нет
WINDOW_CLOSING,36,90,61,1.1066079387060088,1.2227072862532444,0.11609934754723561,-0.22024470458866874,0.44271796894965687,-26.55235362957734,79.30961417161242,105.86196780118976,-5.144618075852514,242.55807572090353,10,-0.1759348634036642,0.3974719443706766,0.1462084797304671,226.57402753754454,разницы нет,разницы нет,разницы нет,вариант
all,55,735,505,1.0474663409853064,1.0728583270504704,0.025391986065163907,-0.057582935531759964,0.10540203940278235,26.811230552244535,35.210678836507526,8.399448284262991,-16.973571662979833,32.7135718389938,11,-0.057344417652058034,0.11234937383669744,-12.232514056665533,29.98768587997397,разницы нет,разницы нет,разницы нет,разницы нет
