indicator,blocks,events_latest,events_variant,lift_latest,lift_variant,diff_lift,diff_lift_ci_lo,diff_lift_ci_hi,benefit_latest,benefit_variant,diff_benefit,diff_benefit_ci_lo,diff_benefit_ci_hi,blocks_by_window,diff_lift_ci_lo_by_window,diff_lift_ci_hi_by_window,diff_benefit_ci_lo_by_window,diff_benefit_ci_hi_by_window,verdict_lift,verdict_lift_by_window,verdict_benefit,verdict_benefit_by_window
dip_vs_trend,48,496,181,1.0022315287028014,0.9422465933404224,-0.05998493536237903,-0.1630038491748933,0.050419155910677145,-31.782636922024636,-23.172318228349702,8.610318693674934,-53.43567803612794,75.33510854289493,11,-0.1556014519250421,0.05323283800860509,-40.277402891353994,48.593778649254,разницы нет,разницы нет,разницы нет,разницы нет
level,46,623,209,1.1069629735349205,1.0461400224757365,-0.060822951059184005,-0.1979329659220689,0.06076549904654755,43.976917209123506,35.135869559028684,-8.841047650094822,-51.32940954384332,26.93362004937213,10,-0.18310798724149016,0.03002953867793089,-50.99147708253479,28.56447164978963,разницы нет,разницы нет,разницы нет,разницы нет
ml_localmin,45,272,272,1.1558207648258547,1.1558207648258547,0.0,0.0,0.0,36.98792116450045,36.98792116450045,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,разницы нет,разницы нет,разницы нет,разницы нет
momentum,55,988,151,0.9804468066353104,1.0252787556598575,0.044831949024547124,-0.09818597623923538,0.19177300054376664,-6.443570074061485,-3.8014385948512546,2.6421314792102306,-80.07240849183485,73.92312616542365,11,-0.15672465753579157,0.24777371660505307,-68.84870786041773,99.65550920691648,разницы нет,разницы нет,разницы нет,разницы нет
reversal,48,525,135,1.0774007002126214,1.1739185613322574,0.096517861119636,-0.06415003291741934,0.2793944566727138,-9.11381156773621,45.984532616516915,55.09834418425312,12.394524188136748,102.00281948794898,10,-0.12538183982095819,0.40000591421931647,-6.388691514232433,107.73733915328009,разницы нет,разницы нет,вариант,разницы нет
seasonality,55,134,134,1.0311448924491056,1.0311448924491056,0.0,0.0,0.0,43.5513928125129,43.5513928125129,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,разницы нет,разницы нет,разницы нет,разницы нет
all,55,3038,1082,1.0408607511577708,1.0622214262896423,0.021360675131871565,-0.029805854428631352,0.07678455908914851,5.391387226907937,22.80933734522532,17.417950118317382,-4.8830972289825825,41.01965356350771,11,-0.04345583132842219,0.10252308720269597,-5.366204978678104,46.43698047169312,разницы нет,разницы нет,разницы нет,разницы нет
