scenario,events_latest,hit_latest,benefit_fwd_latest,events_variant,hit_variant,benefit_fwd_variant,diff_hit,diff_benefit_fwd
BUY_NOW,645,0.5317829457364341,28.895086607014534,444,0.527027027027027,13.674604134536214,-0.00475591870940717,-15.22048247247832
WINDOW_CLOSING,90,0.45555555555555555,-58.89452106674752,61,0.4426229508196721,19.451766744773867,-0.012932604735883424,78.34628781152139
all,735,0.5224489795918368,18.145338728594687,505,0.5168316831683168,14.372439618149068,-0.005617296423519935,-3.7728991104456195
