pair,corridor,blocks,events_latest,events_variant,lift_latest,lift_variant,diff_lift,diff_lift_ci_lo,diff_lift_ci_hi,benefit_latest,benefit_variant,diff_benefit,diff_benefit_ci_lo,diff_benefit_ci_hi,blocks_by_window,diff_lift_ci_lo_by_window,diff_lift_ci_hi_by_window,diff_benefit_ci_lo_by_window,diff_benefit_ci_hi_by_window,verdict_lift,verdict_lift_by_window,verdict_benefit,verdict_benefit_by_window
ml_localmin → ml_localmin,all,45,272,295,1.1558207648258547,1.187646370238912,0.031825605413057234,-0.030203946133707138,0.09319152009578385,36.98792116450045,38.5014818544123,1.5135606899118486,-15.223348883129274,17.13002235351002,10,-0.03268466272540474,0.11698295363627559,-11.770436404674435,18.61182867337193,разницы нет,разницы нет,разницы нет,разницы нет
ml_localmin → ml_localmin,AMD,8,41,43,1.4404355857191993,1.311669290621851,-0.12876629509734827,-0.24965881806842696,0.08390157955307724,119.94351531661962,107.47648943493074,-12.467025881688883,-58.761661927259794,26.4570279431616,8,-0.24965881806842696,0.08390157955307724,-58.761661927259794,26.4570279431616,разницы нет,разницы нет,разницы нет,разницы нет
ml_localmin → ml_localmin,KGS,10,63,76,1.2781639046769864,1.3283485850544032,0.05018468037741686,-0.021671754663912128,0.14338272670959779,59.600690695771405,63.83602156140607,4.2353308656346655,-20.491970109167326,28.341612403955146,10,-0.021671754663912128,0.14338272670959779,-20.491970109167326,28.341612403955146,разницы нет,разницы нет,разницы нет,разницы нет
ml_localmin → ml_localmin,KZT,9,56,66,1.086659524027471,1.128783067074155,0.042123543046683976,-0.1138767245120282,0.20670853017776847,9.940140438710113,10.346114407285576,0.40597396857546286,-37.710429446571816,40.169323598525395,9,-0.1138767245120282,0.20670853017776847,-37.710429446571816,40.169323598525395,разницы нет,разницы нет,разницы нет,разницы нет
ml_localmin → ml_localmin,TJS,9,53,46,1.0974467796595495,1.1156107363015173,0.018163956641967793,-0.17267808580534785,0.15046618304943735,7.296454860878059,3.271006039111596,-4.025448821766464,-76.04571392908625,56.31786229047353,9,-0.17267808580534785,0.15046618304943735,-76.04571392908625,56.31786229047353,разницы нет,разницы нет,разницы нет,разницы нет
ml_localmin → ml_localmin,UZS,9,59,64,0.9821338403579795,1.0707597160744533,0.08862587571647385,-0.032844883849894,0.2670456316538033,7.539439707369737,16.43125990629315,8.891820198923412,-2.9076724429889618,28.810326721235242,9,-0.032844883849894,0.2670456316538033,-2.9076724429889618,28.810326721235242,разницы нет,разницы нет,разницы нет,разницы нет
