scenario,events_latest,hit_latest,benefit_fwd_latest,events_variant,hit_variant,benefit_fwd_variant,diff_hit,diff_benefit_fwd
BUY_NOW,645,0.5317829457364341,28.895086607014534,656,0.5274390243902439,26.772259936838477,-0.004343921346190216,-2.1228266701760568
WINDOW_CLOSING,90,0.45555555555555555,-58.89452106674752,88,0.4659090909090909,-53.67878877560911,0.010353535353535337,5.215732291138416
all,735,0.5224489795918368,18.145338728594687,744,0.5201612903225806,17.256544497731767,-0.0022876892692561546,-0.8887942308629206
