indicator,blocks,events_latest,events_variant,lift_latest,lift_variant,diff_lift,diff_lift_ci_lo,diff_lift_ci_hi,benefit_latest,benefit_variant,diff_benefit,diff_benefit_ci_lo,diff_benefit_ci_hi,blocks_by_window,diff_lift_ci_lo_by_window,diff_lift_ci_hi_by_window,diff_benefit_ci_lo_by_window,diff_benefit_ci_hi_by_window,verdict_lift,verdict_lift_by_window,verdict_benefit,verdict_benefit_by_window
dip_vs_trend,45,496,496,1.0022315287028014,1.0022315287028014,0.0,0.0,0.0,-31.782636922024636,-31.782636922024636,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,разницы нет,разницы нет,разницы нет,разницы нет
level,45,623,623,1.1069629735349202,1.1069629735349202,0.0,0.0,0.0,43.976917209123506,43.976917209123506,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,разницы нет,разницы нет,разницы нет,разницы нет
ml_localmin,45,272,295,1.1558207648258547,1.187646370238912,0.031825605413057234,-0.0275402439503378,0.09285295614222414,36.98792116450045,38.5014818544123,1.5135606899118486,-15.37024192092614,17.57901587122339,10,-0.0348651084858315,0.11306174339370656,-11.416348935841558,17.996388974991554,разницы нет,разницы нет,разницы нет,разницы нет
momentum,55,988,988,0.9804468066353104,0.9804468066353104,0.0,0.0,0.0,-6.443570074061485,-6.443570074061485,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,разницы нет,разницы нет,разницы нет,разницы нет
reversal,48,525,525,1.0774007002126214,1.0774007002126214,0.0,0.0,0.0,-9.11381156773621,-9.11381156773621,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,разницы нет,разницы нет,разницы нет,разницы нет
seasonality,55,134,134,1.0311448924491056,1.0311448924491056,0.0,0.0,0.0,43.5513928125129,43.5513928125129,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,разницы нет,разницы нет,разницы нет,разницы нет
all,55,3038,3061,1.0408607511577708,1.044308480544168,0.003447729386397258,-0.0020840488150066726,0.009213592861807373,5.391387226907937,5.774667424258026,0.3832801973500892,-1.122566996919382,1.826900600834616,11,-0.003244005345993217,0.010399555825011854,-0.7717514193636009,1.5758184879668045,разницы нет,разницы нет,разницы нет,разницы нет
