scenario,blocks,events_latest,events_variant,lift_latest,lift_variant,diff_lift,diff_lift_ci_lo,diff_lift_ci_hi,benefit_latest,benefit_variant,diff_benefit,diff_benefit_ci_lo,diff_benefit_ci_hi,blocks_by_window,diff_lift_ci_lo_by_window,diff_lift_ci_hi_by_window,diff_benefit_ci_lo_by_window,diff_benefit_ci_hi_by_window,verdict_lift,verdict_lift_by_window,verdict_benefit,verdict_benefit_by_window
BUY_NOW,55,645,642,1.0408172315365805,1.0394082286352206,-0.0014090029013598127,-0.013259827754568432,0.012648563144951705,34.25731206598712,35.37501602022853,1.1177039542414064,-4.4121421392204265,6.681901727743546,11,-0.012325710674690505,0.014469153960036804,-4.471148393865869,6.078495108459343,разницы нет,разницы нет,разницы нет,разницы нет
WINDOW_CLOSING,22,90,89,1.106607938706009,1.147280856077715,0.040672917371705974,0.0,0.10733981121933378,-26.552353629577343,-9.1867453775331,17.365608252044243,-1.1474406609443206,59.45296815449655,10,0.0,0.15439722705428016,-1.8280592385485595,82.43263173745113,разницы нет,разницы нет,разницы нет,разницы нет
all,55,735,731,1.0474663409853064,1.0501801675865496,0.0027138266012431966,-0.005850187802795859,0.014427280204545104,26.811230552244535,29.949575850049612,3.1383452978050776,-2.000625388279243,8.843529259147886,11,-0.006962353908880059,0.016485485484045753,-2.799945660358163,10.378473895116919,разницы нет,разницы нет,разницы нет,разницы нет
