scenario,events_latest,hit_latest,benefit_fwd_latest,events_variant,hit_variant,benefit_fwd_variant,diff_hit,diff_benefit_fwd
BUY_NOW,645,0.5317829457364341,28.895086607014534,642,0.5342679127725857,32.40563281527638,0.002484967036151531,3.510546208261843
WINDOW_CLOSING,90,0.45555555555555555,-58.89452106674752,89,0.47191011235955055,-41.33507415102105,0.016354556803995002,17.559446915726475
all,735,0.5224489795918368,18.145338728594687,731,0.5266757865937073,23.42762608476958,0.004226807001870503,5.282287356174894
