scenario,events_latest,hit_latest,benefit_fwd_latest,events_variant,hit_variant,benefit_fwd_variant,diff_hit,diff_benefit_fwd
BUY_NOW,645,0.5317829457364341,28.895086607014534,600,0.5366666666666666,33.55786387149221,0.0048837209302324824,4.6627772644776755
WINDOW_CLOSING,90,0.45555555555555555,-58.89452106674752,82,0.45121951219512196,-44.60600101197695,-0.0043360433604335835,14.288520054770572
all,735,0.5224489795918368,18.145338728594687,682,0.5263929618768328,24.159862521866874,0.003943982284996039,6.014523793272186
