corridor,split,window,scenario,sent_total,h,tol_bps,n_events,n_scored,hit_rate,base_rate,lift,lift_ci_lo,lift_ci_hi,hit_mean,base_mean,lift_mean,benefit_fwd_bps,benefit_random_day_bps,benefit_excess_bps,benefit_excess_ci_lo,benefit_excess_ci_hi,benefit_fwd_ci_lo,benefit_fwd_ci_hi,benefit_fwd_block_ci_lo,benefit_fwd_block_ci_hi,benefit_sym_bps,vs_wait5_bps,freq_per_week,clump_share_series,clump_cv_gaps,longest_gap_days,empty_month_share
AMD,0,2021-01…2021-06,BUY_NOW,17,1,0.0,10,10,0.5,0.4745762711864407,1.0535714285714286,0.42142857142857143,1.6857142857142857,0.5,0.4745762711864407,1.0535714285714286,-12.6008432300434,2.439534227944096,-15.040377457987496,-65.56598460848353,30.126386850443534,-63.12645038053943,32.56592107838763,-54.136718688933,21.02728996646791,13.858591645833249,4.069626230697844,0.3867403314917127,0.0,1.1128883179202058,75.0,0.16666666666666666
AMD,0,2021-01…2021-06,BUY_NOW,17,1,10.0,10,10,0.5,0.5254237288135594,0.9516129032258064,0.38064516129032255,1.5225806451612902,0.5,0.5254237288135594,0.9516129032258064,-12.6008432300434,2.439534227944096,-15.040377457987496,-65.56598460848353,30.126386850443534,-63.12645038053943,32.56592107838763,-54.136718688933,21.02728996646791,13.858591645833249,4.069626230697844,0.3867403314917127,0.0,1.1128883179202058,75.0,0.16666666666666666
AMD,0,2021-01…2021-06,BUY_NOW,17,1,25.0,10,10,0.7,0.635593220338983,1.1013333333333333,0.6293333333333334,1.5733333333333335,0.7,0.635593220338983,1.1013333333333333,-12.6008432300434,2.439534227944096,-15.040377457987496,-65.56598460848353,30.126386850443534,-63.12645038053943,32.56592107838763,-54.136718688933,21.02728996646791,13.858591645833249,4.069626230697844,0.3867403314917127,0.0,1.1128883179202058,75.0,0.16666666666666666
AMD,0,2021-01…2021-06,BUY_NOW,17,1,50.0,10,10,0.8,0.8050847457627118,0.9936842105263158,0.6210526315789474,1.2421052631578948,0.8,0.8050847457627118,0.9936842105263158,-12.6008432300434,2.439534227944096,-15.040377457987496,-65.56598460848353,30.126386850443534,-63.12645038053943,32.56592107838763,-54.136718688933,21.02728996646791,13.858591645833249,4.069626230697844,0.3867403314917127,0.0,1.1128883179202058,75.0,0.16666666666666666
AMD,0,2021-01…2021-06,BUY_NOW,17,3,0.0,10,10,0.4,0.3050847457627119,1.3111111111111111,0.3277777777777778,2.2944444444444443,0.6,0.5,1.2,-4.973602212632653,6.47490088087447,-11.448503093507124,-78.84328581432275,54.95273491704753,-72.36838493344828,61.427635797922,-38.23229318508314,31.82515982024255,13.983627049478528,4.069626230697844,0.3867403314917127,0.0,1.1128883179202058,75.0,0.16666666666666666
AMD,0,2021-01…2021-06,BUY_NOW,17,3,10.0,10,10,0.4,0.3305084745762712,1.2102564102564104,0.3025641025641026,2.117948717948718,0.6,0.5847457627118644,1.0260869565217392,-4.973602212632653,6.47490088087447,-11.448503093507124,-78.84328581432275,54.95273491704753,-72.36838493344828,61.427635797922,-38.23229318508314,31.82515982024255,13.983627049478528,4.069626230697844,0.3867403314917127,0.0,1.1128883179202058,75.0,0.16666666666666666
AMD,0,2021-01…2021-06,BUY_NOW,17,3,25.0,10,10,0.5,0.4152542372881356,1.2040816326530612,0.4816326530612245,1.926530612244898,0.6,0.6610169491525424,0.9076923076923077,-4.973602212632653,6.47490088087447,-11.448503093507124,-78.84328581432275,54.95273491704753,-72.36838493344828,61.427635797922,-38.23229318508314,31.82515982024255,13.983627049478528,4.069626230697844,0.3867403314917127,0.0,1.1128883179202058,75.0,0.16666666666666666
AMD,0,2021-01…2021-06,BUY_NOW,17,3,50.0,10,10,0.6,0.6271186440677966,0.9567567567567568,0.4783783783783784,1.4351351351351351,0.7,0.7627118644067796,0.9177777777777778,-4.973602212632653,6.47490088087447,-11.448503093507124,-78.84328581432275,54.95273491704753,-72.36838493344828,61.427635797922,-38.23229318508314,31.82515982024255,13.983627049478528,4.069626230697844,0.3867403314917127,0.0,1.1128883179202058,75.0,0.16666666666666666
AMD,0,2021-01…2021-06,BUY_NOW,17,5,0.0,10,10,0.2,0.23728813559322035,0.8428571428571429,0.0,2.107142857142857,0.5,0.4830508474576271,1.0350877192982457,2.0937694170466443,11.119391346840903,-9.025621929794259,-85.55661833545277,71.17829465557253,-74.43722698861187,82.29768600241343,-34.941803021602894,37.224390996772144,11.638530707929638,4.069626230697844,0.3867403314917127,0.0,1.1128883179202058,75.0,0.16666666666666666
AMD,0,2021-01…2021-06,BUY_NOW,17,5,10.0,10,10,0.2,0.2542372881355932,0.7866666666666667,0.0,1.9666666666666668,0.6,0.5169491525423728,1.160655737704918,2.0937694170466443,11.119391346840903,-9.025621929794259,-85.55661833545277,71.17829465557253,-74.43722698861187,82.29768600241343,-34.941803021602894,37.224390996772144,11.638530707929638,4.069626230697844,0.3867403314917127,0.0,1.1128883179202058,75.0,0.16666666666666666
AMD,0,2021-01…2021-06,BUY_NOW,17,5,25.0,10,10,0.4,0.3389830508474576,1.1800000000000002,0.29500000000000004,2.065,0.6,0.635593220338983,0.9440000000000001,2.0937694170466443,11.119391346840903,-9.025621929794259,-85.55661833545277,71.17829465557253,-74.43722698861187,82.29768600241343,-34.941803021602894,37.224390996772144,11.638530707929638,4.069626230697844,0.3867403314917127,0.0,1.1128883179202058,75.0,0.16666666666666666
AMD,0,2021-01…2021-06,BUY_NOW,17,5,50.0,10,10,0.6,0.5423728813559322,1.10625,0.553125,1.659375,0.7,0.7288135593220338,0.9604651162790698,2.0937694170466443,11.119391346840903,-9.025621929794259,-85.55661833545277,71.17829465557253,-74.43722698861187,82.29768600241343,-34.941803021602894,37.224390996772144,11.638530707929638,4.069626230697844,0.3867403314917127,0.0,1.1128883179202058,75.0,0.16666666666666666
AMD,0,2021-01…2021-06,BUY_NOW,17,10,0.0,10,10,0.1,0.19491525423728814,0.5130434782608696,0.0,1.5391304347826085,0.5,0.4322033898305085,1.156862745098039,27.419311837675433,24.192897170531936,3.226414667143498,-85.31555057392193,103.20906055877954,-61.12265340338999,127.40195772931148,-25.866468672861327,79.70502735332204,29.85907765894158,4.069626230697844,0.3867403314917127,0.0,1.1128883179202058,75.0,0.16666666666666666
