indicator,corridor,split,window,scenario,speed,h,tol_bps,n_events,n_scored,hit_rate,base_rate,lift,lift_ci_lo,lift_ci_hi,hit_mean,base_mean,lift_mean,benefit_fwd_bps,benefit_random_day_bps,benefit_excess_bps,benefit_excess_ci_lo,benefit_excess_ci_hi,benefit_fwd_ci_lo,benefit_fwd_ci_hi,benefit_fwd_block_ci_lo,benefit_fwd_block_ci_hi,benefit_sym_bps,vs_wait5_bps,freq_per_week,clump_share_series,clump_cv_gaps,longest_gap_days,empty_month_share,hit_mean_trunc,base_mean_trunc,n_scored_trunc,lift_mean_trunc,benefit_excess_trunc,base_mean_month_trunc,benefit_excess_month_trunc
ml_localmin,KGS,0,2021-01…2021-06,BUY_NOW,medium,3,10.0,9,9,0.5555555555555556,0.3559322033898305,1.560846560846561,0.6243386243386243,2.497354497354497,0.5555555555555556,0.5254237288135594,1.057347670250896,30.536202202333786,-5.214512824082478,35.750715026416266,-19.80980464606933,99.46398513653233,-25.024317470151807,94.24947231244985,-6.915017808148712,67.98742221281628,53.493085064996286,56.9494074315983,0.34806629834254144,0.0,0.91108871391764,67.0,0.16666666666666666,,,,,,,
ml_localmin,KGS,0,2021-01…2021-06,BUY_NOW,medium,3,25.0,9,9,0.6666666666666666,0.423728813559322,1.5733333333333333,0.7866666666666666,2.097777777777778,0.6666666666666666,0.5847457627118644,1.1400966183574879,30.536202202333786,-5.214512824082478,35.750715026416266,-19.80980464606933,99.46398513653233,-25.024317470151807,94.24947231244985,-6.915017808148712,67.98742221281628,53.493085064996286,56.9494074315983,0.34806629834254144,0.0,0.91108871391764,67.0,0.16666666666666666,,,,,,,
ml_localmin,KGS,0,2021-01…2021-06,BUY_NOW,medium,3,50.0,9,9,0.6666666666666666,0.5084745762711864,1.3111111111111111,0.6555555555555556,1.7481481481481482,0.7777777777777778,0.652542372881356,1.1919191919191918,30.536202202333786,-5.214512824082478,35.750715026416266,-19.80980464606933,99.46398513653233,-25.024317470151807,94.24947231244985,-6.915017808148712,67.98742221281628,53.493085064996286,56.9494074315983,0.34806629834254144,0.0,0.91108871391764,67.0,0.16666666666666666,,,,,,,
ml_localmin,KGS,0,2021-01…2021-06,BUY_NOW,medium,5,0.0,9,9,0.4444444444444444,0.2288135593220339,1.94238683127572,0.48559670781893,3.39917695473251,0.6666666666666666,0.4830508474576271,1.3801169590643274,34.644575165663824,-6.366098806701204,41.010673972365026,-26.79198896081371,113.84842005204688,-33.158087767514914,107.48232124534567,7.202040618684693,62.08710971264296,57.815744506621854,56.9494074315983,0.34806629834254144,0.0,0.91108871391764,67.0,0.16666666666666666,,,,,,,
ml_localmin,KGS,0,2021-01…2021-06,BUY_NOW,medium,5,10.0,9,9,0.4444444444444444,0.2711864406779661,1.6388888888888888,0.4097222222222222,2.868055555555556,0.6666666666666666,0.5,1.3333333333333333,34.644575165663824,-6.366098806701204,41.010673972365026,-26.79198896081371,113.84842005204688,-33.158087767514914,107.48232124534567,7.202040618684693,62.08710971264296,57.815744506621854,56.9494074315983,0.34806629834254144,0.0,0.91108871391764,67.0,0.16666666666666666,,,,,,,
ml_localmin,KGS,0,2021-01…2021-06,BUY_NOW,medium,5,25.0,9,9,0.6666666666666666,0.3559322033898305,1.873015873015873,0.9365079365079365,2.497354497354497,0.6666666666666666,0.576271186440678,1.156862745098039,34.644575165663824,-6.366098806701204,41.010673972365026,-26.79198896081371,113.84842005204688,-33.158087767514914,107.48232124534567,7.202040618684693,62.08710971264296,57.815744506621854,56.9494074315983,0.34806629834254144,0.0,0.91108871391764,67.0,0.16666666666666666,,,,,,,
ml_localmin,KGS,0,2021-01…2021-06,BUY_NOW,medium,5,50.0,9,9,0.6666666666666666,0.4152542372881356,1.6054421768707483,0.8027210884353742,2.1405895691609977,0.7777777777777778,0.6694915254237288,1.1617440225035163,34.644575165663824,-6.366098806701204,41.010673972365026,-26.79198896081371,113.84842005204688,-33.158087767514914,107.48232124534567,7.202040618684693,62.08710971264296,57.815744506621854,56.9494074315983,0.34806629834254144,0.0,0.91108871391764,67.0,0.16666666666666666,,,,,,,
ml_localmin,KGS,0,2021-01…2021-06,BUY_NOW,medium,10,0.0,9,9,0.4444444444444444,0.16101694915254236,2.760233918128655,0.6900584795321637,4.830409356725147,0.7777777777777778,0.4745762711864407,1.6388888888888888,80.42309191821634,-5.442885996381312,85.86597791459765,29.005808084695076,152.77402929153757,23.562922088313766,147.33114329515627,54.56027933016583,120.14873155888515,103.01573167727643,56.9494074315983,0.34806629834254144,0.0,0.91108871391764,67.0,0.16666666666666666,,,,,,,
ml_localmin,KGS,0,2021-01…2021-06,BUY_NOW,medium,10,10.0,9,9,0.4444444444444444,0.19491525423728814,2.2801932367149758,0.5700483091787439,3.9903381642512077,0.7777777777777778,0.5084745762711864,1.5296296296296297,80.42309191821634,-5.442885996381312,85.86597791459765,29.005808084695076,152.77402929153757,23.562922088313766,147.33114329515627,54.56027933016583,120.14873155888515,103.01573167727643,56.9494074315983,0.34806629834254144,0.0,0.91108871391764,67.0,0.16666666666666666,,,,,,,
ml_localmin,KGS,0,2021-01…2021-06,BUY_NOW,medium,10,25.0,9,9,0.6666666666666666,0.2627118644067797,2.53763440860215,1.268817204301075,3.383512544802867,0.8888888888888888,0.576271186440678,1.5424836601307188,80.42309191821634,-5.442885996381312,85.86597791459765,29.005808084695076,152.77402929153757,23.562922088313766,147.33114329515627,54.56027933016583,120.14873155888515,103.01573167727643,56.9494074315983,0.34806629834254144,0.0,0.91108871391764,67.0,0.16666666666666666,,,,,,,
ml_localmin,KGS,0,2021-01…2021-06,BUY_NOW,medium,10,50.0,9,9,0.6666666666666666,0.2966101694915254,2.2476190476190476,1.1238095238095238,2.996825396825397,0.8888888888888888,0.6186440677966102,1.4368340943683409,80.42309191821634,-5.442885996381312,85.86597791459765,29.005808084695076,152.77402929153757,23.562922088313766,147.33114329515627,54.56027933016583,120.14873155888515,103.01573167727643,56.9494074315983,0.34806629834254144,0.0,0.91108871391764,67.0,0.16666666666666666,,,,,,,
ml_localmin,KGS,0,2021-01…2021-06,BUY_NOW,medium,20,0.0,9,9,0.2222222222222222,0.11864406779661017,1.8730158730158728,0.0,4.682539682539683,0.7777777777777778,0.4406779661016949,1.7649572649572651,97.81738770281792,-8.151508733265231,105.96889643608316,40.09618792535578,170.73807784255945,31.944679192090547,162.58656910929423,42.12631164547602,152.83511482249997,132.44540384613978,56.9494074315983,0.34806629834254144,0.0,0.91108871391764,67.0,0.16666666666666666,,,,,,,
ml_localmin,KGS,0,2021-01…2021-06,BUY_NOW,medium,20,10.0,9,9,0.2222222222222222,0.13559322033898305,1.6388888888888888,0.0,4.097222222222222,0.7777777777777778,0.4661016949152542,1.6686868686868688,97.81738770281792,-8.151508733265231,105.96889643608316,40.09618792535578,170.73807784255945,31.944679192090547,162.58656910929423,42.12631164547602,152.83511482249997,132.44540384613978,56.9494074315983,0.34806629834254144,0.0,0.91108871391764,67.0,0.16666666666666666,,,,,,,
ml_localmin,KGS,0,2021-01…2021-06,BUY_NOW,medium,20,25.0,9,9,0.3333333333333333,0.1440677966101695,2.313725490196078,0.7712418300653594,4.627450980392156,0.7777777777777778,0.5,1.5555555555555556,97.81738770281792,-8.151508733265231,105.96889643608316,40.09618792535578,170.73807784255945,31.944679192090547,162.58656910929423,42.12631164547602,152.83511482249997,132.44540384613978,56.9494074315983,0.34806629834254144,0.0,0.91108871391764,67.0,0.16666666666666666,0.8333333333333334,0.4489795918367347,6.0,1.8560606060606062,119.82763127779673,0.5157894736842105,103.85621216792092
ml_localmin,KGS,0,2021-01…2021-06,BUY_NOW,medium,20,50.0,9,9,0.3333333333333333,0.16101694915254236,2.0701754385964914,0.6900584795321637,4.140350877192983,1.0,0.6016949152542372,1.6619718309859157,97.81738770281792,-8.151508733265231,105.96889643608316,40.09618792535578,170.73807784255945,31.944679192090547,162.58656910929423,42.12631164547602,152.83511482249997,132.44540384613978,56.9494074315983,0.34806629834254144,0.0,0.91108871391764,67.0,0.16666666666666666,,,,,,,
momentum,KGS,1,2021-07…2021-12,BUY_NOW,fast,1,0.0,11,11,0.36363636363636365,0.4806201550387597,0.7565982404692082,0.18914956011730205,1.3240469208211143,0.36363636363636365,0.4806201550387597,0.7565982404692082,-4.657353207290014,2.3854437033423466,-7.042796910632361,-30.85807491284899,16.279906774762537,-28.472631209506645,18.665350478104884,-28.73700083350738,27.3298393796495,27.884276881762403,35.78752652567483,0.41847826086956524,0.1,0.49704565965709524,28.0,0.0,,,,,,,
momentum,KGS,1,2021-07…2021-12,BUY_NOW,fast,1,10.0,11,11,0.5454545454545454,0.5581395348837209,0.9772727272727272,0.4886363636363636,1.465909090909091,0.5454545454545454,0.5581395348837209,0.9772727272727272,-4.657353207290014,2.3854437033423466,-7.042796910632361,-30.85807491284899,16.279906774762537,-28.472631209506645,18.665350478104884,-28.73700083350738,27.3298393796495,27.884276881762403,35.78752652567483,0.41847826086956524,0.1,0.49704565965709524,28.0,0.0,,,,,,,
momentum,KGS,1,2021-07…2021-12,BUY_NOW,fast,1,25.0,11,11,0.8181818181818182,0.689922480620155,1.1859039836567926,0.790602655771195,1.449438202247191,0.8181818181818182,0.689922480620155,1.1859039836567926,-4.657353207290014,2.3854437033423466,-7.042796910632361,-30.85807491284899,16.279906774762537,-28.472631209506645,18.665350478104884,-28.73700083350738,27.3298393796495,27.884276881762403,35.78752652567483,0.41847826086956524,0.1,0.49704565965709524,28.0,0.0,,,,,,,
momentum,KGS,1,2021-07…2021-12,BUY_NOW,fast,1,50.0,11,11,0.9090909090909091,0.8527131782945736,1.0661157024793388,0.8528925619834712,1.1727272727272728,0.9090909090909091,0.8527131782945736,1.0661157024793388,-4.657353207290014,2.3854437033423466,-7.042796910632361,-30.85807491284899,16.279906774762537,-28.472631209506645,18.665350478104884,-28.73700083350738,27.3298393796495,27.884276881762403,35.78752652567483,0.41847826086956524,0.1,0.49704565965709524,28.0,0.0,,,,,,,
momentum,KGS,1,2021-07…2021-12,BUY_NOW,fast,3,0.0,11,11,0.09090909090909091,0.34108527131782945,0.2665289256198347,0.0,0.7995867768595041,0.36363636363636365,0.4806201550387597,0.7565982404692082,-3.231581126808901,3.7859852501678506,-7.017566376976752,-33.70794410207779,29.109840775854185,-29.921958851909938,32.895826026022036,-29.12032890800137,46.049644071658456,41.19401777957069,35.78752652567483,0.41847826086956524,0.1,0.49704565965709524,28.0,0.0,,,,,,,
momentum,KGS,1,2021-07…2021-12,BUY_NOW,fast,3,10.0,11,11,0.18181818181818182,0.3875968992248062,0.46909090909090906,0.0,1.1727272727272726,0.45454545454545453,0.5348837209302325,0.8498023715415021,-3.231581126808901,3.7859852501678506,-7.017566376976752,-33.70794410207779,29.109840775854185,-29.921958851909938,32.895826026022036,-29.12032890800137,46.049644071658456,41.19401777957069,35.78752652567483,0.41847826086956524,0.1,0.49704565965709524,28.0,0.0,,,,,,,
momentum,KGS,1,2021-07…2021-12,BUY_NOW,fast,3,25.0,11,11,0.2727272727272727,0.4496124031007752,0.6065830721003134,0.0,1.2131661442006267,0.6363636363636364,0.6434108527131783,0.9890470974808323,-3.231581126808901,3.7859852501678506,-7.017566376976752,-33.70794410207779,29.109840775854185,-29.921958851909938,32.895826026022036,-29.12032890800137,46.049644071658456,41.19401777957069,35.78752652567483,0.41847826086956524,0.1,0.49704565965709524,28.0,0.0,,,,,,,
momentum,KGS,1,2021-07…2021-12,BUY_NOW,fast,3,50.0,11,11,0.6363636363636364,0.627906976744186,1.0134680134680134,0.5791245791245792,1.4478114478114477,0.9090909090909091,0.7751937984496124,1.1727272727272726,-3.231581126808901,3.7859852501678506,-7.017566376976752,-33.70794410207779,29.109840775854185,-29.921958851909938,32.895826026022036,-29.12032890800137,46.049644071658456,41.19401777957069,35.78752652567483,0.41847826086956524,0.1,0.49704565965709524,28.0,0.0,,,,,,,
momentum,KGS,1,2021-07…2021-12,BUY_NOW,fast,5,0.0,11,11,0.09090909090909091,0.2558139534883721,0.35537190082644626,0.0,1.0661157024793386,0.36363636363636365,0.4728682170542636,0.7690014903129657,8.708555999984634,5.325231201518606,3.3833247984660284,-31.556716597097303,49.38120828688694,-26.231485395578698,54.70643948840554,-19.400279687385364,67.96842423431777,44.05025052376307,35.78752652567483,0.41847826086956524,0.1,0.49704565965709524,28.0,0.0,,,,,,,
momentum,KGS,1,2021-07…2021-12,BUY_NOW,fast,5,10.0,11,11,0.18181818181818182,0.27906976744186046,0.6515151515151515,0.0,1.6287878787878787,0.45454545454545453,0.5581395348837209,0.8143939393939393,8.708555999984634,5.325231201518606,3.3833247984660284,-31.556716597097303,49.38120828688694,-26.231485395578698,54.70643948840554,-19.400279687385364,67.96842423431777,44.05025052376307,35.78752652567483,0.41847826086956524,0.1,0.49704565965709524,28.0,0.0,,,,,,,
momentum,KGS,1,2021-07…2021-12,BUY_NOW,fast,5,25.0,11,11,0.2727272727272727,0.3333333333333333,0.8181818181818181,0.0,1.6363636363636362,0.5454545454545454,0.6046511627906976,0.9020979020979021,8.708555999984634,5.325231201518606,3.3833247984660284,-31.556716597097303,49.38120828688694,-26.231485395578698,54.70643948840554,-19.400279687385364,67.96842423431777,44.05025052376307,35.78752652567483,0.41847826086956524,0.1,0.49704565965709524,28.0,0.0,,,,,,,
momentum,KGS,1,2021-07…2021-12,BUY_NOW,fast,5,50.0,11,11,0.45454545454545453,0.4728682170542636,0.9612518628912071,0.38450074515648286,1.5380029806259314,0.9090909090909091,0.7364341085271318,1.2344497607655502,8.708555999984634,5.325231201518606,3.3833247984660284,-31.556716597097303,49.38120828688694,-26.231485395578698,54.70643948840554,-19.400279687385364,67.96842423431777,44.05025052376307,35.78752652567483,0.41847826086956524,0.1,0.49704565965709524,28.0,0.0,,,,,,,
