scenario,blocks,events_latest,events_variant,lift_latest,lift_variant,diff_lift,diff_lift_ci_lo,diff_lift_ci_hi,benefit_latest,benefit_variant,diff_benefit,diff_benefit_ci_lo,diff_benefit_ci_hi,blocks_by_window,diff_lift_ci_lo_by_window,diff_lift_ci_hi_by_window,diff_benefit_ci_lo_by_window,diff_benefit_ci_hi_by_window,verdict_lift,verdict_lift_by_window,verdict_benefit,verdict_benefit_by_window
BUY_NOW,55,645,706,1.0408172315365805,1.0476234324478724,0.006806200911291915,-0.015336661750271013,0.03150365982074683,34.25731206598712,33.3497357789256,-0.9075762870615236,-8.386615737632454,6.568506283103602,11,-0.01343960616558823,0.031328123552829136,-5.314602789173531,3.557304891799895,разницы нет,разницы нет,разницы нет,разницы нет
WINDOW_CLOSING,22,90,81,1.106607938706009,1.1443807119390743,0.03777277323306527,-0.03783978384756005,0.10896608658655882,-26.552353629577343,-11.899861955257863,14.65249167431948,-12.788955225294876,44.48893965431667,10,-0.065342524029106,0.11100525894182402,-8.426359608023667,30.785204987961464,разницы нет,разницы нет,разницы нет,разницы нет
all,55,735,787,1.0474663409853064,1.0557775280582973,0.008311187072990833,-0.014343427061664726,0.03239651579815072,26.811230552244535,28.692534487351438,1.881303935106903,-4.358933094164394,8.990205931132929,11,-0.012274404827075137,0.031109085045753767,-2.3092054676396003,5.883616425625172,разницы нет,разницы нет,разницы нет,разницы нет
