scenario,events_latest,hit_latest,benefit_fwd_latest,events_variant,hit_variant,benefit_fwd_variant,diff_hit,diff_benefit_fwd
BUY_NOW,645,0.5317829457364341,28.895086607014534,706,0.5354107648725213,28.08493986963426,0.003627819136087118,-0.8101467373802755
WINDOW_CLOSING,90,0.45555555555555555,-58.89452106674752,81,0.4691358024691358,-41.76781219788254,0.01358024691358023,17.12670886886498
all,735,0.5224489795918368,18.145338728594687,787,0.5285895806861499,20.89552066065222,0.006140601094313136,2.750181932057533
