window,pct,stall_days,rearm,n_events,freq_per_week,hit_mean,base_mean,lift_mean,hit_min,lift_min,benefit_excess_bps,empty_month_share,corridor,on_frontier
20,0.05,0,1,175,0.6103637269556553,0.48,0.4766324612991379,1.007065273505886,0.16,0.9960324385314484,7.507025588317956,0.36363636363636365,UZS,False
20,0.05,0,3,87,0.3034379671150972,0.4367816091954023,0.4707419853046312,0.9278577709883853,0.16091954022988506,1.0260129210975575,1.187137205027788,0.36363636363636365,UZS,False
20,0.05,0,5,63,0.2197309417040359,0.4444444444444444,0.4760005977345085,0.9337056435637826,0.15873015873015872,0.9967952409001221,2.874120460350576,0.3939393939393939,UZS,False
20,0.05,3,1,0,0.0,,,,,,,1.0,UZS,False
20,0.05,3,3,0,0.0,,,,,,,1.0,UZS,False
20,0.05,3,5,0,0.0,,,,,,,1.0,UZS,False
20,0.1,0,1,271,0.9451918285999005,0.47601476014760147,0.46640392105024464,1.0206062570737295,0.17712177121771217,1.153947992153495,7.245038595317048,0.3181818181818182,UZS,False
20,0.1,0,3,112,0.3906327852516194,0.4375,0.46656993979250533,0.9376943576660052,0.17857142857142858,1.1502163160493817,1.9695051721824157,0.3181818181818182,UZS,False
20,0.1,0,5,83,0.2894867962132537,0.4939759036144578,0.4674912674264562,1.0566526864422512,0.1927710843373494,1.2556769896333215,4.180229015406179,0.3333333333333333,UZS,False
20,0.1,3,1,36,0.12556053811659196,0.3888888888888889,0.42638955799841355,0.9120506860309553,0.1388888888888889,1.011371364631901,26.621157836366883,0.6363636363636364,UZS,False
20,0.1,3,3,30,0.10463378176382662,0.43333333333333335,0.4189006240405531,1.0344537784488548,0.16666666666666666,1.261213956195452,42.857668664789394,0.6363636363636364,UZS,False
20,0.1,3,5,27,0.09417040358744397,0.4444444444444444,0.4274267775822543,1.0398142272658977,0.14814814814814814,1.1034123074584015,47.41566984777423,0.6363636363636364,UZS,False
