window,pct,stall_days,rearm,n_events,freq_per_week,hit_mean,base_mean,lift_mean,hit_min,lift_min,benefit_excess_bps,empty_month_share,corridor,on_frontier
40,0.05,0,1,128,0.5456760048721072,0.6328125,0.4519359942319322,1.4002259348151025,0.25,1.4949324891872358,65.07717610051924,0.5370370370370371,AMD,False
40,0.05,0,3,63,0.2685749086479903,0.6031746031746031,0.4556006181999498,1.3239108532330557,0.20634920634920634,1.218386982891642,42.98565469339122,0.5370370370370371,AMD,False
40,0.05,0,5,46,0.19610231425091354,0.6304347826086957,0.47805055829094634,1.318761732781006,0.1956521739130435,1.0918743601553855,51.31024132057781,0.5370370370370371,AMD,False
40,0.05,3,1,30,0.12789281364190014,0.4666666666666667,0.4374025775603343,1.0669042447567556,0.2,1.203083874405659,-8.071095923299788,0.6481481481481481,AMD,False
40,0.05,3,3,24,0.1023142509135201,0.5416666666666666,0.4528603577087165,1.1961008674004339,0.20833333333333334,1.2189555221818869,26.98856942032479,0.6481481481481481,AMD,False
40,0.05,3,5,22,0.09378806333739342,0.5909090909090909,0.4590644461717467,1.2872029098241646,0.22727272727272727,1.3148458676367312,31.958150357020067,0.6481481481481481,AMD,False
40,0.1,0,1,221,0.9421437271619977,0.5475113122171946,0.4477505276784383,1.222804393008782,0.19909502262443438,1.1822731668214583,42.123327581310846,0.4444444444444444,AMD,False
40,0.1,0,3,93,0.3964677222898904,0.5053763440860215,0.45352765698880815,1.114323098709045,0.20430107526881722,1.1803141978744174,34.925819869431784,0.4444444444444444,AMD,False
40,0.1,0,5,67,0.2856272838002436,0.582089552238806,0.4651860746879984,1.2513047657955263,0.208955223880597,1.1664709254171748,52.35575416266218,0.4444444444444444,AMD,False
40,0.1,3,1,98,0.4177831912302071,0.47959183673469385,0.4512208208862394,1.0628761230315817,0.1836734693877551,1.0578756523622461,20.442983603727214,0.46296296296296297,AMD,False
40,0.1,3,3,56,0.23873325213154692,0.5,0.4499048136733297,1.1113461888030471,0.17857142857142858,1.0353220155987322,27.946496351319258,0.46296296296296297,AMD,False
40,0.1,3,5,46,0.19610231425091354,0.5434782608695652,0.46487854685761004,1.1690758038701876,0.17391304347826086,0.977971419317351,16.902934497675798,0.46296296296296297,AMD,False
40,0.15,0,1,267,1.1382460414129112,0.5430711610486891,0.4484110673630202,1.211101153774679,0.19101123595505617,1.1319683045332165,40.95041863151874,0.42592592592592593,AMD,False
40,0.15,0,3,104,0.4433617539585871,0.5192307692307693,0.46121220413095837,1.1257958149852794,0.18269230769230768,1.0526026463112181,31.225348144296714,0.42592592592592593,AMD,False
40,0.15,0,5,73,0.31120584652862365,0.5616438356164384,0.4749945953088888,1.182421528925401,0.136986301369863,0.7598881308848174,36.709479062764245,0.42592592592592593,AMD,False
