window,pct,stall_days,rearm,n_events,freq_per_week,hit_mean,base_mean,lift_mean,hit_min,lift_min,benefit_excess_bps,empty_month_share,corridor,on_frontier
20,0.05,0,1,142,0.605359317904994,0.4859154929577465,0.4861171087697032,0.9995852525897165,0.16901408450704225,1.0236408893381663,18.242838425388065,0.35185185185185186,UZS,False
20,0.05,0,3,70,0.29841656516443366,0.42857142857142855,0.4785448923584667,0.8955720464578604,0.15714285714285714,0.9834403600134376,3.4226793475775947,0.35185185185185186,UZS,False
20,0.05,0,5,51,0.21741778319123023,0.45098039215686275,0.4843808288756597,0.9310450894674636,0.1568627450980392,0.967280273927718,-1.0522168793785398,0.3888888888888889,UZS,False
20,0.05,3,1,0,0.0,,,,,,,1.0,UZS,False
20,0.05,3,3,0,0.0,,,,,,,1.0,UZS,False
20,0.05,3,5,0,0.0,,,,,,,1.0,UZS,False
20,0.1,0,1,218,0.9293544457978076,0.481651376146789,0.47231510721948183,1.019767034305275,0.17889908256880735,1.1569559272486227,17.929688403346212,0.2962962962962963,UZS,False
20,0.1,0,3,89,0.379415347137637,0.42696629213483145,0.47029026131191676,0.9078782344838925,0.16853932584269662,1.095642445929369,6.1081580849573145,0.2962962962962963,UZS,False
20,0.1,0,5,68,0.28989037758830694,0.5,0.4712553667644945,1.0609958745570538,0.20588235294117646,1.3511180923286144,16.867507893794105,0.3148148148148148,UZS,False
20,0.1,3,1,27,0.11510353227771011,0.3333333333333333,0.41391352272533016,0.8053211964145727,0.07407407407407407,0.5929716945607154,-13.795969590928268,0.6666666666666666,UZS,False
20,0.1,3,3,22,0.09378806333739342,0.36363636363636365,0.40561040807394766,0.8965163526328159,0.09090909090909091,0.7554751965939746,-9.821291331574896,0.6666666666666666,UZS,False
20,0.1,3,5,20,0.08526187576126676,0.4,0.4213851240950176,0.9492504056925477,0.1,0.7806796456881263,9.57713261674158,0.6666666666666666,UZS,False
20,0.15,0,1,284,1.210718635809988,0.4647887323943662,0.4750175461317159,0.9784664507224048,0.16549295774647887,1.0558717056652989,12.995914526782737,0.24074074074074073,UZS,False
20,0.15,0,3,118,0.5030450669914739,0.4491525423728814,0.47123419543496553,0.953140809228197,0.16101694915254236,1.0450446359735694,11.498954114222053,0.24074074074074073,UZS,False
20,0.15,0,5,84,0.35809987819732036,0.4880952380952381,0.48314236398151694,1.0102513761635497,0.2261904761904762,1.401167103337322,15.584126291735535,0.25925925925925924,UZS,False
20,0.15,3,1,69,0.2941534713763703,0.4057971014492754,0.4733287149331878,0.8573261850520842,0.11594202898550725,0.7397392014465457,2.3538801430694223,0.3333333333333333,UZS,False
20,0.15,3,3,51,0.21741778319123023,0.4117647058823529,0.46873753811585805,0.8784547265778763,0.13725490196078433,0.8791660274805824,-1.3694176593060225,0.3333333333333333,UZS,False
20,0.15,3,5,46,0.19610231425091354,0.41304347826086957,0.47793656630638975,0.864222383009884,0.15217391304347827,0.950175160756262,-4.880607305585903,0.37037037037037035,UZS,False
20,0.2,0,1,337,1.436662606577345,0.486646884272997,0.4801936566303648,1.0134388023530259,0.17804154302670624,1.109390970834626,19.602231867011422,0.2037037037037037,UZS,False
20,0.2,0,3,139,0.592570036540804,0.5035971223021583,0.48170981857100803,1.045436698375962,0.2014388489208633,1.2516813278091832,22.227413134240116,0.2037037037037037,UZS,False
20,0.2,0,5,95,0.4049939098660171,0.49473684210526314,0.4864096574314001,1.0171196943700433,0.25263157894736843,1.5544863912670888,23.020176121378963,0.2037037037037037,UZS,False
20,0.2,3,1,112,0.47746650426309384,0.4732142857142857,0.48457218391362894,0.9765609777523514,0.16964285714285715,1.037062080529073,20.028606832979786,0.2222222222222222,UZS,False
20,0.2,3,3,68,0.28989037758830694,0.5147058823529411,0.4814563098392154,1.0690604149000136,0.23529411764705882,1.4777079304690919,29.359951229541668,0.24074074074074073,UZS,False
20,0.2,3,5,61,0.2600487210718636,0.5081967213114754,0.48842702058122234,1.040476263386754,0.2459016393442623,1.510358327562945,22.624488229789876,0.25925925925925924,UZS,False
20,0.3,0,1,408,1.7393422655298418,0.5171568627450981,0.4870899008580164,1.0617277464265185,0.17892156862745098,1.085094714530089,25.965366608796526,0.16666666666666666,UZS,False
20,0.3,0,3,161,0.6863580998781974,0.5217391304347826,0.48880499382063936,1.0673768415431288,0.18012422360248448,1.0868437567066909,19.223030896843554,0.16666666666666666,UZS,False
20,0.3,0,5,108,0.46041412911084045,0.5092592592592593,0.4923870143673457,1.0342662263617821,0.2222222222222222,1.3297427376674236,24.859539295804854,0.16666666666666666,UZS,False
20,0.3,3,1,172,0.7332521315468941,0.5290697674418605,0.4962819335424851,1.0660669504233897,0.16279069767441862,0.951947520718176,29.696493146098103,0.18518518518518517,UZS,False
20,0.3,3,3,91,0.38794153471376375,0.5164835164835165,0.49471013667170083,1.044012398772142,0.15384615384615385,0.912230649221537,19.60093307148117,0.2037037037037037,UZS,False
