indicator,rule,mode,corridor,split,window,scenario,h,tol_bps,n_events,n_scored,hit_rate,base_rate,lift,lift_ci_lo,lift_ci_hi,hit_mean,base_mean,lift_mean,benefit_fwd_bps,benefit_random_day_bps,benefit_excess_bps,benefit_excess_ci_lo,benefit_excess_ci_hi,benefit_fwd_ci_lo,benefit_fwd_ci_hi,benefit_fwd_block_ci_lo,benefit_fwd_block_ci_hi,benefit_sym_bps,vs_wait5_bps,freq_per_week,clump_share_series,clump_cv_gaps,longest_gap_days,empty_month_share
calendar:day25:first,day25,first,TJS,6,2024-01…2024-06,BUY_NOW,20,25.0,6,6,0.16666666666666666,0.19658119658119658,0.8478260869565217,,,0.6666666666666666,0.5555555555555556,1.2,29.601758398305105,16.838282384351277,12.763476013953827,,,,,,,29.623435161646075,20.826366903123525,0.23076923076923078,0.0,0.08517153729745175,32.0,0.0
calendar:day25:first,day25,first,TJS,7,2024-07…2024-12,BUY_NOW,20,25.0,6,6,0.5,0.29770992366412213,1.6794871794871795,,,0.6666666666666666,0.6717557251908397,0.9924242424242423,113.31279917219847,95.96472466495561,17.348074507242856,,,,,,,25.12661170542607,88.50593410587322,0.2282608695652174,0.0,0.018348623853211007,32.0,0.0
calendar:day25:first,day25,first,TJS,8,2025-01…2025-06,BUY_NOW,20,25.0,6,6,0.16666666666666666,0.19658119658119658,0.8478260869565217,,,0.8333333333333334,0.4700854700854701,1.772727272727273,11.923801382347682,-112.63640534071882,124.5602067230665,,,,,,,128.80114162894455,173.60539210487158,0.23204419889502761,0.0,0.0959936605428976,31.0,0.0
calendar:day25:first,day25,first,TJS,9,2025-07…2025-12,BUY_NOW,20,25.0,6,6,0.3333333333333333,0.2,1.6666666666666665,,,0.6666666666666666,0.5692307692307692,1.1711711711711712,65.58409305163217,24.64574363935889,40.938349412273276,,,,,,,50.20987048474627,12.23646064307489,0.2282608695652174,0.0,0.04721314364437764,32.0,0.0
calendar:day25:first,day25,first,TJS,10,2026-01…2026-06,BUY_NOW,20,25.0,6,6,0.3333333333333333,0.20512820512820512,1.625,,,0.6666666666666666,0.5042735042735043,1.3220338983050848,66.57601517671344,12.647688147121416,53.928327029592026,,,,,,,66.98373911476189,103.67785739476979,0.23204419889502761,0.0,0.09003513102423014,33.0,0.0
calendar:day25:all,day25,all,TJS,0,2021-01…2021-06,BUY_NOW,20,25.0,26,26,0.15384615384615385,0.15254237288135594,1.0085470085470085,,,0.46153846153846156,0.5338983050847458,0.8644688644688645,-17.02213923882487,-2.594269522656172,-14.427869716168699,,,,,,,-9.531598663372694,39.81972175617973,1.005524861878453,0.8,1.5378305175384404,27.0,0.0
calendar:day25:all,day25,all,TJS,1,2021-07…2021-12,BUY_NOW,20,25.0,27,27,0.2962962962962963,0.17829457364341086,1.6618357487922704,,,0.48148148148148145,0.5581395348837209,0.8626543209876543,59.844680530370745,33.342203091136966,26.50247743923378,,,,,,,25.55209217946489,12.704637526622857,1.0271739130434783,0.8076923076923077,1.5720398045166741,27.0,0.0
calendar:day25:all,day25,all,TJS,2,2022-01…2022-06,BUY_NOW,20,25.0,26,26,0.15384615384615385,0.1452991452991453,1.0588235294117647,,,0.34615384615384615,0.4700854700854701,0.7363636363636363,-218.96494899921365,-53.00503542290707,-165.95991357630658,,,,,,,141.37499210432145,-19.586435660485975,1.005524861878453,0.8,1.532712089469627,27.0,0.0
calendar:day25:all,day25,all,TJS,3,2022-07…2022-12,BUY_NOW,20,25.0,29,29,0.2413793103448276,0.2846153846153846,0.8480894687791241,,,0.5517241379310345,0.6230769230769231,0.885483184333759,171.64537736869082,163.51128752215095,8.134089846539865,,,,,,,10.01269740726481,104.6590171924847,1.1032608695652175,0.8214285714285714,1.6146744636674308,27.0,0.0
calendar:day25:all,day25,all,TJS,4,2023-01…2023-06,BUY_NOW,20,25.0,26,26,0.7692307692307693,0.4915254237288136,1.5649867374005306,,,0.8461538461538461,0.7627118644067796,1.1094017094017095,273.7754297846217,194.18642689935936,79.58900288526232,,,,,,,76.8721300188137,154.60519451309193,1.005524861878453,0.8,1.5252968931473303,27.0,0.0
calendar:day25:all,day25,all,TJS,5,2023-07…2023-12,BUY_NOW,20,25.0,29,29,0.3103448275862069,0.24031007751937986,1.2914349276974415,,,0.6551724137931034,0.5426356589147286,1.2073891625615765,67.45168482067375,-14.369798255992611,81.82148307666635,,,,,,,81.59421156549928,148.15783297742877,1.1032608695652175,0.8214285714285714,1.6105123408406408,27.0,0.0
calendar:day25:all,day25,all,TJS,6,2024-01…2024-06,BUY_NOW,20,25.0,26,26,0.23076923076923078,0.19658119658119658,1.173913043478261,,,0.6923076923076923,0.5555555555555556,1.2461538461538462,49.627771524739764,16.838282384351277,32.78948914038848,,,,,,,38.47223664300975,34.67000502905023,1.0,0.8,1.5243948260863445,30.0,0.0
calendar:day25:all,day25,all,TJS,7,2024-07…2024-12,BUY_NOW,20,25.0,28,28,0.32142857142857145,0.29770992366412213,1.0796703296703298,,,0.6428571428571429,0.6717557251908397,0.9569805194805195,48.72601794939825,95.96472466495561,-47.23870671555736,,,,,,,-41.1138927772726,-34.60083122937154,1.065217391304348,0.8148148148148148,1.593293502049597,26.0,0.0
calendar:day25:all,day25,all,TJS,8,2025-01…2025-06,BUY_NOW,20,25.0,27,27,0.2222222222222222,0.19658119658119658,1.1304347826086956,,,0.7037037037037037,0.4700854700854701,1.496969696969697,-43.562247489743186,-112.63640534071882,69.07415785097564,,,,,,,67.96438720512609,123.85679247023344,1.0441988950276242,0.8076923076923077,1.5473302069147261,26.0,0.0
calendar:day25:all,day25,all,TJS,9,2025-07…2025-12,BUY_NOW,20,25.0,27,27,0.25925925925925924,0.2,1.296296296296296,,,0.5925925925925926,0.5692307692307692,1.0410410410410411,59.31325115915683,24.64574363935889,34.66750751979794,,,,,,,38.93208506584601,37.73580805121736,1.0271739130434783,0.8076923076923077,1.5747222041650903,27.0,0.0
calendar:day25:all,day25,all,TJS,10,2026-01…2026-06,BUY_NOW,20,25.0,26,26,0.15384615384615385,0.20512820512820512,0.7500000000000001,,,0.5769230769230769,0.5042735042735043,1.1440677966101693,-9.278087097788593,12.647688147121416,-21.925775244910007,,,,,,,4.856327492488943,44.701570996916224,1.005524861878453,0.8,1.5346942949179436,27.0,0.0
calendar:day20-25:first,day20-25,first,UZS,0,2021-01…2021-06,BUY_NOW,20,25.0,6,6,0.16666666666666666,0.13559322033898305,1.2291666666666665,,,0.6666666666666666,0.5169491525423728,1.289617486338798,27.430633735233688,-12.978020395404887,40.408654130638574,,,,,,,42.16554787191351,20.75986220129297,0.23204419889502761,0.0,0.07887415926831029,32.0,0.0
calendar:day20-25:first,day20-25,first,UZS,1,2021-07…2021-12,BUY_NOW,20,25.0,6,6,0.0,0.14728682170542637,0.0,,,0.5,0.5116279069767442,0.9772727272727272,-52.35278705007377,10.345720517709584,-62.69850756778335,,,,,,,-55.65730938803378,-62.38447767567971,0.2282608695652174,0.0,0.047654387977502655,33.0,0.0
calendar:day20-25:first,day20-25,first,UZS,2,2022-01…2022-06,BUY_NOW,20,25.0,6,6,0.16666666666666666,0.1111111111111111,1.5,,,0.6666666666666666,0.41025641025641024,1.625,94.5063411277619,-133.26289884507412,227.76923997283603,,,,,,,283.0743642033297,269.87113903750173,0.23204419889502761,0.0,0.08944271909999159,32.0,0.0
calendar:day20-25:first,day20-25,first,UZS,3,2022-07…2022-12,BUY_NOW,20,25.0,6,6,0.3333333333333333,0.25384615384615383,1.3131313131313131,,,0.6666666666666666,0.5307692307692308,1.2560386473429952,200.55483279021664,116.21310466761958,84.34172812259706,,,,,,,62.9141675232194,138.10246156325775,0.2282608695652174,0.0,0.037037037037037035,33.0,0.0
calendar:day20-25:first,day20-25,first,UZS,4,2023-01…2023-06,BUY_NOW,20,25.0,6,6,0.3333333333333333,0.5,0.6666666666666666,,,0.8333333333333334,0.8389830508474576,0.9932659932659933,210.05591464565,230.9240759258275,-20.868161280177503,,,,,,,22.430314827068628,53.58215585239597,0.23204419889502761,0.0,0.1,32.0,0.0
calendar:day20-25:first,day20-25,first,UZS,5,2023-07…2023-12,BUY_NOW,20,25.0,6,6,0.16666666666666666,0.13953488372093023,1.1944444444444444,,,0.6666666666666666,0.4728682170542636,1.4098360655737705,20.0164551644022,-69.49233690529937,89.50879206970157,,,,,,,79.20726425373596,-15.790103887295956,0.2282608695652174,0.0,0.037037037037037035,32.0,0.0
calendar:day20-25:first,day20-25,first,UZS,6,2024-01…2024-06,BUY_NOW,20,25.0,6,6,0.3333333333333333,0.15384615384615385,2.1666666666666665,,,0.3333333333333333,0.5128205128205128,0.65,8.253517679625935,-20.683669886704273,28.93718756633021,,,,,,,50.15339656043708,-42.52522288228996,0.23076923076923078,0.0,0.12286805590089957,33.0,0.0
calendar:day20-25:first,day20-25,first,UZS,7,2024-07…2024-12,BUY_NOW,20,25.0,6,6,0.16666666666666666,0.31297709923664124,0.532520325203252,,,0.6666666666666666,0.6641221374045801,1.003831417624521,81.09358934503912,93.66515844300025,-12.571569097961131,,,,,,,-9.286028425277705,107.6464927290092,0.2282608695652174,0.0,0.03432713198875175,31.0,0.0
calendar:day20-25:first,day20-25,first,UZS,8,2025-01…2025-06,BUY_NOW,20,25.0,6,6,0.0,0.042735042735042736,0.0,,,0.16666666666666666,0.24786324786324787,0.6724137931034482,-140.61286406989245,-198.85952062411175,58.2466565542193,,,,,,,59.42514033640507,-88.99733939421934,0.23204419889502761,0.0,0.0999575741843398,32.0,0.0
calendar:day20-25:first,day20-25,first,UZS,9,2025-07…2025-12,BUY_NOW,20,25.0,6,6,0.16666666666666666,0.2,0.8333333333333333,,,0.5,0.5384615384615384,0.9285714285714286,-34.83705132503827,31.661039927311496,-66.49809125234977,,,,,,,-57.86810179739717,-78.28854651640127,0.2282608695652174,0.0,0.044944765922627125,33.0,0.0
calendar:day20-25:first,day20-25,first,UZS,10,2026-01…2026-06,BUY_NOW,20,25.0,6,6,0.5,0.2564102564102564,1.9500000000000002,,,0.5,0.5470085470085471,0.9140624999999999,22.77970241711115,10.996849225985803,11.782853191125346,,,,,,,34.99453847990367,3.2954766615554263,0.23204419889502761,0.0,0.08271466602925602,33.0,0.0
calendar:day20-25:all,day20-25,all,UZS,0,2021-01…2021-06,BUY_NOW,20,25.0,24,24,0.16666666666666666,0.13559322033898305,1.2291666666666665,,,0.625,0.5169491525423728,1.209016393442623,13.967287549318803,-12.978020395404887,26.945307944723687,,,,,,,23.2265014781576,23.425038366879004,0.9281767955801105,0.782608695652174,1.4954439206706251,27.0,0.0
calendar:day20-25:all,day20-25,all,UZS,1,2021-07…2021-12,BUY_NOW,20,25.0,26,26,0.07692307692307693,0.14728682170542637,0.5222672064777327,,,0.38461538461538464,0.5116279069767442,0.7517482517482518,-12.163021423709031,10.345720517709584,-22.508741941418613,,,,,,,-18.62524633043129,-36.57369411570885,0.9891304347826088,0.8,1.5526890466890464,28.0,0.0
calendar:day20-25:all,day20-25,all,UZS,2,2022-01…2022-06,BUY_NOW,20,25.0,26,26,0.11538461538461539,0.1111111111111111,1.0384615384615385,,,0.5769230769230769,0.41025641025641024,1.40625,39.38861827611558,-133.26289884507412,172.6515171211897,,,,,,,299.48205878122275,212.14425693860207,1.005524861878453,0.8,1.5289368623308428,27.0,0.0
calendar:day20-25:all,day20-25,all,UZS,3,2022-07…2022-12,BUY_NOW,20,25.0,25,25,0.28,0.25384615384615383,1.1030303030303032,,,0.68,0.5307692307692308,1.281159420289855,162.06673929048077,116.21310466761958,45.85363462286119,,,,,,,26.347245569653538,104.04021006939566,0.9510869565217391,0.7916666666666666,1.5311870306765603,28.0,0.0
calendar:day20-25:all,day20-25,all,UZS,4,2023-01…2023-06,BUY_NOW,20,25.0,24,24,0.5,0.5,1.0,,,0.8333333333333334,0.8389830508474576,0.9932659932659933,248.51485535222238,230.9240759258275,17.590779426394874,,,,,,,57.709906272750636,84.5349697044084,0.9281767955801105,0.782608695652174,1.4810201485983387,27.0,0.0
calendar:day20-25:all,day20-25,all,UZS,5,2023-07…2023-12,BUY_NOW,20,25.0,26,26,0.23076923076923078,0.13953488372093023,1.653846153846154,,,0.6923076923076923,0.4728682170542636,1.4640605296343001,46.31898286699687,-69.49233690529937,115.81131977229623,,,,,,,109.9452949878833,33.11937288163558,0.9891304347826088,0.8,1.5513816949873813,27.0,0.0
calendar:day20-25:all,day20-25,all,UZS,6,2024-01…2024-06,BUY_NOW,20,25.0,24,24,0.20833333333333334,0.15384615384615385,1.3541666666666667,,,0.375,0.5128205128205128,0.7312500000000001,-16.858061002095234,-20.683669886704273,3.8256088846090393,,,,,,,30.928121726735885,-26.816099299633635,0.9230769230769231,0.782608695652174,1.4969149734937595,28.0,0.0
calendar:day20-25:all,day20-25,all,UZS,7,2024-07…2024-12,BUY_NOW,20,25.0,25,25,0.28,0.31297709923664124,0.8946341463414634,,,0.76,0.6641221374045801,1.1443678160919541,97.93444229636926,93.66515844300025,4.269283853369004,,,,,,,7.994926173939682,134.06584642783184,0.9510869565217391,0.7916666666666666,1.533636468113135,28.0,0.0
calendar:day20-25:all,day20-25,all,UZS,8,2025-01…2025-06,BUY_NOW,20,25.0,26,26,0.0,0.042735042735042736,0.0,,,0.19230769230769232,0.24786324786324787,0.7758620689655172,-149.513125290835,-198.85952062411175,49.346395333276746,,,,,,,54.575184649861384,-47.31519179634948,1.005524861878453,0.8,1.5462491508338019,28.0,0.0
calendar:day20-25:all,day20-25,all,UZS,9,2025-07…2025-12,BUY_NOW,20,25.0,26,26,0.15384615384615385,0.2,0.7692307692307693,,,0.46153846153846156,0.5384615384615384,0.8571428571428572,9.342881957053585,31.661039927311496,-22.31815797025791,,,,,,,-16.779424064105424,3.222101410747781,0.9891304347826088,0.8,1.556903241721088,28.0,0.0
calendar:day20-25:all,day20-25,all,UZS,10,2026-01…2026-06,BUY_NOW,20,25.0,24,24,0.375,0.2564102564102564,1.4625000000000001,,,0.5416666666666666,0.5470085470085471,0.9902343749999998,26.634031692578176,10.996849225985803,15.637182466592373,,,,,,,56.27818238943255,64.8854782508663,0.9281767955801105,0.782608695652174,1.4981282175337478,28.0,0.0
calendar:day20-28:all,day20-28,all,UZS,0,2021-01…2021-06,BUY_NOW,20,25.0,36,36,0.1388888888888889,0.13559322033898305,1.0243055555555556,,,0.5,0.5169491525423728,0.9672131147540984,-11.876349149259497,-12.978020395404887,1.10167124614539,,,,,,,12.01366910650197,28.167566850520096,1.3922651933701657,0.8571428571428571,1.6621853333201226,25.0,0.0
calendar:day20-28:all,day20-28,all,UZS,1,2021-07…2021-12,BUY_NOW,20,25.0,39,39,0.1794871794871795,0.14728682170542637,1.2186234817813764,,,0.41025641025641024,0.5116279069767442,0.8018648018648018,9.845129560181649,10.345720517709584,-0.500590957527935,,,,,,,3.049914445389048,-25.654657545688522,1.483695652173913,0.868421052631579,1.706863783908622,25.0,0.0
calendar:day20-28:all,day20-28,all,UZS,2,2022-01…2022-06,BUY_NOW,20,25.0,38,38,0.07894736842105263,0.1111111111111111,0.7105263157894737,,,0.5,0.41025641025641024,1.21875,-91.53771580001383,-133.26289884507412,41.72518304506029,,,,,,,184.54471301956423,95.97711541747704,1.4696132596685083,0.8648648648648649,1.6615026204120686,24.0,0.0
calendar:day20-28:all,day20-28,all,UZS,3,2022-07…2022-12,BUY_NOW,20,25.0,39,39,0.23076923076923078,0.25384615384615383,0.9090909090909092,,,0.6666666666666666,0.5307692307692308,1.2560386473429952,140.52852118999795,116.21310466761958,24.31541652237837,,,,,,,8.417865273894467,83.02027867728751,1.483695652173913,0.868421052631579,1.7150861400630166,25.0,0.0
calendar:day20-28:all,day20-28,all,UZS,4,2023-01…2023-06,BUY_NOW,20,25.0,37,37,0.5405405405405406,0.5,1.0810810810810811,,,0.8108108108108109,0.8389830508474576,0.9664209664209665,244.5899673253286,230.9240759258275,13.665891399501078,,,,,,,53.67371268950543,81.20550372621584,1.430939226519337,0.8611111111111112,1.6579098302802773,25.0,0.0
calendar:day20-28:all,day20-28,all,UZS,5,2023-07…2023-12,BUY_NOW,20,25.0,40,40,0.25,0.13953488372093023,1.7916666666666667,,,0.675,0.4728682170542636,1.4274590163934426,34.12158872098187,-69.49233690529937,103.61392562628123,,,,,,,94.35853784367586,59.61596558268734,1.5217391304347827,0.8717948717948718,1.7173279078617922,24.0,0.0
calendar:day20-28:all,day20-28,all,UZS,6,2024-01…2024-06,BUY_NOW,20,25.0,38,38,0.15789473684210525,0.15384615384615385,1.026315789473684,,,0.4473684210526316,0.5128205128205128,0.8723684210526317,-11.122807083097152,-20.683669886704273,9.56086280360712,,,,,,,32.49141213737267,-10.55057134718715,1.4615384615384615,0.8648648648648649,1.6802168483635305,25.0,0.0
