h,tol_bps,n_events,n_scored,hit_rate,base_rate,lift,lift_ci_lo,lift_ci_hi,hit_mean,base_mean,lift_mean,benefit_fwd_bps,benefit_random_day_bps,benefit_excess_bps,benefit_excess_ci_lo,benefit_excess_ci_hi,benefit_fwd_ci_lo,benefit_fwd_ci_hi,benefit_fwd_block_ci_lo,benefit_fwd_block_ci_hi,benefit_sym_bps,vs_wait5_bps,freq_per_week,clump_share_series,clump_cv_gaps,longest_gap_days,empty_month_share,split,corr,theta
20,25.0,18,18,0.2777777777777778,0.15254237288135594,1.8209876543209875,,,0.6666666666666666,0.5338983050847458,1.2486772486772486,82.57646491007102,-2.594269522656172,85.1707344327272,,,,,,,89.28050360548292,25.435309914384973,0.6961325966850829,0.6470588235294118,1.5316383123006252,55.0,0.3333333333333333,0,TJS,0.688831974671509
20,25.0,12,12,0.4166666666666667,0.13559322033898305,3.072916666666667,,,0.8333333333333334,0.5169491525423728,1.6120218579234975,142.77452199813783,-12.978020395404887,155.7525423935427,,,,,,,117.97490295245647,63.68754283502188,0.46408839779005523,0.5454545454545454,1.681280626622024,74.0,0.3333333333333333,0,UZS,0.688831974671509
20,25.0,21,21,0.2857142857142857,0.1440677966101695,1.9831932773109242,,,0.7142857142857143,0.5,1.4285714285714286,76.67606604563312,-8.151508733265231,84.82757477889835,,,,,,,101.34181067037066,31.6207816074174,0.8121546961325967,0.8,1.3810334065172958,50.0,0.16666666666666666,0,KGS,0.688831974671509
20,25.0,13,13,0.23076923076923078,0.1864406779661017,1.2377622377622377,,,0.7692307692307693,0.5508474576271186,1.396449704142012,172.22099821718254,43.40759409925216,128.8134041179304,,,,,,,146.15554446768712,52.13330884286882,0.5027624309392265,0.6666666666666666,1.699460529098984,68.0,0.3333333333333333,0,AMD,0.688831974671509
20,25.0,29,29,0.27586206896551724,0.15254237288135594,1.8084291187739463,,,0.5172413793103449,0.4152542372881356,1.2456016889514427,18.017528782211674,-18.204220636461798,36.22174941867347,,,,,,,59.75478019819576,21.831694695460442,1.1215469613259668,0.75,1.0356822556593293,27.0,0.0,0,KZT,0.688831974671509
20,25.0,3,3,0.6666666666666666,0.17829457364341086,3.7391304347826084,,,1.0,0.5581395348837209,1.7916666666666667,87.70506563752667,33.342203091136966,54.36286254638971,,,,,,,56.55569874336205,144.1049091535144,0.1141304347826087,0.0,0.5151515151515151,135.0,0.6666666666666666,1,TJS,0.5262584084669374
20,25.0,25,25,0.24,0.14728682170542637,1.6294736842105262,,,0.76,0.5116279069767442,1.4854545454545454,69.14529401841861,10.345720517709584,58.79957350070903,,,,,,,55.74129870857529,43.066551860747424,0.9510869565217391,0.625,0.8423585934742994,25.0,0.0,1,UZS,0.5262584084669374
20,25.0,7,7,0.2857142857142857,0.16279069767441862,1.7551020408163263,,,0.8571428571428571,0.5348837209302325,1.6024844720496896,124.46997102326853,25.66914672872073,98.8008242945478,,,,,,,63.56933874347437,83.11171326431649,0.266304347826087,0.3333333333333333,0.827677651523691,49.0,0.3333333333333333,1,KGS,0.5262584084669374
20,25.0,1,1,1.0,0.13953488372093023,7.166666666666667,,,1.0,0.6589147286821705,1.5176470588235296,297.53162250090617,51.49644441112181,246.03517808978435,,,,,,,293.31810143499393,117.17537157282187,0.03804347826086957,0.0,,166.0,0.8333333333333334,1,AMD,0.5262584084669374
20,25.0,11,11,0.6363636363636364,0.2248062015503876,2.830721003134796,,,1.0,0.5271317829457365,1.8970588235294117,139.41345614353983,10.733408670057983,128.68004747348186,,,,,,,83.4439454543205,59.04036588812001,0.41847826086956524,0.9,0.6602924800189307,123.0,0.6666666666666666,1,KZT,0.5262584084669374
20,25.0,2,2,0.0,0.1452991452991453,0.0,,,1.0,0.4700854700854701,2.1272727272727274,807.0944100652722,-53.00503542290707,860.0994454881793,,,,,,,632.4520310428838,225.3401820147183,0.07734806629834254,1.0,0.0,165.0,0.8333333333333334,2,TJS,0.4951776459574832
20,25.0,1,1,0.0,0.1111111111111111,0.0,,,1.0,0.41025641025641024,2.4375,779.1563478246654,-133.26289884507412,912.4192466697396,,,,,,,790.0187169490524,1032.8241342389388,0.03867403314917127,0.0,,169.0,0.8333333333333334,2,UZS,0.4951776459574832
20,25.0,1,1,0.0,0.10256410256410256,0.0,,,1.0,0.39316239316239315,2.5434782608695654,721.61812909733,-134.33666686632213,855.9547959636521,,,,,,,815.7621028744355,1046.2292582186694,0.03867403314917127,0.0,,169.0,0.8333333333333334,2,KGS,0.4951776459574832
20,25.0,2,2,0.5,0.10256410256410256,4.875,,,1.0,0.42735042735042733,2.3400000000000003,851.6470296832624,-7.685668238494408,859.3326979217568,,,,,,,647.0606163723137,1185.7733465879837,0.07734806629834254,1.0,0.0,168.0,0.8333333333333334,2,AMD,0.4951776459574832
20,25.0,0,0,,0.1111111111111111,,,,,0.38461538461538464,,,-253.47141149360772,,,,,,,,,,0.0,,,171.0,1.0,2,KZT,0.4951776459574832
20,25.0,1,1,0.0,0.2846153846153846,0.0,,,1.0,0.6230769230769231,1.6049382716049383,651.4031123851427,163.51128752215095,487.8918248629917,,,,,,,255.33250782880046,352.8755892299262,0.03804347826086957,0.0,,165.0,0.8333333333333334,3,TJS,0.524811440670473
20,25.0,13,13,0.23076923076923078,0.25384615384615383,0.9090909090909092,,,0.9230769230769231,0.5307692307692308,1.7391304347826089,273.1197136238697,116.21310466761958,156.90660895625012,,,,,,,162.92560388401586,177.58067580538648,0.4945652173913044,0.5833333333333334,0.8396893026590253,92.0,0.5,3,UZS,0.524811440670473
20,25.0,9,9,0.5555555555555556,0.2846153846153846,1.9519519519519521,,,1.0,0.5769230769230769,1.7333333333333334,343.11412214758207,92.68431984896502,250.42980229861706,,,,,,,234.33950337984606,190.2594805770545,0.3423913043478261,0.75,1.764695390610205,88.0,0.5,3,KGS,0.524811440670473
20,25.0,4,4,0.5,0.26153846153846155,1.9117647058823528,,,1.0,0.6692307692307692,1.4942528735632186,852.068944969812,176.90563882369997,675.1633061461121,,,,,,,615.9280721492571,513.5221334241432,0.15217391304347827,0.3333333333333333,1.1008788109408778,91.0,0.6666666666666666,3,AMD,0.524811440670473
20,25.0,16,16,0.1875,0.2,0.9375,,,0.8125,0.6461538461538462,1.257440476190476,229.36747963666397,165.82739028859348,63.540089348070495,,,,,,,149.03254872570864,79.47752700159162,0.6086956521739131,0.8666666666666667,0.7542397172122455,92.0,0.5,3,KZT,0.524811440670473
20,25.0,0,0,,0.4915254237288136,,,,,0.7627118644067796,,,194.18642689935936,,,,,,,,,,0.0,,,172.0,1.0,4,TJS,0.548305577698733
20,25.0,0,0,,0.5,,,,,0.8389830508474576,,,230.9240759258275,,,,,,,,,,0.0,,,172.0,1.0,4,UZS,0.548305577698733
20,25.0,0,0,,0.5508474576271186,,,,,0.8389830508474576,,,231.7318649254994,,,,,,,,,,0.0,,,172.0,1.0,4,KGS,0.548305577698733
20,25.0,0,0,,0.559322033898305,,,,,0.8389830508474576,,,274.3772909876495,,,,,,,,,,0.0,,,172.0,1.0,4,AMD,0.548305577698733
20,25.0,0,0,,0.4830508474576271,,,,,0.8050847457627118,,,290.11536164792756,,,,,,,,,,0.0,,,172.0,1.0,4,KZT,0.548305577698733
20,25.0,10,10,0.3,0.24031007751937986,1.2483870967741935,,,0.7,0.5426356589147286,1.29,62.28691482104398,-14.369798255992611,76.65671307703658,,,,,,,107.44411072919013,73.15935549620211,0.3804347826086957,0.7777777777777778,0.5320136291119562,135.0,0.6666666666666666,5,TJS,0.682067816925782
20,25.0,19,19,0.10526315789473684,0.13953488372093023,0.7543859649122807,,,0.3157894736842105,0.4728682170542636,0.6678170836928387,-121.06741911376335,-69.49233690529937,-51.57508220846398,,,,,,,30.23078148162991,-66.37184661778919,0.7228260869565217,0.9444444444444444,0.3116206636545929,116.0,0.5,5,UZS,0.682067816925782
20,25.0,14,14,0.14285714285714285,0.20155038759689922,0.7087912087912087,,,0.5,0.5271317829457365,0.9485294117647058,-26.10233754058254,-26.704775666556326,0.6024381259737872,,,,,,,22.42660279495617,-25.85751659056684,0.532608695652174,1.0,0.1963860817699352,134.0,0.6666666666666666,5,KGS,0.682067816925782
20,25.0,18,18,0.1111111111111111,0.17829457364341086,0.6231884057971013,,,0.3333333333333333,0.4263565891472868,0.7818181818181819,-87.95577632686758,-49.59380850488834,-38.36196782197924,,,,,,,36.085923259883934,-56.010355448367754,0.6847826086956522,1.0,0.24513405097588098,120.0,0.5,5,AMD,0.682067816925782
20,25.0,13,13,0.23076923076923078,0.09302325581395349,2.480769230769231,,,0.7692307692307693,0.5193798449612403,1.4810562571756603,86.19687047467224,-23.450077638838618,109.64694811351086,,,,,,,94.18150309751111,56.85487171119266,0.4945652173913044,0.75,0.5133552482890047,120.0,0.5,5,KZT,0.682067816925782
20,25.0,14,14,0.21428571428571427,0.19658119658119658,1.0900621118012421,,,0.6428571428571429,0.5555555555555556,1.1571428571428573,68.40997861409865,16.838282384351277,51.571696229747374,,,,,,,92.60353354606772,9.028374350264963,0.5384615384615384,0.8461538461538461,2.2816462281910943,118.0,0.5,6,TJS,0.7424880220171833
20,25.0,4,4,0.5,0.15384615384615385,3.25,,,0.75,0.5128205128205128,1.4625000000000001,242.99677575740392,-20.683669886704273,263.6804456441082,,,,,,,296.1280079383616,208.31797017282244,0.15384615384615385,0.3333333333333333,1.2589187992916289,149.0,0.6666666666666666,6,UZS,0.7424880220171833
20,25.0,10,10,0.3,0.23931623931623933,1.2535714285714286,,,0.7,0.5726495726495726,1.2223880597014924,98.41810742409207,31.12319280205631,67.29491462203576,,,,,,,130.9913697814986,-14.01389995611846,0.38461538461538464,0.5555555555555556,2.008432478428927,125.0,0.5,6,KGS,0.7424880220171833
20,25.0,6,6,0.5,0.2564102564102564,1.9500000000000002,,,1.0,0.5641025641025641,1.7727272727272727,236.15505945741208,32.11626266314577,204.03879679426632,,,,,,,251.77554342159183,153.96030364093298,0.23076923076923078,0.6,1.6850459698361353,146.0,0.6666666666666666,6,AMD,0.7424880220171833
20,25.0,8,8,0.375,0.26495726495726496,1.4153225806451613,,,0.5,0.5128205128205128,0.9750000000000001,-92.91577240960234,-51.33409444413086,-41.58167796547148,,,,,,,50.731905009813175,-15.132711463349132,0.3076923076923077,0.7142857142857143,1.9736830638684895,127.0,0.5,6,KZT,0.7424880220171833
20,25.0,8,8,0.25,0.29770992366412213,0.8397435897435898,,,0.625,0.6717557251908397,0.9303977272727273,161.47520780289125,95.96472466495561,65.51048313793564,,,,,,,110.65835385057481,55.36089885022576,0.30434782608695654,0.8571428571428571,0.35136418446315326,145.0,0.6666666666666666,7,TJS,0.5608760725238962
20,25.0,3,3,0.3333333333333333,0.31297709923664124,1.065040650406504,,,0.6666666666666666,0.6641221374045801,1.003831417624521,250.00814439509745,93.66515844300025,156.3429859520972,,,,,,,181.40402133545953,109.53710013248705,0.1141304347826087,0.5,0.4,145.0,0.6666666666666666,7,UZS,0.5608760725238962
20,25.0,4,4,0.5,0.3282442748091603,1.5232558139534884,,,1.0,0.7557251908396947,1.323232323232323,349.2928166701065,99.54663906237663,249.74617760772986,,,,,,,239.1197146894375,172.94146199371502,0.15217391304347827,0.6666666666666666,0.3741657386773941,142.0,0.6666666666666666,7,KGS,0.5608760725238962
20,25.0,5,5,0.2,0.31297709923664124,0.6390243902439025,,,0.6,0.6946564885496184,0.8637362637362637,188.27522612084024,96.36585439104611,91.90937172979413,,,,,,,148.01964194450903,3.3291986618537748,0.19021739130434784,0.75,0.40824829046386296,145.0,0.6666666666666666,7,AMD,0.5608760725238962
20,25.0,0,0,,0.16793893129770993,,,,,0.6335877862595419,,,34.71548822943122,,,,,,,,,,0.0,,,180.0,1.0,7,KZT,0.5608760725238962
20,25.0,10,10,0.0,0.19658119658119658,0.0,,,0.2,0.4700854700854701,0.4254545454545455,-253.83494396943178,-112.63640534071882,-141.19853862871295,,,,,,,-35.40072664331983,-254.07054007058537,0.3867403314917127,0.6666666666666666,0.8477912478906586,76.0,0.5,8,TJS,0.6256564117104558
20,25.0,17,17,0.0,0.042735042735042736,0.0,,,0.11764705882352941,0.24786324786324787,0.47464503042596345,-201.3061892509843,-198.85952062411175,-2.446668626872537,,,,,,,-10.444714936430618,-149.2542101289934,0.6574585635359116,0.5625,0.6334307917217433,39.0,0.16666666666666666,8,UZS,0.6256564117104558
20,25.0,23,23,0.043478260869565216,0.02564102564102564,1.6956521739130435,,,0.08695652173913043,0.15384615384615385,0.5652173913043478,-203.4881370825555,-221.43511533665657,17.946978254101055,,,,,,,-5.324513385577268,-137.35532173540986,0.8895027624309392,0.8636363636363636,0.9934888075950615,28.0,0.16666666666666666,8,KGS,0.6256564117104558
20,25.0,17,17,0.0,0.05128205128205128,0.0,,,0.0,0.20512820512820512,0.0,-192.6989437839245,-189.98254467009855,-2.7163991138259576,,,,,,,-26.297413538992355,-134.02811625766657,0.6574585635359116,0.625,0.6959131453829045,39.0,0.16666666666666666,8,AMD,0.6256564117104558
20,25.0,31,31,0.0,0.02564102564102564,0.0,,,0.0,0.1111111111111111,0.0,-269.9849377629522,-215.04473247998948,-54.94020528296272,,,,,,,-40.56279589767142,-151.52587647212823,1.1988950276243093,0.6666666666666666,0.6236095644623235,17.0,0.0,8,KZT,0.6256564117104558
20,25.0,5,5,0.0,0.2,0.0,,,0.6,0.5692307692307692,1.0540540540540542,44.09901965105867,24.64574363935889,19.453276011699778,,,,,,,134.2900885342653,130.79929573821536,0.19021739130434784,0.75,0.9273618495495703,153.0,0.8333333333333334,9,TJS,0.5008702430641759
20,25.0,10,10,0.3,0.2,1.4999999999999998,,,0.8,0.5384615384615384,1.4857142857142858,128.09471972343002,31.661039927311496,96.43367979611853,,,,,,,114.92897559784379,121.31401054229741,0.3804347826086957,0.6666666666666666,2.0237240385919715,134.0,0.6666666666666666,9,UZS,0.5008702430641759
20,25.0,11,11,0.36363636363636365,0.2076923076923077,1.7508417508417509,,,0.7272727272727273,0.5230769230769231,1.3903743315508021,92.23022063398584,-6.366992636140395,98.59721327012623,,,,,,,84.16669695459531,100.51142564499118,0.41847826086956524,0.8,2.1844653141240906,136.0,0.6666666666666666,9,KGS,0.5008702430641759
20,25.0,10,10,0.4,0.23076923076923078,1.7333333333333334,,,0.8,0.5461538461538461,1.4647887323943665,108.3388455123091,3.4633601708443584,104.87548534146475,,,,,,,82.66736399003149,86.04539113725795,0.3804347826086957,0.6666666666666666,2.0273948574607785,135.0,0.6666666666666666,9,AMD,0.5008702430641759
20,25.0,8,8,0.0,0.18461538461538463,0.0,,,0.375,0.6076923076923076,0.6170886075949368,-55.55223338549159,15.864915632713714,-71.41714901820531,,,,,,,42.526021247509256,-17.65769059850625,0.30434782608695654,1.0,0.1924500897298752,158.0,0.8333333333333334,9,KZT,0.5008702430641759
20,25.0,16,16,0.0625,0.20512820512820512,0.3046875,,,0.625,0.5042735042735043,1.239406779661017,48.785596230820126,12.647688147121416,36.13790808369871,,,,,,,101.82630415688966,-16.932322342121395,0.6187845303867403,0.8666666666666667,2.0797886511213903,83.0,0.3333333333333333,10,TJS,0.4525659382902837
20,25.0,14,14,0.42857142857142855,0.2564102564102564,1.6714285714285715,,,0.9285714285714286,0.5470085470085471,1.6975446428571428,160.25030391141323,10.996849225985803,149.2534546854274,,,,,,,160.4306264835007,35.49785326554699,0.5414364640883977,0.8461538461538461,2.028834528674276,83.0,0.3333333333333333,10,UZS,0.4525659382902837
20,25.0,16,16,0.1875,0.23931623931623933,0.7834821428571428,,,0.625,0.5384615384615384,1.1607142857142858,50.979506831625095,5.753419433060342,45.22608739856475,,,,,,,87.71423763628133,-26.370676172044327,0.6187845303867403,0.7333333333333333,1.42498604791117,48.0,0.3333333333333333,10,KGS,0.4525659382902837
20,25.0,18,18,0.2777777777777778,0.24786324786324787,1.1206896551724137,,,0.7222222222222222,0.5641025641025641,1.2803030303030303,108.63194929905711,34.533119178883084,74.09883012017403,,,,,,,105.28021539216813,8.917500763589809,0.6961325966850829,0.7647058823529411,1.380984451598046,45.0,0.0,10,AMD,0.4525659382902837
20,25.0,7,7,0.2857142857142857,0.26495726495726496,1.0783410138248848,,,0.5714285714285714,0.5897435897435898,0.9689440993788819,68.21973483502266,74.19195081286851,-5.972215977845849,,,,,,,217.17596767714122,-102.99593218835983,0.27071823204419887,0.6666666666666666,1.8326631386247585,117.0,0.5,10,KZT,0.4525659382902837
