h,tol_bps,n_events,n_scored,hit_rate,base_rate,lift,lift_ci_lo,lift_ci_hi,hit_mean,base_mean,lift_mean,benefit_fwd_bps,benefit_random_day_bps,benefit_excess_bps,benefit_excess_ci_lo,benefit_excess_ci_hi,benefit_fwd_ci_lo,benefit_fwd_ci_hi,benefit_fwd_block_ci_lo,benefit_fwd_block_ci_hi,benefit_sym_bps,vs_wait5_bps,freq_per_week,clump_share_series,clump_cv_gaps,longest_gap_days,empty_month_share,split,corr,theta
20,25.0,16,16,0.375,0.15254237288135594,2.458333333333333,,,0.8125,0.5338983050847458,1.5218253968253967,118.9018950532262,-2.594269522656172,121.49616457588237,,,,,,,118.36417593040251,50.16628496336863,0.6187845303867403,0.4666666666666667,1.5697927741915447,71.0,0.16666666666666666,0,TJS,0.9416666666666667
20,25.0,15,15,0.2,0.13559322033898305,1.475,,,0.6666666666666666,0.5169491525423728,1.289617486338798,78.61725860006345,-12.978020395404887,91.59527899546833,,,,,,,108.6616805859685,43.71667390170364,0.580110497237569,0.5714285714285714,1.4237597784463278,65.0,0.16666666666666666,0,UZS,0.9416666666666667
20,25.0,12,12,0.4166666666666667,0.1440677966101695,2.892156862745098,,,0.9166666666666666,0.5,1.8333333333333333,158.7593458353642,-8.151508733265231,166.91085456862942,,,,,,,164.71046969374274,73.10128052467428,0.46408839779005523,0.5454545454545454,1.5722721161347175,84.0,0.3333333333333333,0,KGS,0.9416666666666667
20,25.0,9,9,0.1111111111111111,0.1864406779661017,0.5959595959595959,,,1.0,0.5508474576271186,1.8153846153846154,216.2039779302578,43.40759409925216,172.79638383100564,,,,,,,185.26587960913702,94.0099005445764,0.34806629834254144,0.25,1.4121199808219862,86.0,0.3333333333333333,0,AMD,0.9416666666666667
20,25.0,18,18,0.2222222222222222,0.15254237288135594,1.45679012345679,,,0.3333333333333333,0.4152542372881356,0.8027210884353742,-7.416920874388558,-18.204220636461798,10.78729976207324,,,,,,,62.18455048432085,4.455415279720116,0.6961325966850829,0.7647058823529411,1.5289051705086758,63.0,0.3333333333333333,0,KZT,0.9416666666666667
20,25.0,2,2,0.0,0.17829457364341086,0.0,,,1.0,0.5581395348837209,1.7916666666666667,134.7099171162447,33.342203091136966,101.36771402510773,,,,,,,164.40946159804736,30.336538783331534,0.07608695652173914,0.0,0.0,109.0,0.8333333333333334,1,TJS,0.9833333333333333
20,25.0,7,7,0.0,0.14728682170542637,0.0,,,0.7142857142857143,0.5116279069767442,1.396103896103896,12.43374434174359,10.345720517709584,2.088023824034007,,,,,,,100.13809389835205,-30.41284398509766,0.266304347826087,0.5,1.1811273125260722,77.0,0.6666666666666666,1,UZS,0.9833333333333333
20,25.0,5,5,0.0,0.16279069767441862,0.0,,,0.6,0.5348837209302325,1.1217391304347826,18.258347876418675,25.66914672872073,-7.4107988523020545,,,,,,,95.7663964210611,-50.123225832895635,0.19021739130434784,1.0,0.2,102.0,0.8333333333333334,1,KGS,0.9833333333333333
20,25.0,0,0,,0.13953488372093023,,,,,0.6589147286821705,,,51.49644441112181,,,,,,,,,,0.0,,,182.0,1.0,1,AMD,0.9833333333333333
20,25.0,4,4,0.0,0.2248062015503876,0.0,,,0.5,0.5271317829457365,0.9485294117647058,2.9279265288303975,10.733408670057983,-7.805482141227586,,,,,,,101.44655113991763,-52.176453948363786,0.15217391304347827,0.6666666666666666,0.7071067811865476,106.0,0.8333333333333334,1,KZT,0.9833333333333333
20,25.0,8,8,0.0,0.1452991452991453,0.0,,,0.25,0.4700854700854701,0.5318181818181819,-357.9712071520158,-53.00503542290707,-304.96617172910874,,,,,,,583.6706774223588,-236.68691602495124,0.30939226519337015,0.5714285714285714,0.8600261451922268,87.0,0.6666666666666666,2,TJS,0.9916666666666667
20,25.0,9,9,0.1111111111111111,0.1111111111111111,1.0,,,0.3333333333333333,0.41025641025641024,0.8125,-264.0486470486747,-133.26289884507412,-130.78574820360058,,,,,,,445.74082559372386,-77.89003975577741,0.34806629834254144,0.625,1.1311920610053883,106.0,0.5,2,UZS,0.9916666666666667
20,25.0,6,6,0.0,0.10256410256410256,0.0,,,0.6666666666666666,0.39316239316239315,1.6956521739130435,279.0380139184197,-134.33666686632213,413.3746807847418,,,,,,,811.8778849937839,684.7044320382553,0.23204419889502761,0.2,0.7363149891952556,88.0,0.5,2,KGS,0.9916666666666667
20,25.0,5,5,0.0,0.10256410256410256,0.0,,,0.4,0.42735042735042733,0.936,-69.09921800412235,-7.685668238494408,-61.41354976562794,,,,,,,649.4170701662556,-85.27158225731515,0.19337016574585636,1.0,0.2,115.0,0.8333333333333334,2,AMD,0.9916666666666667
20,25.0,13,13,0.07692307692307693,0.1111111111111111,0.6923076923076924,,,0.3076923076923077,0.38461538461538464,0.8,-245.62106892119274,-253.47141149360772,7.850342572414974,,,,,,,483.7291315496662,-85.63558662565151,0.5027624309392265,0.6666666666666666,0.8544899527716416,88.0,0.5,2,KZT,0.9916666666666667
20,25.0,0,0,,0.2846153846153846,,,,,0.6230769230769231,,,163.51128752215095,,,,,,,,,,0.0,,,182.0,1.0,3,TJS,0.9916666666666667
20,25.0,0,0,,0.25384615384615383,,,,,0.5307692307692308,,,116.21310466761958,,,,,,,,,,0.0,,,182.0,1.0,3,UZS,0.9916666666666667
20,25.0,0,0,,0.2846153846153846,,,,,0.5769230769230769,,,92.68431984896502,,,,,,,,,,0.0,,,182.0,1.0,3,KGS,0.9916666666666667
20,25.0,0,0,,0.26153846153846155,,,,,0.6692307692307692,,,176.90563882369997,,,,,,,,,,0.0,,,182.0,1.0,3,AMD,0.9916666666666667
20,25.0,0,0,,0.2,,,,,0.6461538461538462,,,165.82739028859348,,,,,,,,,,0.0,,,182.0,1.0,3,KZT,0.9916666666666667
20,25.0,0,0,,0.4915254237288136,,,,,0.7627118644067796,,,194.18642689935936,,,,,,,,,,0.0,,,172.0,1.0,4,TJS,0.9916666666666667
20,25.0,0,0,,0.5,,,,,0.8389830508474576,,,230.9240759258275,,,,,,,,,,0.0,,,172.0,1.0,4,UZS,0.9916666666666667
20,25.0,0,0,,0.5508474576271186,,,,,0.8389830508474576,,,231.7318649254994,,,,,,,,,,0.0,,,172.0,1.0,4,KGS,0.9916666666666667
20,25.0,0,0,,0.559322033898305,,,,,0.8389830508474576,,,274.3772909876495,,,,,,,,,,0.0,,,172.0,1.0,4,AMD,0.9916666666666667
20,25.0,0,0,,0.4830508474576271,,,,,0.8050847457627118,,,290.11536164792756,,,,,,,,,,0.0,,,172.0,1.0,4,KZT,0.9916666666666667
20,25.0,8,8,0.375,0.24031007751937986,1.5604838709677418,,,0.75,0.5426356589147286,1.3821428571428573,82.10014493668302,-14.369798255992611,96.46994319267563,,,,,,,120.34421694257989,115.16174211296929,0.30434782608695654,0.7142857142857143,0.5669467095138409,140.0,0.6666666666666666,5,TJS,0.8166666666666667
20,25.0,11,11,0.18181818181818182,0.13953488372093023,1.303030303030303,,,0.5454545454545454,0.4728682170542636,1.1535022354694484,-9.843737448443205,-69.49233690529937,59.64859945685616,,,,,,,72.87776259342948,6.986179995268111,0.41847826086956524,0.7,0.6218671481916375,134.0,0.6666666666666666,5,UZS,0.8166666666666667
20,25.0,9,9,0.2222222222222222,0.20155038759689922,1.1025641025641024,,,0.6666666666666666,0.5271317829457365,1.264705882352941,65.27934356067034,-26.704775666556326,91.98411922722667,,,,,,,116.22956017171916,81.49816668022922,0.3423913043478261,0.75,0.5925462944877059,136.0,0.6666666666666666,5,KGS,0.8166666666666667
20,25.0,11,11,0.2727272727272727,0.17829457364341086,1.5296442687747034,,,0.6363636363636364,0.4263565891472868,1.4925619834710744,19.477849575196224,-49.59380850488834,69.07165808008456,,,,,,,78.94363089991928,35.158804806003225,0.41847826086956524,0.7,0.619657184267695,135.0,0.6666666666666666,5,AMD,0.8166666666666667
20,25.0,5,5,0.4,0.09302325581395349,4.300000000000001,,,1.0,0.5193798449612403,1.925373134328358,233.76805200400423,-23.450077638838618,257.2181296428428,,,,,,,216.98861213292543,140.60174809894676,0.19021739130434784,1.0,0.15745916432444337,135.0,0.8333333333333334,5,KZT,0.8166666666666667
20,25.0,8,8,0.5,0.19658119658119658,2.5434782608695654,,,0.875,0.5555555555555556,1.575,167.99310349067855,16.838282384351277,151.15482110632726,,,,,,,179.56079214271227,94.2537015528587,0.3076923076923077,0.7142857142857143,1.998537476952491,145.0,0.6666666666666666,6,TJS,0.810833333333333
20,25.0,23,23,0.2608695652173913,0.15384615384615385,1.6956521739130432,,,0.4782608695652174,0.5128205128205128,0.932608695652174,4.7491444205864335,-20.683669886704273,25.432814307290705,,,,,,,88.26290001103628,-14.09619096141756,0.8846153846153846,0.9090909090909091,1.7080926029535546,61.0,0.3333333333333333,6,UZS,0.810833333333333
20,25.0,10,10,0.4,0.23931623931623933,1.6714285714285715,,,0.9,0.5726495726495726,1.5716417910447762,178.37425709016776,31.12319280205631,147.25106428811145,,,,,,,184.493882298679,85.37336629963733,0.38461538461538464,0.5555555555555556,1.8526433371249775,119.0,0.5,6,KGS,0.810833333333333
20,25.0,7,7,0.5714285714285714,0.2564102564102564,2.2285714285714286,,,0.8571428571428571,0.5641025641025641,1.5194805194805194,254.22972617489967,32.11626266314577,222.1134635117539,,,,,,,286.950444035754,161.74892154643837,0.2692307692307692,0.6666666666666666,1.8640565963320217,148.0,0.6666666666666666,6,AMD,0.810833333333333
20,25.0,10,10,0.3,0.26495726495726496,1.1322580645161289,,,0.6,0.5128205128205128,1.1700000000000002,-55.47565792117469,-51.33409444413086,-4.1415634770438245,,,,,,,131.32999152384883,-80.38194376021836,0.38461538461538464,0.7777777777777778,2.2101227326868162,135.0,0.6666666666666666,6,KZT,0.810833333333333
20,25.0,4,4,0.25,0.29770992366412213,0.8397435897435898,,,1.0,0.6717557251908397,1.4886363636363635,337.27177335186263,95.96472466495561,241.30704868690702,,,,,,,241.35565381246562,139.73502300270167,0.15217391304347827,1.0,0.1767766952966369,145.0,0.6666666666666666,7,TJS,0.925
20,25.0,8,8,0.125,0.31297709923664124,0.399390243902439,,,0.75,0.6641221374045801,1.1293103448275863,166.18115559035445,93.66515844300025,72.5159971473542,,,,,,,127.24717083848215,126.32793685902685,0.30434782608695654,0.7142857142857143,0.49254801826406525,144.0,0.6666666666666666,7,UZS,0.925
20,25.0,1,1,1.0,0.3282442748091603,3.046511627906977,,,1.0,0.7557251908396947,1.323232323232323,484.6756063108071,99.54663906237663,385.12896724843046,,,,,,,359.6258679346631,477.38893420607553,0.03804347826086957,0.0,,145.0,0.8333333333333334,7,KGS,0.925
20,25.0,4,4,0.25,0.31297709923664124,0.798780487804878,,,1.0,0.6946564885496184,1.4395604395604396,336.93599988784905,96.36585439104611,240.57014549680292,,,,,,,253.14815140484114,104.13412838915475,0.15217391304347827,1.0,0.1767766952966369,145.0,0.6666666666666666,7,AMD,0.925
20,25.0,11,11,0.0,0.16793893129770993,0.0,,,0.45454545454545453,0.6335877862595419,0.7174151150054765,54.66172734282454,34.71548822943122,19.946239113393318,,,,,,,124.45205904014796,-3.682090546505947,0.41847826086956524,1.0,0.2,145.0,0.6666666666666666,7,KZT,0.925
20,25.0,12,12,0.16666666666666666,0.19658119658119658,0.8478260869565217,,,0.5,0.4700854700854701,1.0636363636363637,-15.407007304301672,-112.63640534071882,97.22939803641715,,,,,,,227.66981414580889,8.998199162425143,0.46408839779005523,0.6363636363636364,0.6775184394932195,70.0,0.5,8,TJS,0.9666666666666667
20,25.0,22,22,0.13636363636363635,0.042735042735042736,3.1909090909090905,,,0.4090909090909091,0.24786324786324787,1.6504702194357368,-61.39779050548346,-198.85952062411175,137.46173011862828,,,,,,,140.37177723226404,-20.06151442641542,0.8508287292817679,0.6666666666666666,0.594902903859593,35.0,0.16666666666666666,8,UZS,0.9666666666666667
20,25.0,27,27,0.07407407407407407,0.02564102564102564,2.888888888888889,,,0.2962962962962963,0.15384615384615385,1.9259259259259258,-89.54495238917826,-221.43511533665657,131.8901629474783,,,,,,,122.43390953815309,-34.224832687207154,1.0441988950276242,0.7692307692307693,0.7651182151116053,35.0,0.16666666666666666,8,KGS,0.9666666666666667
