date,corridor,indicator,indicator_label,scenario,direction,strength,speed,split,rate,params,facts,decision,push_scenario
2025-02-27,KGS,reversal,"reversal(max_days_since_min=5,rearm=5,rise_bps=20,window=120)",WINDOW_CLOSING,up,1.0,slow,8,1.00282,"{""window"": 120, ""rise_bps"": 20, ""max_days_since_min"": 5, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 21, ""_score"": 1.8525}","{""rise_pct"": 2.0588444824392704, ""min_rate"": 0.98259, ""days_since_min"": 1.0, ""window"": 120.0}",cooldown,
2025-03-10,KGS,ml_localmin,"ml_localmin(fp_cost=3.0,gate_pct=0.2,gate_window=120,h=10,min_pos_rate=0.25,rearm=5,seed=0,tol_bps=10.0)",BUY_NOW,down,0.017646923745356407,medium,8,1.01072,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0044, ""_fitted"": true, ""_pos_rate_val"": 0.6}","{""proba"": 0.017646923745356407, ""pct_rank"": 0.058333333333333334, ""window"": 120.0}",sent,BUY_NOW
2025-03-11,KGS,level,"level(pct=0.05,rearm=3,stall_days=3,window=250)",BUY_NOW,down,0.6000000000000001,medium,8,0.98991,"{""window"": 250, ""pct"": 0.05, ""stall_days"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 8, ""_score"": 1.5234}","{""pct_rank"": 0.02, ""window"": 250.0, ""days_since_min"": 182.0}",cooldown,
2025-03-14,KGS,level,"level(pct=0.05,rearm=3,stall_days=3,window=250)",BUY_NOW,down,0.84,medium,8,0.9785,"{""window"": 250, ""pct"": 0.05, ""stall_days"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 8, ""_score"": 1.5234}","{""pct_rank"": 0.008, ""window"": 250.0, ""days_since_min"": 185.0}",sent,BUY_NOW
2025-03-17,KGS,ml_localmin,"ml_localmin(fp_cost=3.0,gate_pct=0.2,gate_window=120,h=10,min_pos_rate=0.25,rearm=5,seed=0,tol_bps=10.0)",BUY_NOW,down,0.09142531082413634,medium,8,0.96464,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0044, ""_fitted"": true, ""_pos_rate_val"": 0.6}","{""proba"": 0.09142531082413634, ""pct_rank"": 0.008333333333333333, ""window"": 120.0}",cooldown,
2025-03-18,KGS,dip_vs_trend,"dip_vs_trend(pct=0.05,rearm=5,span=20,window=250)",BUY_NOW,down,0.28000000000000014,medium,8,0.93664,"{""span"": 20, ""window"": 250, ""pct"": 0.05, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 12, ""_score"": 1.3925}","{""dev_pct"": -6.435412374352245, ""pct_rank"": 0.036, ""window"": 250.0, ""span"": 20.0}",cooldown,
2025-03-19,KGS,reversal,"reversal(max_days_since_min=5,rearm=5,rise_bps=20,window=120)",WINDOW_CLOSING,up,1.0,slow,8,0.96775,"{""window"": 120, ""rise_bps"": 20, ""max_days_since_min"": 5, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 21, ""_score"": 1.8525}","{""rise_pct"": 3.3214468739323433, ""min_rate"": 0.93664, ""days_since_min"": 1.0, ""window"": 120.0}",cooldown,
2025-03-21,KGS,level,"level(pct=0.05,rearm=3,stall_days=3,window=250)",BUY_NOW,down,0.20000000000000007,medium,8,0.98527,"{""window"": 250, ""pct"": 0.05, ""stall_days"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 8, ""_score"": 1.5234}","{""pct_rank"": 0.04, ""window"": 250.0, ""days_since_min"": 3.0}",sent,BUY_NOW
2025-03-24,KGS,ml_localmin,"ml_localmin(fp_cost=3.0,gate_pct=0.2,gate_window=120,h=10,min_pos_rate=0.25,rearm=5,seed=0,tol_bps=10.0)",BUY_NOW,down,0.01067942241241339,medium,8,0.96751,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0044, ""_fitted"": true, ""_pos_rate_val"": 0.6}","{""proba"": 0.01067942241241339, ""pct_rank"": 0.025, ""window"": 120.0}",cooldown,
2025-03-24,KGS,seasonality,"seasonality(from_day=24,min_share=0.5,min_years=3,rearm=20)",BUY_NOW,down,0.5,slow,8,0.96751,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 8, ""_score"": 1.0962}","{""k_years"": 5.0, ""n_years"": 10.0, ""target_month"": 4.0}",thinned,
