indicator,blocks,events_latest,events_variant,lift_latest,lift_variant,diff_lift,diff_lift_ci_lo,diff_lift_ci_hi,benefit_latest,benefit_variant,diff_benefit,diff_benefit_ci_lo,diff_benefit_ci_hi,blocks_by_window,diff_lift_ci_lo_by_window,diff_lift_ci_hi_by_window,diff_benefit_ci_lo_by_window,diff_benefit_ci_hi_by_window,verdict_lift,verdict_lift_by_window,verdict_benefit,verdict_benefit_by_window
dip_vs_trend,45,496,496,1.0022315287028014,1.0022315287028014,0.0,0.0,0.0,-31.782636922024636,-31.782636922024636,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,разницы нет,разницы нет,разницы нет,разницы нет
level,45,623,593,1.1069629735349202,1.1149605400689881,0.007997566534067913,-0.02168349747091587,0.045140823619209604,43.976917209123506,48.149065595556145,4.172148386432639,-2.4242157374454223,11.800780484852934,10,-0.020037100068934714,0.04501356379045418,-2.9913236087205552,9.740456237916732,разницы нет,разницы нет,разницы нет,разницы нет
ml_localmin,45,272,272,1.1558207648258547,1.1558207648258547,0.0,0.0,0.0,36.98792116450045,36.98792116450045,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,разницы нет,разницы нет,разницы нет,разницы нет
momentum,55,988,607,0.9804468066353104,0.979313228787639,-0.0011335778476713188,-0.04999383769209852,0.049593824253328825,-6.443570074061485,-7.971275391083426,-1.5277053170219412,-20.903065707369755,15.112790390641184,11,-0.04916591889478638,0.05406338887792145,-30.285275112349787,20.889215258146972,разницы нет,разницы нет,разницы нет,разницы нет
reversal,48,525,520,1.0774007002126214,1.0639996647905154,-0.013401035422105911,-0.04224791332496609,0.0,-9.11381156773621,-10.98174950725247,-1.8679379395162599,-5.967061018411368,0.0,10,-0.037689006949156764,0.0,-5.701111020386531,0.0,разницы нет,разницы нет,разницы нет,разницы нет
seasonality,55,134,138,1.0311448924491056,1.1655582419878259,0.1344133495387203,0.06413689445852121,0.20908661774961176,43.5513928125129,70.60191554147862,27.050522728965717,5.972645990732758,49.77639264270799,11,0.06774011735767295,0.20409994538979445,-1.6427172174017144,58.47647425408502,вариант,вариант,вариант,разницы нет
all,55,3038,2626,1.0408607511577708,1.0573367932248154,0.01647604206704467,-0.002022456846364823,0.035386746683605586,5.391387226907937,8.3941024296077,3.002715202699764,-3.486099427908998,8.829671342614828,11,-0.006158863427128885,0.040973698704626374,-7.239177298766366,11.684856864369499,разницы нет,разницы нет,разницы нет,разницы нет
