corridor,scenario,windows,pushes,hit_mean_pooled,base_mean_pooled,lift_mean_median,lift_min_median,benefit_excess_median_bps,benefit_fwd_median_bps,freq_per_week_scenario_median,lift_mean_pooled
AMD,BUY_NOW,7,102,0.6039603960396039,0.5366470290660594,1.1837299391256226,1.8352758352758354,13.794360782420181,39.564097233056934,0.4972677595628415,1.1254332239399363
AMD,WINDOW_CLOSING,2,8,0.625,0.5393628831624444,1.0487267600669663,1.0487267600669663,45.078003871030816,75.59026885303795,0.15300546448087432,1.1587745829587677
CNY,BUY_NOW,3,111,0.5855855855855856,0.5588055189955821,1.0848082595870208,0.7805776774040175,-14.994659953208052,0.42493027186724963,1.6243093922651934,1.0479237689673127
CNY,WINDOW_CLOSING,3,8,0.5,0.44509525965088137,2.038175046554935,2.038175046554935,-38.56711293766188,-23.14752271258658,0.07608695652173914,1.123355032790473
KZT,BUY_NOW,8,116,0.5701754385964912,0.5935105302777446,0.9709864414401204,0.9508956508956509,-31.50638850757029,-2.7608053395976757,0.32597730138713743,0.9606829357006804
KZT,WINDOW_CLOSING,2,9,0.4444444444444444,0.5614993070590565,1.0779090733466417,1.0779090733466417,262.6513352748572,385.7745854451209,0.17223623371164354,0.7915315991613492
