scenario,blocks,events_latest,events_variant,lift_latest,lift_variant,diff_lift,diff_lift_ci_lo,diff_lift_ci_hi,benefit_latest,benefit_variant,diff_benefit,diff_benefit_ci_lo,diff_benefit_ci_hi,blocks_by_window,diff_lift_ci_lo_by_window,diff_lift_ci_hi_by_window,diff_benefit_ci_lo_by_window,diff_benefit_ci_hi_by_window,verdict_lift,verdict_lift_by_window,verdict_benefit,verdict_benefit_by_window
BUY_NOW,55,645,865,1.0408172315365805,0.9937612770473582,-0.047055954489222285,-0.09190162088260112,-0.00823054690247354,34.25731206598712,15.40767643028627,-18.849635635700853,-30.1278996618776,-9.016788968727077,11,-0.0842874289244442,-0.010539809380027736,-32.241807318884874,-7.706057063648634,latest,latest,latest,latest
WINDOW_CLOSING,22,90,69,1.106607938706009,1.0588961290842616,-0.04771180962174748,-0.15150904225660958,0.039677692403225134,-26.552353629577343,-39.86188409876608,-13.30953046918874,-57.8339008831966,19.006215280699145,10,-0.24868904338722295,0.024825375920090372,-93.09600837861822,25.06390565369633,разницы нет,разницы нет,разницы нет,разницы нет
all,55,735,934,1.0474663409853064,0.9979641077267638,-0.04950223325854264,-0.0918820181494817,-0.011348493487946846,26.811230552244535,11.32459326486377,-15.486637287380765,-25.47116765904345,-6.887845735152088,11,-0.08499360118979381,-0.01451747702204226,-27.8592961054119,-6.373725089253184,latest,latest,latest,latest
