date,corridor,indicator,indicator_label,scenario,direction,strength,speed,split,rate,params,facts,decision,push_scenario
2025-02-25,KGS,level,"level(pct=0.15,rearm=3,stall_days=3,window=250)",BUY_NOW,down,0.8933333333333333,medium,8,0.99065,"{""window"": 250, ""pct"": 0.15, ""stall_days"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 35, ""_score"": 1.3347}","{""pct_rank"": 0.016, ""window"": 250.0, ""days_since_min"": 172.0}",muted,
2025-02-25,KGS,ml_localmin,"ml_localmin(fp_cost=3.0,gate_pct=0.2,gate_window=120,h=10,min_pos_rate=0.25,rearm=5,seed=0,tol_bps=10.0)",BUY_NOW,down,0.6261372344281132,medium,8,0.99065,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0008, ""_fitted"": true, ""_pos_rate_val"": 0.96}","{""proba"": 0.6261372344281132, ""pct_rank"": 0.008333333333333333, ""window"": 120.0}",cooldown,
2025-02-27,KGS,dip_vs_trend,"dip_vs_trend(pct=0.2,rearm=3,span=80,window=120)",BUY_NOW,down,0.8333333333333334,medium,8,1.00282,"{""span"": 80, ""window"": 120, ""pct"": 0.2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 8, ""_score"": 1.2485}","{""dev_pct"": -11.915742781619098, ""pct_rank"": 0.03333333333333333, ""window"": 120.0, ""span"": 80.0}",muted,
2025-02-27,KGS,reversal,"reversal(max_days_since_min=20,rearm=3,rise_bps=20,window=60)",WINDOW_CLOSING,up,1.0,slow,8,1.00282,"{""window"": 60, ""rise_bps"": 20, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.0545}","{""rise_pct"": 2.0588444824392704, ""min_rate"": 0.98259, ""days_since_min"": 1.0, ""window"": 60.0}",muted,
2025-02-28,KGS,level,"level(pct=0.15,rearm=3,stall_days=3,window=250)",BUY_NOW,down,0.5466666666666666,medium,8,1.00924,"{""window"": 250, ""pct"": 0.15, ""stall_days"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 35, ""_score"": 1.3347}","{""pct_rank"": 0.068, ""window"": 250.0, ""days_since_min"": 175.0}",muted,
2025-03-04,KGS,dip_vs_trend,"dip_vs_trend(pct=0.2,rearm=3,span=80,window=120)",BUY_NOW,down,0.5833333333333334,medium,8,1.02056,"{""span"": 80, ""window"": 120, ""pct"": 0.2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 8, ""_score"": 1.2485}","{""dev_pct"": -10.014448202439274, ""pct_rank"": 0.08333333333333333, ""window"": 120.0, ""span"": 80.0}",muted,
2025-03-04,KGS,ml_localmin,"ml_localmin(fp_cost=3.0,gate_pct=0.2,gate_window=120,h=10,min_pos_rate=0.25,rearm=5,seed=0,tol_bps=10.0)",BUY_NOW,down,0.01278846884492491,medium,8,1.02056,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0008, ""_fitted"": true, ""_pos_rate_val"": 0.96}","{""proba"": 0.01278846884492491, ""pct_rank"": 0.06666666666666667, ""window"": 120.0}",sent,BUY_NOW
2025-03-04,KGS,reversal,"reversal(max_days_since_min=20,rearm=3,rise_bps=20,window=60)",WINDOW_CLOSING,up,1.0,slow,8,1.02056,"{""window"": 60, ""rise_bps"": 20, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.0545}","{""rise_pct"": 3.864277063678645, ""min_rate"": 0.98259, ""days_since_min"": 4.0, ""window"": 60.0}",muted,
2025-03-07,KGS,dip_vs_trend,"dip_vs_trend(pct=0.2,rearm=3,span=80,window=120)",BUY_NOW,down,0.5,medium,8,1.01928,"{""span"": 80, ""window"": 120, ""pct"": 0.2, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 8, ""_score"": 1.2485}","{""dev_pct"": -9.785296653148501, ""pct_rank"": 0.1, ""window"": 120.0, ""span"": 80.0}",muted,
2025-03-07,KGS,reversal,"reversal(max_days_since_min=20,rearm=3,rise_bps=20,window=60)",WINDOW_CLOSING,up,1.0,slow,8,1.01928,"{""window"": 60, ""rise_bps"": 20, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.0545}","{""rise_pct"": 3.7340090984032015, ""min_rate"": 0.98259, ""days_since_min"": 7.0, ""window"": 60.0}",muted,
