scenario,blocks,events_latest,events_variant,lift_latest,lift_variant,diff_lift,diff_lift_ci_lo,diff_lift_ci_hi,benefit_latest,benefit_variant,diff_benefit,diff_benefit_ci_lo,diff_benefit_ci_hi,blocks_by_window,diff_lift_ci_lo_by_window,diff_lift_ci_hi_by_window,diff_benefit_ci_lo_by_window,diff_benefit_ci_hi_by_window,verdict_lift,verdict_lift_by_window,verdict_benefit,verdict_benefit_by_window
BUY_NOW,55,645,654,1.0408172315365805,1.0530245269530127,0.012207295416432284,-0.017421897486157217,0.0393099954783501,34.25731206598712,37.93652897141148,3.6792169054243544,0.6370089983673052,7.263874888592826,11,-0.007518105606991898,0.03861175815909823,-0.2241892328131555,8.406831856713387,разницы нет,разницы нет,вариант,разницы нет
WINDOW_CLOSING,22,90,87,1.106607938706009,1.0729228751211684,-0.03368506358484069,-0.11486426176681298,0.014638888034896515,-26.552353629577343,-34.609825131311595,-8.057471501734252,-21.43041329889824,0.0,10,-0.15112639871874572,0.017463470369855214,-27.10947703582487,0.11644350992524986,разницы нет,разницы нет,разницы нет,разницы нет
all,55,735,741,1.0474663409853064,1.0549861261495768,0.007519785164270321,-0.021483791947179427,0.03309815134551733,26.811230552244535,29.41894083789338,2.607710285648846,0.3625621375620356,5.117659948909527,11,-0.013227285540320863,0.032126743955703134,-0.40747413346887856,6.352348240998946,разницы нет,разницы нет,вариант,разницы нет
