indicator,blocks,events_latest,events_variant,lift_latest,lift_variant,diff_lift,diff_lift_ci_lo,diff_lift_ci_hi,benefit_latest,benefit_variant,diff_benefit,diff_benefit_ci_lo,diff_benefit_ci_hi,blocks_by_window,diff_lift_ci_lo_by_window,diff_lift_ci_hi_by_window,diff_benefit_ci_lo_by_window,diff_benefit_ci_hi_by_window,verdict_lift,verdict_lift_by_window,verdict_benefit,verdict_benefit_by_window
dip_vs_trend,45,496,496,1.0022315287028014,1.0022315287028014,0.0,0.0,0.0,-31.782636922024636,-31.782636922024636,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,разницы нет,разницы нет,разницы нет,разницы нет
level,45,623,623,1.1069629735349202,1.1069629735349202,0.0,0.0,0.0,43.976917209123506,43.976917209123506,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,разницы нет,разницы нет,разницы нет,разницы нет
ml_localmin,46,272,297,1.1558207648258547,1.1682039918002378,0.0123832269743831,-0.06407381748636289,0.08302333358681481,36.987921164500456,36.323978754048355,-0.6639424104521012,-16.980133390769346,13.094328154185444,10,-0.057559465410445855,0.09527735629914127,-14.825142586211044,14.968773699871932,разницы нет,разницы нет,разницы нет,разницы нет
momentum,55,988,988,0.9804468066353104,0.9804468066353104,0.0,0.0,0.0,-6.443570074061485,-6.443570074061485,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,разницы нет,разницы нет,разницы нет,разницы нет
reversal,48,525,525,1.0774007002126214,1.0774007002126214,0.0,0.0,0.0,-9.11381156773621,-9.11381156773621,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,разницы нет,разницы нет,разницы нет,разницы нет
seasonality,55,134,134,1.0311448924491056,1.0311448924491056,0.0,0.0,0.0,43.5513928125129,43.5513928125129,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,разницы нет,разницы нет,разницы нет,разницы нет
all,55,3038,3063,1.0408607511577708,1.042910389350253,0.0020496381924821616,-0.0046904052236190425,0.00822392045323403,5.391387226907937,5.584897658685783,0.19351043177784621,-1.2298103015540303,1.3764729230508854,11,-0.0043827475187125705,0.008601428751597667,-1.114832141318495,1.422304514526311,разницы нет,разницы нет,разницы нет,разницы нет
