corridor,scenario,windows,pushes,hit_mean_pooled,base_mean_pooled,lift_mean_median,lift_min_median,benefit_excess_median_bps,benefit_fwd_median_bps,freq_per_week_scenario_median,lift_mean_pooled
AMD,BUY_NOW,11,112,0.625,0.5222757602428737,1.2793388429752066,0.9492900608519269,35.16145883001534,60.660859427536494,0.42541436464088395,1.1966858268692318
AMD,WINDOW_CLOSING,9,36,0.5,0.3931377834476604,1.0636363636363637,1.0636363636363637,31.543363865812772,52.159738278145795,0.07734806629834254,1.2718187390059559
KGS,BUY_NOW,11,133,0.5112781954887218,0.4825990358023856,1.092436974789916,1.0959752321981424,17.23040335796897,88.03149927601727,0.46408839779005523,1.0594264753112348
KGS,WINDOW_CLOSING,3,14,0.2857142857142857,0.4059079469997878,0.6964285714285714,0.6964285714285714,-26.2086307601258,-41.066566971078124,0.19021739130434784,0.703889361679423
KZT,BUY_NOW,11,170,0.5176470588235295,0.5066268685722803,1.1375,1.1794354838709677,21.17641122285128,34.24925813026982,0.6187845303867403,1.0217520840975234
KZT,WINDOW_CLOSING,4,12,0.3333333333333333,0.45223790465217345,0.803968253968254,0.803968253968254,-186.34395708606655,-112.53237226000071,0.11507626711506125,0.7370751763714004
TJS,BUY_NOW,11,165,0.5393939393939394,0.5494973727025169,0.9915254237288136,0.8125,4.317094400265823,37.65929749140279,0.6187845303867403,0.9816133182604911
TJS,WINDOW_CLOSING,3,10,0.6,0.4340798911157603,1.4047619047619047,1.4047619047619047,23.949224922834446,21.354955400178273,0.07608695652173914,1.3822340363608139
UZS,BUY_NOW,11,126,0.5,0.4868450837399456,1.074681238615665,1.0,26.144566455909526,16.991844912986515,0.38461538461538464,1.0270207437630843
UZS,WINDOW_CLOSING,3,9,0.6666666666666666,0.40026749407908263,1.5636363636363637,1.5636363636363637,129.06683353169367,116.08881313628878,0.11602209944751381,1.665552852850325
