indicator,corridor,split,window,scenario,speed,h,tol_bps,n_events,n_scored,hit_rate,base_rate,lift,lift_ci_lo,lift_ci_hi,hit_mean,base_mean,lift_mean,benefit_fwd_bps,benefit_random_day_bps,benefit_excess_bps,benefit_excess_ci_lo,benefit_excess_ci_hi,benefit_fwd_ci_lo,benefit_fwd_ci_hi,benefit_fwd_block_ci_lo,benefit_fwd_block_ci_hi,benefit_sym_bps,vs_wait5_bps,freq_per_week,clump_share_series,clump_cv_gaps,longest_gap_days,empty_month_share,hit_mean_trunc,base_mean_trunc,n_scored_trunc,lift_mean_trunc,benefit_excess_trunc,base_mean_month_trunc,benefit_excess_month_trunc
dip_vs_trend,TJS,2,2022-01…2022-06,BUY_NOW,medium,1,0.0,8,8,0.375,0.47863247863247865,0.7834821428571428,0.0,1.5669642857142856,0.375,0.47863247863247865,0.7834821428571428,39.391664057891205,-14.273040468855912,53.664704526747116,-202.227811474823,314.171652278312,-216.50085194367892,299.8986118094561,-417.61844458851346,515.1424264292737,129.470130376875,-384.63541365756464,0.30939226519337015,0.0,0.0,74.0,0.5,,,,,,,
dip_vs_trend,TJS,2,2022-01…2022-06,BUY_NOW,medium,1,10.0,8,8,0.375,0.47863247863247865,0.7834821428571428,0.0,1.5669642857142856,0.375,0.47863247863247865,0.7834821428571428,39.391664057891205,-14.273040468855912,53.664704526747116,-202.227811474823,314.171652278312,-216.50085194367892,299.8986118094561,-417.61844458851346,515.1424264292737,129.470130376875,-384.63541365756464,0.30939226519337015,0.0,0.0,74.0,0.5,,,,,,,
dip_vs_trend,TJS,2,2022-01…2022-06,BUY_NOW,medium,1,25.0,8,8,0.5,0.5042735042735043,0.9915254237288136,0.2478813559322034,1.7351694915254239,0.5,0.5042735042735043,0.9915254237288136,39.391664057891205,-14.273040468855912,53.664704526747116,-202.227811474823,314.171652278312,-216.50085194367892,299.8986118094561,-417.61844458851346,515.1424264292737,129.470130376875,-384.63541365756464,0.30939226519337015,0.0,0.0,74.0,0.5,,,,,,,
dip_vs_trend,TJS,2,2022-01…2022-06,BUY_NOW,medium,1,50.0,8,8,0.5,0.5726495726495726,0.873134328358209,0.21828358208955226,1.5279850746268657,0.5,0.5726495726495726,0.873134328358209,39.391664057891205,-14.273040468855912,53.664704526747116,-202.227811474823,314.171652278312,-216.50085194367892,299.8986118094561,-417.61844458851346,515.1424264292737,129.470130376875,-384.63541365756464,0.30939226519337015,0.0,0.0,74.0,0.5,,,,,,,
dip_vs_trend,TJS,2,2022-01…2022-06,BUY_NOW,medium,3,0.0,8,8,0.25,0.2905982905982906,0.8602941176470588,0.0,1.7205882352941175,0.25,0.41025641025641024,0.609375,-79.82328584781719,-25.14152414759963,-54.681761700217564,-278.2908682310955,202.3033033575501,-303.4323923786951,177.16177920995048,-372.4233685544098,46.10724500395925,204.88017088331048,-384.63541365756464,0.30939226519337015,0.0,0.0,74.0,0.5,,,,,,,
dip_vs_trend,TJS,2,2022-01…2022-06,BUY_NOW,medium,3,10.0,8,8,0.25,0.29914529914529914,0.8357142857142857,0.0,1.6714285714285715,0.25,0.4358974358974359,0.5735294117647058,-79.82328584781719,-25.14152414759963,-54.681761700217564,-278.2908682310955,202.3033033575501,-303.4323923786951,177.16177920995048,-372.4233685544098,46.10724500395925,204.88017088331048,-384.63541365756464,0.30939226519337015,0.0,0.0,74.0,0.5,,,,,,,
dip_vs_trend,TJS,2,2022-01…2022-06,BUY_NOW,medium,3,25.0,8,8,0.25,0.3247863247863248,0.7697368421052632,0.0,1.5394736842105263,0.25,0.4358974358974359,0.5735294117647058,-79.82328584781719,-25.14152414759963,-54.681761700217564,-278.2908682310955,202.3033033575501,-303.4323923786951,177.16177920995048,-372.4233685544098,46.10724500395925,204.88017088331048,-384.63541365756464,0.30939226519337015,0.0,0.0,74.0,0.5,,,,,,,
dip_vs_trend,TJS,2,2022-01…2022-06,BUY_NOW,medium,3,50.0,8,8,0.25,0.3333333333333333,0.75,0.0,1.5,0.25,0.4700854700854701,0.5318181818181819,-79.82328584781719,-25.14152414759963,-54.681761700217564,-278.2908682310955,202.3033033575501,-303.4323923786951,177.16177920995048,-372.4233685544098,46.10724500395925,204.88017088331048,-384.63541365756464,0.30939226519337015,0.0,0.0,74.0,0.5,,,,,,,
dip_vs_trend,TJS,2,2022-01…2022-06,BUY_NOW,medium,5,0.0,8,8,0.125,0.23076923076923078,0.5416666666666666,0.0,1.625,0.125,0.38461538461538464,0.32499999999999996,-194.61643141444884,-27.72887635378301,-166.88755506066582,-397.79846977617467,113.0561381377768,-425.52734612995766,85.32726178399379,-701.752547749429,-78.98842896334244,216.56799192019434,-384.63541365756464,0.30939226519337015,0.0,0.0,74.0,0.5,,,,,,,
dip_vs_trend,TJS,2,2022-01…2022-06,BUY_NOW,medium,5,10.0,8,8,0.125,0.23076923076923078,0.5416666666666666,0.0,1.625,0.125,0.38461538461538464,0.32499999999999996,-194.61643141444884,-27.72887635378301,-166.88755506066582,-397.79846977617467,113.0561381377768,-425.52734612995766,85.32726178399379,-701.752547749429,-78.98842896334244,216.56799192019434,-384.63541365756464,0.30939226519337015,0.0,0.0,74.0,0.5,,,,,,,
dip_vs_trend,TJS,2,2022-01…2022-06,BUY_NOW,medium,5,25.0,8,8,0.125,0.24786324786324787,0.5043103448275862,0.0,1.5129310344827587,0.125,0.38461538461538464,0.32499999999999996,-194.61643141444884,-27.72887635378301,-166.88755506066582,-397.79846977617467,113.0561381377768,-425.52734612995766,85.32726178399379,-701.752547749429,-78.98842896334244,216.56799192019434,-384.63541365756464,0.30939226519337015,0.0,0.0,74.0,0.5,,,,,,,
