corridor,split,window,scenario,sent_total,h,tol_bps,n_events,n_scored,hit_rate,base_rate,lift,lift_ci_lo,lift_ci_hi,hit_mean,base_mean,lift_mean,benefit_fwd_bps,benefit_random_day_bps,benefit_excess_bps,benefit_excess_ci_lo,benefit_excess_ci_hi,benefit_fwd_ci_lo,benefit_fwd_ci_hi,benefit_fwd_block_ci_lo,benefit_fwd_block_ci_hi,benefit_sym_bps,vs_wait5_bps,freq_per_week,clump_share_series,clump_cv_gaps,longest_gap_days,empty_month_share
AMD,0,2021-01…2021-06,WINDOW_CLOSING,18,1,0.0,8,8,0.5,0.4745762711864407,1.0535714285714286,0.26339285714285715,1.84375,0.5,0.4745762711864407,1.0535714285714286,-19.096013855525733,2.439534227944096,-21.53554808346983,-85.78917281984648,26.47728769164206,-83.34963859190239,28.91682191958616,-86.20389790988878,34.99792511143684,-43.266807084441915,99.51024564457913,0.30939226519337015,0.0,1.0138055569288276,64.0,0.3333333333333333
AMD,0,2021-01…2021-06,WINDOW_CLOSING,18,1,10.0,8,8,0.5,0.4745762711864407,1.0535714285714286,0.26339285714285715,1.84375,0.5,0.4745762711864407,1.0535714285714286,-19.096013855525733,2.439534227944096,-21.53554808346983,-85.78917281984648,26.47728769164206,-83.34963859190239,28.91682191958616,-86.20389790988878,34.99792511143684,-43.266807084441915,99.51024564457913,0.30939226519337015,0.0,1.0138055569288276,64.0,0.3333333333333333
AMD,0,2021-01…2021-06,WINDOW_CLOSING,18,1,25.0,8,8,0.5,0.4745762711864407,1.0535714285714286,0.26339285714285715,1.84375,0.5,0.4745762711864407,1.0535714285714286,-19.096013855525733,2.439534227944096,-21.53554808346983,-85.78917281984648,26.47728769164206,-83.34963859190239,28.91682191958616,-86.20389790988878,34.99792511143684,-43.266807084441915,99.51024564457913,0.30939226519337015,0.0,1.0138055569288276,64.0,0.3333333333333333
AMD,0,2021-01…2021-06,WINDOW_CLOSING,18,1,50.0,8,8,0.5,0.4745762711864407,1.0535714285714286,0.26339285714285715,1.84375,0.5,0.4745762711864407,1.0535714285714286,-19.096013855525733,2.439534227944096,-21.53554808346983,-85.78917281984648,26.47728769164206,-83.34963859190239,28.91682191958616,-86.20389790988878,34.99792511143684,-43.266807084441915,99.51024564457913,0.30939226519337015,0.0,1.0138055569288276,64.0,0.3333333333333333
AMD,0,2021-01…2021-06,WINDOW_CLOSING,18,3,0.0,8,8,0.625,0.5,1.25,0.5,1.75,0.625,0.5,1.25,6.58066296204019,6.47490088087447,0.10576208116571983,-84.93472658304398,78.78187770858644,-78.45982570216951,85.25677858946091,-74.87263082188639,88.03395674596676,-36.77581334251626,99.51024564457913,0.30939226519337015,0.0,1.0138055569288276,64.0,0.3333333333333333
AMD,0,2021-01…2021-06,WINDOW_CLOSING,18,3,10.0,8,8,0.625,0.5,1.25,0.5,1.75,0.625,0.5,1.25,6.58066296204019,6.47490088087447,0.10576208116571983,-84.93472658304398,78.78187770858644,-78.45982570216951,85.25677858946091,-74.87263082188639,88.03395674596676,-36.77581334251626,99.51024564457913,0.30939226519337015,0.0,1.0138055569288276,64.0,0.3333333333333333
AMD,0,2021-01…2021-06,WINDOW_CLOSING,18,3,25.0,8,8,0.625,0.5,1.25,0.5,1.75,0.625,0.5,1.25,6.58066296204019,6.47490088087447,0.10576208116571983,-84.93472658304398,78.78187770858644,-78.45982570216951,85.25677858946091,-74.87263082188639,88.03395674596676,-36.77581334251626,99.51024564457913,0.30939226519337015,0.0,1.0138055569288276,64.0,0.3333333333333333
AMD,0,2021-01…2021-06,WINDOW_CLOSING,18,3,50.0,8,8,0.625,0.5,1.25,0.5,1.75,0.625,0.5,1.25,6.58066296204019,6.47490088087447,0.10576208116571983,-84.93472658304398,78.78187770858644,-78.45982570216951,85.25677858946091,-74.87263082188639,88.03395674596676,-36.77581334251626,99.51024564457913,0.30939226519337015,0.0,1.0138055569288276,64.0,0.3333333333333333
AMD,0,2021-01…2021-06,WINDOW_CLOSING,18,5,0.0,8,8,0.75,0.5084745762711864,1.475,0.9833333333333334,1.9666666666666668,0.75,0.5084745762711864,1.475,39.45856809355844,11.119391346840903,28.339176746717538,-78.09001452082424,129.6788292941214,-66.97062317398334,140.7982206409623,-57.41473190512075,136.33186809223764,-22.239735130217408,99.51024564457913,0.30939226519337015,0.0,1.0138055569288276,64.0,0.3333333333333333
AMD,0,2021-01…2021-06,WINDOW_CLOSING,18,5,10.0,8,8,0.75,0.5084745762711864,1.475,0.9833333333333334,1.9666666666666668,0.75,0.5084745762711864,1.475,39.45856809355844,11.119391346840903,28.339176746717538,-78.09001452082424,129.6788292941214,-66.97062317398334,140.7982206409623,-57.41473190512075,136.33186809223764,-22.239735130217408,99.51024564457913,0.30939226519337015,0.0,1.0138055569288276,64.0,0.3333333333333333
AMD,0,2021-01…2021-06,WINDOW_CLOSING,18,5,25.0,8,8,0.75,0.5084745762711864,1.475,0.9833333333333334,1.9666666666666668,0.75,0.5084745762711864,1.475,39.45856809355844,11.119391346840903,28.339176746717538,-78.09001452082424,129.6788292941214,-66.97062317398334,140.7982206409623,-57.41473190512075,136.33186809223764,-22.239735130217408,99.51024564457913,0.30939226519337015,0.0,1.0138055569288276,64.0,0.3333333333333333
