corridor,indicator,split,window,params,feasible,n_feasible,fitted
UZS,ml_localmin,9,2025-07…2025-12,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0344, ""_fitted"": true, ""_pos_rate_val"": 0.263}",,,True
UZS,momentum,10,2026-01…2026-06,"{""n"": 5, ""rearm"": 2, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 0.964}",True,4.0,
UZS,level,10,2026-01…2026-06,"{""window"": 120, ""pct"": 0.1, ""stall_days"": 3, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 19, ""_score"": 1.203}",True,19.0,
UZS,reversal,10,2026-01…2026-06,"{""window"": 120, ""rise_bps"": 20, ""max_days_since_min"": 5, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 29, ""_score"": 1.2065}",True,29.0,
UZS,seasonality,10,2026-01…2026-06,"{""min_share"": 0.5, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": false, ""_n_feasible"": 0, ""_score"": 1.0047}",False,0.0,
UZS,dip_vs_trend,10,2026-01…2026-06,"{""span"": 80, ""window"": 250, ""pct"": 0.15, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 37, ""_score"": 1.4059}",True,37.0,
UZS,ml_localmin,10,2026-01…2026-06,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0406, ""_fitted"": true, ""_pos_rate_val"": 0.261}",,,True
KGS,momentum,0,2021-01…2021-06,"{""n"": 4, ""rearm"": 2, ""_feasible"": true, ""_n_feasible"": 2, ""_score"": 0.95}",True,2.0,
KGS,level,0,2021-01…2021-06,"{""window"": 60, ""pct"": 0.1, ""stall_days"": 3, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 32, ""_score"": 1.5245}",True,32.0,
KGS,reversal,0,2021-01…2021-06,"{""window"": 120, ""rise_bps"": 20, ""max_days_since_min"": 10, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 28, ""_score"": 1.9}",True,28.0,
KGS,seasonality,0,2021-01…2021-06,"{""min_share"": 0.5, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.2512}",True,4.0,
KGS,dip_vs_trend,0,2021-01…2021-06,"{""span"": 40, ""window"": 250, ""pct"": 0.05, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 28, ""_score"": 1.8893}",True,28.0,
KGS,ml_localmin,0,2021-01…2021-06,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0249, ""_fitted"": true, ""_pos_rate_val"": 0.909}",,,True
KGS,momentum,1,2021-07…2021-12,"{""n"": 4, ""rearm"": 2, ""_feasible"": true, ""_n_feasible"": 2, ""_score"": 0.95}",True,2.0,
KGS,level,1,2021-07…2021-12,"{""window"": 250, ""pct"": 0.05, ""stall_days"": 3, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 27, ""_score"": 1.7957}",True,27.0,
KGS,reversal,1,2021-07…2021-12,"{""window"": 120, ""rise_bps"": 20, ""max_days_since_min"": 10, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 26, ""_score"": 1.6194}",True,26.0,
KGS,seasonality,1,2021-07…2021-12,"{""min_share"": 0.5, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.2832}",True,4.0,
KGS,dip_vs_trend,1,2021-07…2021-12,"{""span"": 40, ""window"": 250, ""pct"": 0.05, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 33, ""_score"": 1.6936}",True,33.0,
KGS,ml_localmin,1,2021-07…2021-12,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0393, ""_fitted"": true, ""_pos_rate_val"": 0.542}",,,True
KGS,momentum,2,2022-01…2022-06,"{""n"": 5, ""rearm"": 2, ""_feasible"": true, ""_n_feasible"": 3, ""_score"": 1.0292}",True,3.0,
KGS,level,2,2022-01…2022-06,"{""window"": 250, ""pct"": 0.05, ""stall_days"": 3, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 21, ""_score"": 1.6443}",True,21.0,
KGS,reversal,2,2022-01…2022-06,"{""window"": 120, ""rise_bps"": 30, ""max_days_since_min"": 5, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 29, ""_score"": 1.9297}",True,29.0,
KGS,seasonality,2,2022-01…2022-06,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.1001}",True,4.0,
KGS,dip_vs_trend,2,2022-01…2022-06,"{""span"": 40, ""window"": 250, ""pct"": 0.1, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 33, ""_score"": 1.4054}",True,33.0,
KGS,ml_localmin,2,2022-01…2022-06,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0001, ""_fitted"": true, ""_pos_rate_val"": 1.0}",,,True
KGS,momentum,3,2022-07…2022-12,"{""n"": 5, ""rearm"": 2, ""_feasible"": true, ""_n_feasible"": 3, ""_score"": 1.1578}",True,3.0,
KGS,level,3,2022-07…2022-12,"{""window"": 250, ""pct"": 0.05, ""stall_days"": 3, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 24, ""_score"": 1.5897}",True,24.0,
KGS,reversal,3,2022-07…2022-12,"{""window"": 120, ""rise_bps"": 20, ""max_days_since_min"": 5, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 28, ""_score"": 1.9297}",True,28.0,
KGS,seasonality,3,2022-07…2022-12,"{""min_share"": 0.5, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 2, ""_score"": 1.0962}",True,2.0,
KGS,dip_vs_trend,3,2022-07…2022-12,"{""span"": 20, ""window"": 250, ""pct"": 0.05, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 35, ""_score"": 1.5292}",True,35.0,
KGS,ml_localmin,3,2022-07…2022-12,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0815, ""_fitted"": true, ""_pos_rate_val"": 0.385}",,,True
KGS,momentum,4,2023-01…2023-06,"{""n"": 5, ""rearm"": 2, ""_feasible"": true, ""_n_feasible"": 3, ""_score"": 1.1465}",True,3.0,
KGS,level,4,2023-01…2023-06,"{""window"": 250, ""pct"": 0.05, ""stall_days"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 22, ""_score"": 1.5234}",True,22.0,
KGS,reversal,4,2023-01…2023-06,"{""window"": 120, ""rise_bps"": 20, ""max_days_since_min"": 5, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 30, ""_score"": 1.6223}",True,30.0,
KGS,seasonality,4,2023-01…2023-06,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.1001}",True,4.0,
KGS,dip_vs_trend,4,2023-01…2023-06,"{""span"": 80, ""window"": 250, ""pct"": 0.1, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 35, ""_score"": 1.3398}",True,35.0,
KGS,ml_localmin,4,2023-01…2023-06,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.1267, ""_fitted"": true, ""_pos_rate_val"": 0.25}",,,True
KGS,momentum,5,2023-07…2023-12,"{""n"": 5, ""rearm"": 2, ""_feasible"": true, ""_n_feasible"": 3, ""_score"": 1.0816}",True,3.0,
KGS,level,5,2023-07…2023-12,"{""window"": 250, ""pct"": 0.05, ""stall_days"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 26, ""_score"": 1.5234}",True,26.0,
KGS,reversal,5,2023-07…2023-12,"{""window"": 120, ""rise_bps"": 20, ""max_days_since_min"": 5, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 30, ""_score"": 1.6223}",True,30.0,
KGS,seasonality,5,2023-07…2023-12,"{""min_share"": 0.5, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": false, ""_n_feasible"": 0, ""_score"": 1.0962}",False,0.0,
KGS,dip_vs_trend,5,2023-07…2023-12,"{""span"": 80, ""window"": 250, ""pct"": 0.1, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 37, ""_score"": 1.3398}",True,37.0,
KGS,ml_localmin,5,2023-07…2023-12,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0764, ""_fitted"": true, ""_pos_rate_val"": 0.306}",,,True
KGS,momentum,6,2024-01…2024-06,"{""n"": 5, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.1389}",True,4.0,
KGS,level,6,2024-01…2024-06,"{""window"": 250, ""pct"": 0.05, ""stall_days"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 29, ""_score"": 1.5234}",True,29.0,
KGS,reversal,6,2024-01…2024-06,"{""window"": 120, ""rise_bps"": 20, ""max_days_since_min"": 5, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 31, ""_score"": 1.6223}",True,31.0,
KGS,seasonality,6,2024-01…2024-06,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.1001}",True,4.0,
KGS,dip_vs_trend,6,2024-01…2024-06,"{""span"": 80, ""window"": 250, ""pct"": 0.1, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 34, ""_score"": 1.3398}",True,34.0,
KGS,ml_localmin,6,2024-01…2024-06,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.003, ""_fitted"": true, ""_pos_rate_val"": 0.909}",,,True
KGS,momentum,7,2024-07…2024-12,"{""n"": 5, ""rearm"": 2, ""_feasible"": true, ""_n_feasible"": 3, ""_score"": 1.0565}",True,3.0,
KGS,level,7,2024-07…2024-12,"{""window"": 250, ""pct"": 0.05, ""stall_days"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 33, ""_score"": 1.5234}",True,33.0,
KGS,reversal,7,2024-07…2024-12,"{""window"": 120, ""rise_bps"": 20, ""max_days_since_min"": 10, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 30, ""_score"": 1.6194}",True,30.0,
KGS,seasonality,7,2024-07…2024-12,"{""min_share"": 0.5, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": false, ""_n_feasible"": 0, ""_score"": 0.9918}",False,0.0,
KGS,dip_vs_trend,7,2024-07…2024-12,"{""span"": 40, ""window"": 250, ""pct"": 0.05, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 35, ""_score"": 1.2897}",True,35.0,
KGS,ml_localmin,7,2024-07…2024-12,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0029, ""_fitted"": true, ""_pos_rate_val"": 0.632}",,,True
KGS,momentum,8,2025-01…2025-06,"{""n"": 5, ""rearm"": 2, ""_feasible"": true, ""_n_feasible"": 3, ""_score"": 1.0565}",True,3.0,
KGS,level,8,2025-01…2025-06,"{""window"": 250, ""pct"": 0.05, ""stall_days"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 35, ""_score"": 1.5234}",True,35.0,
KGS,reversal,8,2025-01…2025-06,"{""window"": 120, ""rise_bps"": 30, ""max_days_since_min"": 10, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 28, ""_score"": 1.3595}",True,28.0,
KGS,seasonality,8,2025-01…2025-06,"{""min_share"": 0.5, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 2, ""_score"": 0.9918}",True,2.0,
KGS,dip_vs_trend,8,2025-01…2025-06,"{""span"": 40, ""window"": 250, ""pct"": 0.05, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 38, ""_score"": 1.2897}",True,38.0,
KGS,ml_localmin,8,2025-01…2025-06,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0044, ""_fitted"": true, ""_pos_rate_val"": 0.6}",,,True
KGS,momentum,9,2025-07…2025-12,"{""n"": 5, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.1346}",True,4.0,
KGS,level,9,2025-07…2025-12,"{""window"": 250, ""pct"": 0.05, ""stall_days"": 0, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 30, ""_score"": 1.5383}",True,30.0,
KGS,reversal,9,2025-07…2025-12,"{""window"": 120, ""rise_bps"": 20, ""max_days_since_min"": 10, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 31, ""_score"": 1.3988}",True,31.0,
KGS,seasonality,9,2025-07…2025-12,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.1001}",True,4.0,
KGS,dip_vs_trend,9,2025-07…2025-12,"{""span"": 80, ""window"": 250, ""pct"": 0.1, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 34, ""_score"": 1.3398}",True,34.0,
KGS,ml_localmin,9,2025-07…2025-12,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0418, ""_fitted"": true, ""_pos_rate_val"": 0.266}",,,True
KGS,momentum,10,2026-01…2026-06,"{""n"": 5, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.1346}",True,4.0,
KGS,level,10,2026-01…2026-06,"{""window"": 250, ""pct"": 0.05, ""stall_days"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 28, ""_score"": 1.4517}",True,28.0,
KGS,reversal,10,2026-01…2026-06,"{""window"": 120, ""rise_bps"": 20, ""max_days_since_min"": 10, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 29, ""_score"": 1.3988}",True,29.0,
KGS,seasonality,10,2026-01…2026-06,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.0962}",True,4.0,
KGS,dip_vs_trend,10,2026-01…2026-06,"{""span"": 80, ""window"": 120, ""pct"": 0.2, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 34, ""_score"": 1.2317}",True,34.0,
KGS,ml_localmin,10,2026-01…2026-06,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0603, ""_fitted"": true, ""_pos_rate_val"": 0.26}",,,True
AMD,momentum,0,2021-01…2021-06,"{""n"": 4, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 2, ""_score"": 0.8279}",True,2.0,
AMD,level,0,2021-01…2021-06,"{""window"": 250, ""pct"": 0.15, ""stall_days"": 3, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 43, ""_score"": 1.5696}",True,43.0,
AMD,reversal,0,2021-01…2021-06,"{""window"": 120, ""rise_bps"": 80, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 30, ""_score"": 1.5037}",True,30.0,
AMD,seasonality,0,2021-01…2021-06,"{""min_share"": 0.5, ""min_years"": 4, ""from_day"": 20, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.0359}",True,4.0,
AMD,dip_vs_trend,0,2021-01…2021-06,"{""span"": 20, ""window"": 120, ""pct"": 0.05, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 35, ""_score"": 1.408}",True,35.0,
AMD,ml_localmin,0,2021-01…2021-06,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 1.0, ""_fitted"": true, ""_pos_rate_val"": NaN}",,,True
AMD,momentum,1,2021-07…2021-12,"{""n"": 4, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 3, ""_score"": 0.8279}",True,3.0,
AMD,level,1,2021-07…2021-12,"{""window"": 250, ""pct"": 0.1, ""stall_days"": 3, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 40, ""_score"": 1.6107}",True,40.0,
AMD,reversal,1,2021-07…2021-12,"{""window"": 120, ""rise_bps"": 80, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 29, ""_score"": 1.4901}",True,29.0,
AMD,seasonality,1,2021-07…2021-12,"{""min_share"": 0.5, ""min_years"": 4, ""from_day"": 20, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 1.0696}",True,4.0,
AMD,dip_vs_trend,1,2021-07…2021-12,"{""span"": 20, ""window"": 120, ""pct"": 0.05, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 35, ""_score"": 1.3711}",True,35.0,
AMD,ml_localmin,1,2021-07…2021-12,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0014, ""_fitted"": true, ""_pos_rate_val"": 0.727}",,,True
AMD,momentum,2,2022-01…2022-06,"{""n"": 4, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 2, ""_score"": 0.8909}",True,2.0,
AMD,level,2,2022-01…2022-06,"{""window"": 250, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 42, ""_score"": 1.5779}",True,42.0,
AMD,reversal,2,2022-01…2022-06,"{""window"": 120, ""rise_bps"": 80, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 28, ""_score"": 1.5019}",True,28.0,
AMD,seasonality,2,2022-01…2022-06,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 0.9258}",True,4.0,
AMD,dip_vs_trend,2,2022-01…2022-06,"{""span"": 80, ""window"": 120, ""pct"": 0.05, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 38, ""_score"": 1.2667}",True,38.0,
AMD,ml_localmin,2,2022-01…2022-06,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0172, ""_fitted"": true, ""_pos_rate_val"": 0.357}",,,True
AMD,momentum,3,2022-07…2022-12,"{""n"": 4, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 3, ""_score"": 0.8279}",True,3.0,
AMD,level,3,2022-07…2022-12,"{""window"": 250, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 41, ""_score"": 1.5779}",True,41.0,
AMD,reversal,3,2022-07…2022-12,"{""window"": 120, ""rise_bps"": 80, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 30, ""_score"": 1.476}",True,30.0,
AMD,seasonality,3,2022-07…2022-12,"{""min_share"": 0.5, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 2, ""_score"": 0.9048}",True,2.0,
AMD,dip_vs_trend,3,2022-07…2022-12,"{""span"": 20, ""window"": 120, ""pct"": 0.05, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 35, ""_score"": 1.3711}",True,35.0,
AMD,ml_localmin,3,2022-07…2022-12,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.1283, ""_fitted"": true, ""_pos_rate_val"": 0.556}",,,True
AMD,momentum,4,2023-01…2023-06,"{""n"": 4, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 0.941}",True,4.0,
AMD,level,4,2023-01…2023-06,"{""window"": 120, ""pct"": 0.05, ""stall_days"": 3, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 45, ""_score"": 1.4567}",True,45.0,
AMD,reversal,4,2023-01…2023-06,"{""window"": 120, ""rise_bps"": 80, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 30, ""_score"": 1.3101}",True,30.0,
AMD,seasonality,4,2023-01…2023-06,"{""min_share"": 0.5, ""min_years"": 3, ""from_day"": 24, ""rearm"": 20, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 0.9258}",True,4.0,
AMD,dip_vs_trend,4,2023-01…2023-06,"{""span"": 20, ""window"": 120, ""pct"": 0.05, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 37, ""_score"": 1.3711}",True,37.0,
AMD,ml_localmin,4,2023-01…2023-06,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0069, ""_fitted"": true, ""_pos_rate_val"": 0.4}",,,True
AMD,momentum,5,2023-07…2023-12,"{""n"": 4, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 0.941}",True,4.0,
AMD,level,5,2023-07…2023-12,"{""window"": 250, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 46, ""_score"": 1.4487}",True,46.0,
AMD,reversal,5,2023-07…2023-12,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 32, ""_score"": 1.3893}",True,32.0,
AMD,seasonality,5,2023-07…2023-12,"{""min_share"": 0.5, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": false, ""_n_feasible"": 0, ""_score"": 0.9048}",False,0.0,
AMD,dip_vs_trend,5,2023-07…2023-12,"{""span"": 80, ""window"": 120, ""pct"": 0.1, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 37, ""_score"": 1.251}",True,37.0,
AMD,ml_localmin,5,2023-07…2023-12,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0311, ""_fitted"": true, ""_pos_rate_val"": 0.432}",,,True
AMD,momentum,6,2024-01…2024-06,"{""n"": 4, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 0.9856}",True,4.0,
AMD,level,6,2024-01…2024-06,"{""window"": 250, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 46, ""_score"": 1.4487}",True,46.0,
AMD,reversal,6,2024-01…2024-06,"{""window"": 120, ""rise_bps"": 50, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 32, ""_score"": 1.3893}",True,32.0,
AMD,seasonality,6,2024-01…2024-06,"{""min_share"": 0.5, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": false, ""_n_feasible"": 0, ""_score"": 0.9048}",False,0.0,
AMD,dip_vs_trend,6,2024-01…2024-06,"{""span"": 80, ""window"": 120, ""pct"": 0.1, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 39, ""_score"": 1.2222}",True,39.0,
AMD,ml_localmin,6,2024-01…2024-06,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.063, ""_fitted"": true, ""_pos_rate_val"": 0.5}",,,True
AMD,momentum,7,2024-07…2024-12,"{""n"": 4, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 4, ""_score"": 0.9808}",True,4.0,
AMD,level,7,2024-07…2024-12,"{""window"": 250, ""pct"": 0.1, ""stall_days"": 0, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 47, ""_score"": 1.4487}",True,47.0,
AMD,reversal,7,2024-07…2024-12,"{""window"": 120, ""rise_bps"": 30, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 29, ""_score"": 1.3079}",True,29.0,
AMD,seasonality,7,2024-07…2024-12,"{""min_share"": 0.5, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": false, ""_n_feasible"": 0, ""_score"": 0.9048}",False,0.0,
AMD,dip_vs_trend,7,2024-07…2024-12,"{""span"": 80, ""window"": 120, ""pct"": 0.2, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 36, ""_score"": 1.1428}",True,36.0,
AMD,ml_localmin,7,2024-07…2024-12,"{""h"": 10, ""tol_bps"": 10.0, ""gate_window"": 120, ""gate_pct"": 0.2, ""fp_cost"": 3.0, ""min_pos_rate"": 0.25, ""rearm"": 5, ""seed"": 0, ""threshold"": 0.0018, ""_fitted"": true, ""_pos_rate_val"": 0.581}",,,True
AMD,momentum,8,2025-01…2025-06,"{""n"": 4, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 3, ""_score"": 1.0207}",True,3.0,
AMD,level,8,2025-01…2025-06,"{""window"": 60, ""pct"": 0.1, ""stall_days"": 3, ""rearm"": 5, ""_feasible"": true, ""_n_feasible"": 47, ""_score"": 1.4902}",True,47.0,
AMD,reversal,8,2025-01…2025-06,"{""window"": 120, ""rise_bps"": 30, ""max_days_since_min"": 20, ""rearm"": 3, ""_feasible"": true, ""_n_feasible"": 29, ""_score"": 1.3079}",True,29.0,
AMD,seasonality,8,2025-01…2025-06,"{""min_share"": 0.5, ""min_years"": 4, ""from_day"": 24, ""rearm"": 20, ""_feasible"": false, ""_n_feasible"": 0, ""_score"": 0.9048}",False,0.0,
