indicator,corridor,windows,silent_windows,events,lift_min_median,lift_mean_median,share_lift_mean_ge_1_3,share_lift_mean_lt_1,hit_mean_pooled,base_mean_pooled,benefit_excess_median_bps,benefit_fwd_median_bps,benefit_sym_median_bps,freq_per_week_median,empty_month_share_mean,lift_mean_pooled
dip_vs_trend,AMD,11,2,67,1.21875,0.9597069597069596,0.2222222222222222,0.5555555555555556,0.44776119402985076,0.4484549471514992,73.0015432238374,113.38544796863593,166.5204025658123,0.1141304347826087,0.696969696969697,0.9984530148991442
dip_vs_trend,KGS,11,5,47,0.0,0.7892857142857144,0.16666666666666666,0.6666666666666666,0.3404255319148936,0.42416614198401614,-76.48964924065618,-40.06871754274604,194.08045736209692,0.03804347826086957,0.7272727272727273,0.8025759206582826
dip_vs_trend,KZT,11,2,68,0.9924242424242423,0.8478260869565217,0.3333333333333333,0.5555555555555556,0.4411764705882353,0.4563758175902526,13.691905244441273,-2.0235701853854664,134.98001671333415,0.2282608695652174,0.5909090909090909,0.9666955469238651
dip_vs_trend,TJS,11,3,63,1.2229064039408866,0.9628246753246754,0.125,0.5,0.5079365079365079,0.5549656943238551,-2.025396949132139,30.5325288206562,136.02067699063946,0.266304347826087,0.5454545454545454,0.9152574891234576
dip_vs_trend,UZS,11,4,67,1.0238095238095237,1.3058035714285714,0.5714285714285714,0.42857142857142855,0.373134328358209,0.4064955484948543,217.76967478016468,228.11539529787427,250.65020485431455,0.03804347826086957,0.7575757575757577,0.9179296790329609
level,AMD,11,3,80,1.611280487804878,1.355164835164835,0.5,0.0,0.6375,0.48494029313507897,179.75281782732546,177.64166379350044,245.4574835210399,0.15217391304347827,0.606060606060606,1.3145948254343671
level,KGS,11,3,62,1.3880547213880545,1.3307301181342102,0.5,0.375,0.46774193548387094,0.40781220946262203,112.17314994830689,85.75805536602445,149.32375092585272,0.19337016574585636,0.6212121212121212,1.1469542221411637
level,KZT,11,1,87,1.3903066899729857,1.0348000698445956,0.2,0.4,0.3793103448275862,0.3962838534360219,60.918047908668115,46.640293019246975,183.90353368580605,0.266304347826087,0.5606060606060606,0.9571683063509525
level,TJS,11,4,35,2.185185185185185,1.4886363636363635,0.5714285714285714,0.14285714285714285,0.6857142857142857,0.5197061665908985,169.91821689508726,203.26041998622424,155.39214448932916,0.11538461538461539,0.6818181818181818,1.319426879639212
level,UZS,11,2,55,0.0,0.9672131147540984,0.1111111111111111,0.5555555555555556,0.41818181818181815,0.4589254878378596,35.91460547560373,38.78360540146814,102.0868616634768,0.15384615384615385,0.606060606060606,0.911219422900224
ml_localmin,AMD,11,3,41,1.3541666666666665,1.4912178956089481,0.75,0.0,0.5609756097560976,0.3894485913273285,97.09345803008173,74.02823386305974,172.60161066205848,0.07608695652173914,0.7424242424242423,1.4404355857191995
ml_localmin,KGS,11,1,63,0.298469387755102,1.4393939393939394,0.6,0.2,0.5396825396825397,0.4222326555364013,85.30928718207915,69.92856267221175,155.3820292308583,0.19230769230769232,0.5454545454545454,1.2781639046769864
ml_localmin,KZT,11,2,56,0.6290322580645161,1.1754068716094033,0.4444444444444444,0.3333333333333333,0.5,0.46012572378407635,69.88932283075204,104.60481106018325,155.54292192478837,0.2282608695652174,0.6212121212121212,1.086659524027471
ml_localmin,TJS,11,2,53,0.6935483870967741,1.1898305084745762,0.2222222222222222,0.3333333333333333,0.5660377358490566,0.5157769345540867,23.609420416923463,40.32532885438866,116.66426314342812,0.1141304347826087,0.6666666666666666,1.0974467796595493
ml_localmin,UZS,11,2,59,0.9699248120300751,0.8863636363636365,0.3333333333333333,0.6666666666666666,0.423728813559322,0.4314369347103207,13.855853467890363,-41.447501656271456,108.4926188572019,0.15217391304347827,0.5909090909090909,0.9821338403579792
momentum,AMD,11,0,60,1.3,1.1818181818181817,0.09090909090909091,0.36363636363636365,0.5166666666666667,0.5168379692347262,-0.7776313943423503,89.96100020407052,132.96403658740294,0.2282608695652174,0.4242424242424242,0.9996685565336595
momentum,KGS,11,0,46,1.21875,1.191919191919192,0.36363636363636365,0.45454545454545453,0.5217391304347826,0.512770323675381,52.82754829078094,105.64746193717532,133.59280881769743,0.15217391304347827,0.5454545454545454,1.0174908849933357
