indicator,corridor,windows,silent_windows,events,lift_min_median,lift_mean_median,share_lift_mean_ge_1_3,share_lift_mean_lt_1,hit_mean_pooled,base_mean_pooled,benefit_excess_median_bps,benefit_fwd_median_bps,benefit_sym_median_bps,freq_per_week_median,empty_month_share_mean,lift_mean_pooled
dip_vs_trend,AMD,11,2,67,0.8958333333333333,1.075,0.1111111111111111,0.4444444444444444,0.4925373134328358,0.5239343033871131,22.468380696444235,41.805124929179904,84.50943583476588,0.1141304347826087,0.696969696969697,0.940074567075866
dip_vs_trend,KGS,11,5,47,0.6832892416225749,0.964189391669164,0.16666666666666666,0.5,0.46808510638297873,0.49406962523438,-10.432246523490521,-14.060738498271778,73.25137182027837,0.03804347826086957,0.7272727272727273,0.9474071719363955
dip_vs_trend,KZT,11,2,68,0.9285714285714285,0.8552631578947368,0.1111111111111111,0.6666666666666666,0.5147058823529411,0.5244377504438349,-11.320175625888764,1.6158171543782391,37.46476041594366,0.2282608695652174,0.5909090909090909,0.9814432350023284
dip_vs_trend,TJS,11,3,63,0.9628427128427128,0.9840414347557205,0.125,0.5,0.5396825396825397,0.5869189298656091,-6.358451293404634,-0.690711288243743,73.03519393634497,0.266304347826087,0.5454545454545454,0.9195180325945774
dip_vs_trend,UZS,11,4,67,0.8692722371967655,1.1818181818181817,0.2857142857142857,0.42857142857142855,0.40298507462686567,0.471776775039531,42.12321807896176,42.72690369583554,86.87152628349848,0.03804347826086957,0.7575757575757577,0.8541859115322047
level,AMD,11,3,80,1.3185714285714285,1.192114035087719,0.375,0.25,0.6,0.539975021923204,88.59967425288755,85.6997715193189,114.20848841886053,0.15217391304347827,0.606060606060606,1.1111625087082877
level,KGS,11,3,62,1.3038500506585613,1.284776987718164,0.5,0.375,0.5483870967741935,0.5114871720972398,37.94023623439104,41.20804612412958,69.99286569829724,0.19337016574585636,0.6212121212121212,1.072142424463264
level,KZT,11,1,87,1.1665178571428572,1.0819347319347319,0.2,0.2,0.5172413793103449,0.5070767106322072,22.233188172721356,3.918562281442751,73.13619798433837,0.266304347826087,0.5606060606060606,1.0200456232065258
level,TJS,11,4,35,1.4333333333333333,1.2044117647058823,0.2857142857142857,0.2857142857142857,0.6857142857142857,0.5712877363826524,43.87762034001913,51.14512530340815,72.28873232831724,0.11538461538461539,0.6818181818181818,1.2002958265062242
level,UZS,11,2,55,0.8843537414965986,0.9375000000000001,0.2222222222222222,0.5555555555555556,0.5272727272727272,0.5155817995986254,6.485662825094568,19.451367903318882,51.837512760109725,0.15384615384615385,0.606060606060606,1.022675214065359
ml_localmin,AMD,11,3,41,0.92625,1.0370384917517674,0.125,0.375,0.5121951219512195,0.49966732047934714,19.226890654357916,-4.892973168710736,50.241462875195296,0.07608695652173914,0.7424242424242423,1.0250722850152658
ml_localmin,KGS,11,1,63,0.9299869337979094,1.1562091503267973,0.3,0.3,0.5873015873015873,0.5167167554777493,9.25415169376218,12.666675634327033,61.82437646179095,0.19230769230769232,0.5454545454545454,1.1366025604464407
ml_localmin,KZT,11,2,56,0.6084905660377359,0.8506493506493507,0.0,0.5555555555555556,0.44642857142857145,0.5147869495930032,-4.569053699771022,-17.405369947232906,75.26173940085145,0.2282608695652174,0.6212121212121212,0.8672103513531633
ml_localmin,TJS,11,2,53,0.7413793103448275,1.0323529411764705,0.3333333333333333,0.4444444444444444,0.5283018867924528,0.548746743258197,12.143947507100235,20.71311379253704,42.05317204831949,0.1141304347826087,0.6666666666666666,0.9627426372604012
ml_localmin,UZS,11,2,59,0.7878787878787878,0.7528735632183908,0.1111111111111111,0.7777777777777778,0.4406779661016949,0.5071936835455085,-5.857914502198344,-30.087938152549544,28.281893070969957,0.15217391304347827,0.5909090909090909,0.8688553907476937
momentum,AMD,11,0,60,0.8666666666666666,0.8602941176470588,0.09090909090909091,0.6363636363636364,0.48333333333333334,0.5667196015488464,-21.127231195102176,-14.441212139296166,102.99723798684452,0.2282608695652174,0.4242424242424242,0.8528615068410937
momentum,KGS,11,0,46,1.125,1.0679347826086958,0.36363636363636365,0.45454545454545453,0.5434782608695652,0.5612677262633288,21.432790119882135,26.75802132140074,83.26382836315011,0.15217391304347827,0.5454545454545454,0.968304848895913
momentum,KZT,11,0,58,0.8397435897435898,0.893939393939394,0.18181818181818182,0.6363636363636364,0.4827586206896552,0.5315012524801825,18.332292423016224,4.107310903373091,95.85945003509067,0.15469613259668508,0.36363636363636365,0.9082925363523113
momentum,TJS,11,0,43,0.8666666666666666,0.9390681003584229,0.09090909090909091,0.5454545454545454,0.5348837209302325,0.5790081466443823,-8.112636907633867,-5.253421009118188,93.51868362554167,0.11602209944751381,0.5757575757575757,0.9237930831027663
momentum,UZS,11,0,41,1.0,1.1466666666666665,0.36363636363636365,0.2727272727272727,0.6097560975609756,0.5565820248356287,20.48634582354188,4.757976534258134,130.6697178508651,0.11602209944751381,0.5303030303030303,1.0955368128193692
reversal,AMD,11,2,71,1.1445652173913043,1.1445652173913043,0.3333333333333333,0.4444444444444444,0.5352112676056338,0.4518528506421103,15.62629694377942,19.319537689843067,-32.44137621797538,0.15217391304347827,0.6818181818181818,1.1844813346758045
reversal,KGS,11,2,62,1.1700000000000002,1.1700000000000002,0.3333333333333333,0.4444444444444444,0.45161290322580644,0.4307053371173441,23.861591223966872,46.71415710986837,-17.050598963365005,0.19021739130434784,0.6666666666666666,1.0485426213856415
reversal,KZT,11,2,48,0.777408637873754,0.777408637873754,0.1111111111111111,0.7777777777777778,0.4166666666666667,0.4342184590442435,56.25008059474712,-2.858096279841747,-11.89137817781534,0.15469613259668508,0.6666666666666666,0.9595784287563224
reversal,TJS,11,3,44,0.905357142857143,0.905357142857143,0.125,0.5,0.4772727272727273,0.4735133871849413,13.933697697235676,20.667506951786876,-0.8311879225955665,0.15469613259668508,0.6818181818181818,1.007939247737293
reversal,UZS,11,3,28,1.5158730158730158,1.5158730158730158,0.625,0.375,0.5,0.42470957304422025,80.85361847328144,59.569853460192576,45.2112173511929,0.1141304347826087,0.6818181818181818,1.17727508804691
